mean 100 episode reward,mean 100 episode reward per step,steps,% time spent exploring,episodes
-5.6,-0.20760285433134087,381700,2,7007
-5.6,-0.2080030813756636,381800,2,7011
-5.6,-0.20937549302138683,381900,2,7014
-5.6,-0.2095461410266223,382000,2,7018
-5.8,-0.21122947664471994,382100,2,7019
-5.8,-0.20943485255835018,382200,2,7023
-5.9,-0.207706059493284,382300,2,7024
-5.9,-0.2118944776864522,382400,2,7029
-5.9,-0.21495258921286184,382500,2,7033
-6.0,-0.21397414058344422,382600,2,7037
-5.9,-0.21512720594109283,382700,2,7040
-6.2,-0.21608553049337023,382800,2,7041
-6.2,-0.21622246956816293,382900,2,7044
-6.2,-0.21365948168022594,383000,2,7047
-6.2,-0.2134002708363338,383100,2,7048
-6.3,-0.21383763961437727,383200,2,7050
-6.3,-0.21268812872924034,383300,2,7052
-6.4,-0.21547154181173828,383400,2,7056
-6.3,-0.2131915314463656,383500,2,7061
-6.3,-0.21692202287237117,383600,2,7065
-6.3,-0.21558152631519306,383700,2,7067
-6.3,-0.21421801631712462,383800,2,7069
-6.3,-0.21421801631712462,383900,2,7069
-6.4,-0.21533136546974407,384000,2,7072
-6.3,-0.21241808363685644,384100,2,7076
-6.3,-0.211379816937661,384200,2,7077
-6.3,-0.211379816937661,384300,2,7077
-6.4,-0.21078937428013916,384400,2,7081
-6.3,-0.20834201677829944,384500,2,7084
-6.3,-0.20460558696054787,384600,2,7087
-6.3,-0.2068883400521745,384700,2,7091
-6.3,-0.20690901185666885,384800,2,7094
-6.3,-0.2100651864751404,384900,2,7099
-6.4,-0.21222711449314358,385000,2,7103
-6.3,-0.20885216328654443,385100,2,7106
-6.4,-0.2083558015524911,385200,2,7109
-6.5,-0.21162645481665832,385300,2,7111
-6.5,-0.2130366998163804,385400,2,7114
-6.5,-0.21128215971445344,385500,2,7117
-6.2,-0.21034399110268331,385600,2,7122
-6.1,-0.2082411944589883,385700,2,7124
-6.1,-0.2077004787422429,385800,2,7127
-6.1,-0.20619835007004184,385900,2,7129
-6.1,-0.20236875827103656,386000,2,7132
-6.1,-0.2016021231935133,386100,2,7135
-6.1,-0.20309024246714077,386200,2,7140
-6.0,-0.20161114353830734,386300,2,7143
-6.0,-0.2014442788479975,386400,2,7144
-6.2,-0.2035690684476878,386500,2,7146
-5.9,-0.2004330688200041,386600,2,7150
-6.0,-0.20137593128860368,386700,2,7151
-6.0,-0.20166360775942105,386800,2,7155
-6.0,-0.19852967946945158,386900,2,7159
-6.0,-0.19690493310468365,387000,2,7162
-6.0,-0.20276127498909322,387100,2,7167
-5.8,-0.20437347139807682,387200,2,7171
-5.8,-0.20244758812492084,387300,2,7175
-5.8,-0.20339701305307895,387400,2,7177
-5.7,-0.20472789985486314,387500,2,7181
-5.7,-0.2094253357225503,387600,2,7185
-5.8,-0.21387538764915068,387700,2,7190
-5.7,-0.21353399065651832,387800,2,7193
-5.7,-0.2107447115363943,387900,2,7197
-5.7,-0.20823672594711914,388000,2,7198
-5.9,-0.20769972261001793,388100,2,7200
-6.0,-0.2060968745525424,388200,2,7203
-6.0,-0.20659779886486734,388300,2,7205
-5.8,-0.20461761660911246,388400,2,7209
-5.7,-0.19919661197486996,388500,2,7212
-5.8,-0.19846160496579685,388600,2,7214
-5.8,-0.1998317107493522,388700,2,7217
-5.9,-0.20361376166182651,388800,2,7220
-5.8,-0.19846765767171426,388900,2,7222
-6.0,-0.20502404204684324,389000,2,7226
-5.9,-0.20511420438744593,389100,2,7230
-5.8,-0.20268922396053182,389200,2,7234
-5.8,-0.20630462411716136,389300,2,7238
-5.8,-0.2042985126152805,389400,2,7240
-5.9,-0.205484682095903,389500,2,7243
-5.8,-0.207677382027643,389600,2,7246
-5.8,-0.20788908818589072,389700,2,7247
-5.9,-0.20573227493623075,389800,2,7249
-5.9,-0.20493761070221503,389900,2,7250
-5.9,-0.20556462915844254,390000,2,7252
-5.9,-0.20290464485879248,390100,2,7255
-5.9,-0.20457713183658466,390200,2,7259
-6.0,-0.20580573944498806,390300,2,7261
-6.1,-0.2033652267855838,390400,2,7264
-6.1,-0.19897596294624798,390500,2,7266
-6.1,-0.20048181849126506,390600,2,7270
-6.2,-0.200376836674896,390700,2,7271
-6.1,-0.1986983651088571,390800,2,7273
-6.1,-0.19698999575620513,390900,2,7275
-6.2,-0.1986170316430449,391000,2,7278
-6.3,-0.19669575128989802,391100,2,7280
-6.3,-0.19740152439270475,391200,2,7284
-6.3,-0.19619767405850774,391300,2,7286
-6.4,-0.19632348020292728,391400,2,7287
-6.4,-0.19362526952429793,391500,2,7289
-6.4,-0.19250850949628887,391600,2,7293
-6.6,-0.19561873638823446,391700,2,7297
-6.2,-0.19571110311437315,391800,2,7299
-6.2,-0.1956304487429607,391900,2,7303
-6.2,-0.1937852906216117,392000,2,7304
-6.3,-0.19539029196554064,392100,2,7307
-6.4,-0.1984998835129281,392200,2,7310
-6.5,-0.19943450457025663,392300,2,7312
-6.5,-0.1989878329540187,392400,2,7313
-6.4,-0.2003301572519706,392500,2,7317
-6.5,-0.20167856981555005,392600,2,7321
-6.4,-0.1991857899552237,392700,2,7324
-6.4,-0.19894181652809526,392800,2,7327
-6.4,-0.19852710388120354,392900,2,7330
-6.5,-0.19753208708229192,393000,2,7332
-6.4,-0.19545292820455576,393100,2,7336
-6.4,-0.19555197644778624,393200,2,7337
-6.6,-0.19515096463832368,393300,2,7339
-6.5,-0.19578252564899118,393400,2,7343
-6.4,-0.19603589225319326,393500,2,7347
-6.3,-0.1982588138954201,393600,2,7349
-6.2,-0.20082697561033838,393700,2,7353
-6.2,-0.20498066686443348,393800,2,7358
-6.1,-0.21409536474562635,393900,2,7364
-6.1,-0.2182078562585528,394000,2,7367
-6.1,-0.21691246992346838,394100,2,7370
-6.3,-0.22057627695607468,394200,2,7372
-6.4,-0.22205122554536572,394300,2,7374
-6.5,-0.22209593184258147,394400,2,7375
-6.4,-0.2230524544833932,394500,2,7379
-6.3,-0.2229161751458361,394600,2,7381
-6.5,-0.22204922356354248,394700,2,7384
-6.6,-0.2224355078433035,394800,2,7385
-6.5,-0.22636869034264165,394900,2,7390
-6.4,-0.2292358345951151,395000,2,7394
-6.4,-0.22623097693225533,395100,2,7397
-6.4,-0.22747521280166524,395200,2,7402
-6.3,-0.22963281731221283,395300,2,7405
-6.3,-0.229225225132236,395400,2,7408
-6.1,-0.2281210154134534,395500,2,7413
-6.1,-0.2305284203700198,395600,2,7418
-6.1,-0.2305834890399219,395700,2,7421
-6.1,-0.23192984426396207,395800,2,7424
-6.1,-0.2310439038039205,395900,2,7428
-6.1,-0.23369492427283675,396000,2,7432
-6.1,-0.23641756555718152,396100,2,7436
-5.9,-0.23844475398817747,396200,2,7440
-5.9,-0.23485344716597648,396300,2,7443
-6.0,-0.2324147934054692,396400,2,7446
-5.9,-0.23280665333030676,396500,2,7449
-5.9,-0.23164462499600993,396600,2,7452
-6.0,-0.23155916351342076,396700,2,7455
-6.0,-0.2266836214388298,396800,2,7458
-5.9,-0.21929779517026213,396900,2,7462
-5.9,-0.21532561595158028,397000,2,7466
-5.9,-0.21405694715187373,397100,2,7467
-6.0,-0.21418866653673266,397200,2,7468
-5.8,-0.21025136612929604,397300,2,7471
-5.6,-0.21328693195830056,397400,2,7475
-5.6,-0.2192808372709322,397500,2,7480
-5.4,-0.21865411558388687,397600,2,7483
-5.3,-0.21380333193344597,397700,2,7487
-5.4,-0.2134139116047548,397800,2,7489
-5.4,-0.21163420247050233,397900,2,7491
-5.5,-0.2101546267602778,398000,2,7492
-5.6,-0.20959923889159307,398100,2,7493
-5.6,-0.20855292406946646,398200,2,7496
-5.6,-0.20780407910773913,398300,2,7498
-5.6,-0.20406462185077648,398400,2,7502
-5.8,-0.2031851060870774,398500,2,7503
-5.9,-0.20405663120715034,398600,2,7505
-5.9,-0.20853914659441916,398700,2,7509
-5.9,-0.20742528703003932,398800,2,7514
-6.0,-0.20656839309695738,398900,2,7516
-6.1,-0.20670199843815726,399000,2,7518
-6.1,-0.20452534968457217,399100,2,7521
-6.1,-0.21138138039465632,399200,2,7525
-6.2,-0.20923817881438822,399300,2,7528
-6.2,-0.2107299830649852,399400,2,7531
-6.2,-0.20826167954563998,399500,2,7536
-6.2,-0.20638557604115218,399600,2,7539
-6.2,-0.20630463257689033,399700,2,7542
-6.1,-0.2091040591142911,399800,2,7546
-6.2,-0.21048908180130999,399900,2,7550
-6.1,-0.20789031325227075,400000,2,7554
-6.1,-0.20769192456210037,400100,2,7555
-6.1,-0.2081421974389712,400200,2,7556
-6.3,-0.20652982515089577,400300,2,7558
-6.6,-0.2113330656758525,400400,2,7560
-6.7,-0.21056498831634726,400500,2,7563
-6.7,-0.2095799802934998,400600,2,7566
-6.5,-0.2123453105165697,400700,2,7570
-6.5,-0.21176731137135976,400800,2,7574
-6.6,-0.2126738698568501,400900,2,7577
-6.6,-0.20629654839391334,401000,2,7580
-6.6,-0.20596026912373452,401100,2,7582
-6.5,-0.20654379919293406,401200,2,7587
-6.5,-0.20798556867693832,401300,2,7590
-6.4,-0.21105780584318873,401400,2,7593
-6.3,-0.21056044681074568,401500,2,7596
-6.3,-0.21202146701085423,401600,2,7599
-6.4,-0.21134342900512082,401700,2,7602
-6.2,-0.21037962432495477,401800,2,7603
-6.1,-0.20757314534397506,401900,2,7605
-6.1,-0.2065673334325957,402000,2,7609
-6.1,-0.20564278577503667,402100,2,7612
-6.2,-0.20574936629594595,402200,2,7614
-6.0,-0.2036355188341663,402300,2,7618
-6.0,-0.20300124973615585,402400,2,7621
-6.0,-0.19671618476340755,402500,2,7624
-6.2,-0.2002756492672272,402600,2,7626
-6.1,-0.2004737599933946,402700,2,7630
-6.0,-0.1976414175129698,402800,2,7633
-6.1,-0.19642020095546783,402900,2,7635
-6.2,-0.1958777890706588,403000,2,7638
-6.2,-0.19734041619964698,403100,2,7641
-6.2,-0.19406094857542786,403200,2,7643
-6.2,-0.19290042692433626,403300,2,7646
-6.2,-0.19222670664809363,403400,2,7649
-6.3,-0.1940781778078158,403500,2,7653
-6.3,-0.19745834820362393,403600,2,7656
-5.8,-0.1926095463470106,403700,2,7660
-5.8,-0.1918721697631362,403800,2,7662
-5.8,-0.1917892208425149,403900,2,7664
-5.8,-0.19083452632858197,404000,2,7667
-5.8,-0.19194765517900522,404100,2,7670
-5.8,-0.19043527204001673,404200,2,7672
-5.8,-0.1878746693147179,404300,2,7675
-5.9,-0.1895294221140603,404400,2,7678
-5.8,-0.19341852438842724,404500,2,7683
-5.9,-0.19364959635709858,404600,2,7686
-5.9,-0.19114298778501626,404700,2,7690
-5.8,-0.19004846425446104,404800,2,7692
-6.0,-0.19187489850828907,404900,2,7696
-6.0,-0.19092219968623433,405000,2,7698
-6.0,-0.1939111969805694,405100,2,7702
-5.9,-0.19570145635581077,405200,2,7705
-6.0,-0.19540569873249086,405300,2,7706
-6.0,-0.19240957939371994,405400,2,7708
-6.0,-0.1906930483696123,405500,2,7711
-5.9,-0.19284905029538313,405600,2,7715
-5.9,-0.19413903709074162,405700,2,7718
-6.0,-0.19393248092888055,405800,2,7720
-6.1,-0.19471675300823812,405900,2,7722
-6.1,-0.1934578391315837,406000,2,7724
-6.0,-0.19048498323088897,406100,2,7726
-5.9,-0.1895970078276069,406200,2,7730
-6.0,-0.1904305607900115,406300,2,7732
-5.9,-0.1904858213457441,406400,2,7736
-5.8,-0.18938097234661075,406500,2,7739
-5.8,-0.19269828697660085,406600,2,7743
-5.9,-0.19537656632982808,406700,2,7747
-5.8,-0.1941133986280715,406800,2,7751
-5.8,-0.19256728623001973,406900,2,7754
-5.8,-0.1907144776949813,407000,2,7755
-5.8,-0.1893724268754703,407100,2,7756
-6.0,-0.19252207112023353,407200,2,7759
-6.0,-0.19340605143679906,407300,2,7762
-6.0,-0.19679359776646613,407400,2,7766
-6.3,-0.19983936842839486,407500,2,7768
-6.2,-0.1948575477483702,407600,2,7771
-6.2,-0.1950856873249653,407700,2,7772
-6.1,-0.1924655483914851,407800,2,7776
-6.1,-0.18973520046100556,407900,2,7778
-6.2,-0.18947316758232183,408000,2,7782
-6.1,-0.18841189298444774,408100,2,7784
-6.4,-0.1883798581662065,408200,2,7785
-6.6,-0.1919741587651596,408300,2,7787
-6.6,-0.19115019666571093,408400,2,7790
-6.5,-0.19334144533098307,408500,2,7794
-6.4,-0.19226763728574667,408600,2,7798
-6.4,-0.1908363768910008,408700,2,7801
-6.3,-0.19209307991746827,408800,2,7804
-6.3,-0.1948591416023822,408900,2,7808
-6.3,-0.19678401914890112,409000,2,7812
-6.3,-0.195486652736971,409100,2,7815
-6.3,-0.1930513263834024,409200,2,7818
-6.2,-0.19191547063793635,409300,2,7820
-6.1,-0.191358164365976,409400,2,7823
-6.1,-0.19466076437494606,409500,2,7827
-6.1,-0.19320929688142868,409600,2,7829
-6.1,-0.19539290499849699,409700,2,7831
-6.2,-0.19548689903224112,409800,2,7835
-6.2,-0.19820752899129693,409900,2,7839
-6.2,-0.19786647694555257,410000,2,7843
-6.2,-0.19760077820201688,410100,2,7847
-6.2,-0.19763670056523655,410200,2,7851
-6.2,-0.19744661729413487,410300,2,7852
-6.1,-0.19527044869482135,410400,2,7855
-6.2,-0.1953959574148455,410500,2,7856
-6.0,-0.1938209581334663,410600,2,7858
-5.9,-0.19188094701060202,410700,2,7860
-5.9,-0.19070342712635238,410800,2,7864
-5.7,-0.18640651527705132,410900,2,7867
-5.7,-0.1849333549802105,411000,2,7869
-5.7,-0.18475779108855644,411100,2,7872
-5.5,-0.1841629453862312,411200,2,7876
-5.5,-0.18483603535095516,411300,2,7880
-5.4,-0.18178429716847969,411400,2,7883
-5.1,-0.18019532517175615,411500,2,7886
-5.0,-0.1797056609481192,411600,2,7890
-5.0,-0.17598342223549288,411700,2,7893
-4.9,-0.17531361906883333,411800,2,7896
-5.1,-0.1771976951186698,411900,2,7899
-5.1,-0.17845843090193658,412000,2,7903
-5.1,-0.17735427970805875,412100,2,7905
-5.2,-0.17580494507066835,412200,2,7907
-5.1,-0.17582992118139898,412300,2,7909
-5.2,-0.17437590394108665,412400,2,7914
-5.3,-0.17528236990795992,412500,2,7916
-5.3,-0.17738112140495882,412600,2,7920
-5.4,-0.177325773369443,412700,2,7922
-5.4,-0.17640223442771472,412800,2,7924
-5.3,-0.17474877463181626,412900,2,7928
-5.2,-0.1745003103594944,413000,2,7932
-5.1,-0.17412667527906722,413100,2,7937
-5.1,-0.1741301055404408,413200,2,7940
-5.2,-0.17369188465805474,413300,2,7944
-5.2,-0.17337484884495757,413400,2,7946
-5.2,-0.1708495600006779,413500,2,7949
-5.2,-0.17047766640454776,413600,2,7950
-5.2,-0.1718003227740756,413700,2,7954
-5.1,-0.17195179096678992,413800,2,7957
-5.1,-0.17561366321743943,413900,2,7961
-5.1,-0.17561766296299514,414000,2,7963
-5.2,-0.17674140413157663,414100,2,7966
-5.2,-0.17644500587889575,414200,2,7968
-5.3,-0.17872270035954624,414300,2,7971
-5.2,-0.17806583573117518,414400,2,7974
-5.3,-0.1780184988230195,414500,2,7975
-5.4,-0.18084858249828117,414600,2,7979
-5.4,-0.18059816257186737,414700,2,7982
-5.3,-0.17918457188023232,414800,2,7986
-5.4,-0.17998940686272508,414900,2,7989
-5.4,-0.1845896178799363,415000,2,7994
-5.3,-0.18240267717525938,415100,2,7997
-5.2,-0.18114390600207372,415200,2,8002
-5.3,-0.1832172423440298,415300,2,8005
-5.2,-0.18375534196515947,415400,2,8009
-5.1,-0.1838486845588169,415500,2,8012
-5.2,-0.18333641081361599,415600,2,8014
-5.1,-0.1821130691472755,415700,2,8017
-5.1,-0.1813658026378229,415800,2,8019
-5.1,-0.18175285712013103,415900,2,8022
-5.1,-0.1820027685954126,416000,2,8024
-5.3,-0.18319171240497492,416100,2,8026
-5.3,-0.18176457445989183,416200,2,8028
-5.3,-0.1817500295818744,416300,2,8029
-5.5,-0.1805467077585643,416400,2,8032
-5.5,-0.18263571211056548,416500,2,8036
-5.7,-0.18275904873540333,416600,2,8037
-5.7,-0.18207537439518964,416700,2,8039
-5.7,-0.1798382792191789,416800,2,8041
-5.8,-0.180602228578627,416900,2,8044
-5.8,-0.18004803599097158,417000,2,8046
-5.8,-0.1794891559371482,417100,2,8048
-5.8,-0.17680000576143357,417200,2,8050
-5.7,-0.17712290064299352,417300,2,8054
-5.8,-0.17813496783203336,417400,2,8057
-5.8,-0.1768645783741415,417500,2,8059
-6.0,-0.1786940097763976,417600,2,8061
-6.1,-0.1797574585911786,417700,2,8064
-6.1,-0.18406130675933777,417800,2,8068
-6.2,-0.1842721899037009,417900,2,8070
-6.2,-0.18431607831021415,418000,2,8073
-6.2,-0.18583649187933587,418100,2,8075
-6.1,-0.18386781807677216,418200,2,8077
-6.2,-0.18210261425342097,418300,2,8081
-6.2,-0.18181182972646606,418400,2,8084
-6.2,-0.18343621199981958,418500,2,8087
-6.2,-0.18378823757951412,418600,2,8091
-6.2,-0.1839234606603753,418700,2,8094
-6.2,-0.18657063524882553,418800,2,8098
-6.3,-0.18385047303569443,418900,2,8100
-6.3,-0.18325715127777026,419000,2,8101
-6.3,-0.1812703321409894,419100,2,8105
-6.3,-0.18070346833497414,419200,2,8107
-6.2,-0.18213850177231838,419300,2,8112
-6.2,-0.1873338009881847,419400,2,8115
-6.2,-0.19137033903264414,419500,2,8119
-6.2,-0.1910257219453896,419600,2,8121
-6.2,-0.19716918291518326,419700,2,8125
-6.0,-0.19627878882561864,419800,2,8129
-6.0,-0.19627878882561864,419900,2,8129
-6.0,-0.19627878882561864,420000,2,8129
-6.4,-0.19753853676438357,420100,2,8132
-6.4,-0.19526392338844503,420200,2,8135
-6.3,-0.19808887573773656,420300,2,8139
-6.2,-0.20105564458941486,420400,2,8143
-6.1,-0.19993298652498687,420500,2,8145
-6.2,-0.1990386908828781,420600,2,8147
-6.2,-0.20382665537096778,420700,2,8150
-6.2,-0.20415882382811515,420800,2,8153
-6.2,-0.20415882382811515,420900,2,8153
-6.4,-0.20385234420182385,421000,2,8154
-6.4,-0.204986819541236,421100,2,8158
-6.4,-0.204986819541236,421200,2,8158
-6.5,-0.2036947128757597,421300,2,8159
-6.4,-0.20503256815696794,421400,2,8163
-6.3,-0.20197369816046884,421500,2,8166
-6.3,-0.19912640445098503,421600,2,8168
-6.3,-0.20112743046054343,421700,2,8170
-6.3,-0.20163813733436683,421800,2,8172
-6.3,-0.20247718119394226,421900,2,8175
-6.3,-0.20280238651942992,422000,2,8178
-6.3,-0.20492308560578448,422100,2,8181
-6.4,-0.2037872508528212,422200,2,8182
-6.5,-0.20421785573038925,422300,2,8184
-6.5,-0.2037936004279439,422400,2,8188
-6.5,-0.2033801935208372,422500,2,8190
-6.5,-0.2031883173713635,422600,2,8195
-6.5,-0.2031883173713635,422700,2,8195
-6.5,-0.20162778001255843,422800,2,8199
-6.5,-0.2045893061373341,422900,2,8203
-6.5,-0.2043015830652352,423000,2,8205
-6.5,-0.20390593704394938,423100,2,8207
-6.6,-0.2026410405246203,423200,2,8211
-6.6,-0.20114201371992052,423300,2,8214
-6.6,-0.20069317254062405,423400,2,8217
-6.6,-0.1970021267628785,423500,2,8220
-6.7,-0.194846201146887,423600,2,8223
-6.6,-0.1948021708280392,423700,2,8226
-6.7,-0.19609905173081887,423800,2,8229
-6.3,-0.19899402733731555,423900,2,8232
-6.3,-0.19834616797378138,424000,2,8234
-6.2,-0.19702276175366923,424100,2,8237
-6.3,-0.19720206989504085,424200,2,8241
-6.2,-0.19781634948120044,424300,2,8245
-6.2,-0.19743994826394518,424400,2,8248
-6.2,-0.19830274175573956,424500,2,8251
-6.0,-0.1991500608456629,424600,2,8256
-5.9,-0.2022643967832105,424700,2,8260
-5.9,-0.19908403636902908,424800,2,8262
-5.8,-0.19588483604777757,424900,2,8265
-5.7,-0.19843012497184176,425000,2,8270
-5.6,-0.19835797694486934,425100,2,8273
-5.5,-0.2025217922918781,425200,2,8280
-5.4,-0.20614016549676634,425300,2,8284
-5.3,-0.20317352225339239,425400,2,8287
-5.3,-0.20386678202054448,425500,2,8291
-5.3,-0.2019179637441007,425600,2,8294
-5.3,-0.20177329128116842,425700,2,8297
-5.3,-0.20293204414739324,425800,2,8300
-5.3,-0.204724470092967,425900,2,8304
-5.5,-0.20683951632197828,426000,2,8307
-5.5,-0.20844376859194522,426100,2,8309
-5.5,-0.20482386698160465,426200,2,8312
-5.4,-0.20314587858706545,426300,2,8315
-5.4,-0.20354014008616356,426400,2,8318
-5.4,-0.2014483934240749,426500,2,8320
-5.4,-0.20156694465203906,426600,2,8323
-5.4,-0.1983996330766233,426700,2,8325
-5.3,-0.19948412068014756,426800,2,8329
-5.2,-0.19798750642804147,426900,2,8333
-5.2,-0.1999565350973329,427000,2,8336
-5.3,-0.19802601489761568,427100,2,8338
-5.3,-0.1993557491995104,427200,2,8339
-5.4,-0.19838293070991805,427300,2,8341
-5.4,-0.19661418566886738,427400,2,8345
-5.4,-0.1955633670610015,427500,2,8349
-5.4,-0.19709418157052241,427600,2,8352
-5.4,-0.19542706326459242,427700,2,8356
-5.4,-0.1964033565143172,427800,2,8358
-5.5,-0.19611316306391158,427900,2,8361
-5.4,-0.1993820370392257,428000,2,8366
-5.5,-0.19686125565330811,428100,2,8369
-5.5,-0.19873094791224624,428200,2,8372
-5.5,-0.19542818743254892,428300,2,8375
-5.6,-0.1945088840872079,428400,2,8377
-5.7,-0.19587281355312838,428500,2,8381
-5.8,-0.19690124795745306,428600,2,8384
-5.8,-0.19799608916840633,428700,2,8387
-5.9,-0.20288844248229068,428800,2,8390
-5.9,-0.20545000421169562,428900,2,8394
-5.9,-0.20455014876253938,429000,2,8396
-5.9,-0.20328220217417084,429100,2,8399
-6.0,-0.20505249442447782,429200,2,8402
-6.0,-0.20505249442447782,429300,2,8402
-6.0,-0.20377487380909426,429400,2,8405
-6.0,-0.20273515557816185,429500,2,8407
-6.1,-0.207548577621648,429600,2,8411
-6.0,-0.20680016324899306,429700,2,8414
-6.0,-0.21018617349524837,429800,2,8419
-5.9,-0.2114577965182148,429900,2,8420
-5.9,-0.21034947400175888,430000,2,8423
-5.9,-0.21516794356585772,430100,2,8426
-6.4,-0.21624939337011528,430200,2,8428
-6.4,-0.2147459568474646,430300,2,8432
-6.3,-0.21465250922688028,430400,2,8434
-6.3,-0.21405608267626308,430500,2,8438
-6.4,-0.21304838285011993,430600,2,8439
-6.2,-0.21453487103265736,430700,2,8442
-6.2,-0.21414748171338982,430800,2,8446
-6.4,-0.21635036103775784,430900,2,8448
-6.5,-0.21628155366441476,431000,2,8449
-6.3,-0.21286864006324951,431100,2,8453
-6.3,-0.2104821482381054,431200,2,8455
-6.3,-0.20977397353485458,431300,2,8456
-6.4,-0.20793850108888648,431400,2,8458
-6.4,-0.207903248106882,431500,2,8459
-6.6,-0.20974563355328177,431600,2,8461
-6.6,-0.20888622744801066,431700,2,8464
-6.7,-0.20862980315874213,431800,2,8466
-6.7,-0.21043479629087056,431900,2,8470
-6.6,-0.20924167515639452,432000,2,8473
-6.6,-0.20791408353237706,432100,2,8475
-6.6,-0.20721612627019995,432200,2,8478
-6.5,-0.2075352244457199,432300,2,8481
-6.5,-0.2064891607651709,432400,2,8484
-6.5,-0.2061190930723443,432500,2,8490
-6.5,-0.20580436482609588,432600,2,8493
-6.4,-0.20665868615215746,432700,2,8496
-6.3,-0.20630927233722438,432800,2,8502
-6.2,-0.20470778257800418,432900,2,8505
-6.1,-0.20097498860285182,433000,2,8510
-6.0,-0.20101450981212363,433100,2,8515
-6.0,-0.20232627041681467,433200,2,8519
-6.0,-0.20212394844110895,433300,2,8523
-6.1,-0.20168021424516,433400,2,8525
-5.6,-0.19596037037817823,433500,2,8527
-5.6,-0.19908286230786246,433600,2,8531
-5.6,-0.1987190666096234,433700,2,8532
-5.7,-0.20135450605937083,433800,2,8536
-5.6,-0.2051468788653534,433900,2,8540
-5.7,-0.20533510322237344,434000,2,8543
-5.7,-0.20334302469805565,434100,2,8546
-5.5,-0.20232545410775035,434200,2,8549
-5.6,-0.2029268878689788,434300,2,8552
-5.6,-0.2097730728755089,434400,2,8556
-5.3,-0.21183505435236805,434500,2,8560
-5.3,-0.211480946971779,434600,2,8563
-5.2,-0.2134362779798348,434700,2,8567
-5.2,-0.21177464367586896,434800,2,8571
-5.2,-0.21166595626354703,434900,2,8573
-5.2,-0.21076765327624153,435000,2,8576
-5.1,-0.20990260519884302,435100,2,8578
-5.1,-0.2055734149816425,435200,2,8582
-5.0,-0.20352132026054545,435300,2,8585
-5.0,-0.20096325052658742,435400,2,8588
-5.0,-0.19885510996734052,435500,2,8593
-5.0,-0.19988260193726223,435600,2,8596
-5.0,-0.19958550366273248,435700,2,8597
-5.1,-0.19682910598781386,435800,2,8600
-5.1,-0.19576752882598655,435900,2,8604
-5.1,-0.1962305312041182,436000,2,8608
-5.1,-0.1943797960340872,436100,2,8611
-5.1,-0.19295886149340202,436200,2,8613
-5.1,-0.1918518997994685,436300,2,8614
-5.2,-0.19149287837327975,436400,2,8617
-5.2,-0.18937526343040184,436500,2,8622
-5.1,-0.194493738012285,436600,2,8626
-5.1,-0.1944197032428816,436700,2,8630
-5.1,-0.19778671618093868,436800,2,8634
-5.1,-0.19380103430202578,436900,2,8637
-5.1,-0.1924691468652508,437000,2,8642
-5.0,-0.19254880092816049,437100,2,8646
-5.0,-0.19158200554374655,437200,2,8648
-5.0,-0.19157449682873742,437300,2,8652
-4.9,-0.18816825861974543,437400,2,8657
-4.9,-0.1870653477805541,437500,2,8659
-5.1,-0.191790844795974,437600,2,8662
-5.1,-0.1889812065372988,437700,2,8665
-5.1,-0.19059240141981626,437800,2,8670
-5.2,-0.19086794787455102,437900,2,8672
-5.3,-0.19503970169269663,438000,2,8675
-5.3,-0.19581411819402994,438100,2,8679
-5.3,-0.19810653237496406,438200,2,8681
-5.4,-0.19871957539627436,438300,2,8683
-5.3,-0.19608238647091208,438400,2,8684
-5.4,-0.19851074351580034,438500,2,8688
-5.4,-0.19750624582944518,438600,2,8693
-5.5,-0.1980115177997871,438700,2,8696
-5.4,-0.1973214709212208,438800,2,8697
-5.3,-0.19529515926353394,438900,2,8699
-5.3,-0.19494743957857563,439000,2,8702
-5.3,-0.1964821443837013,439100,2,8704
-5.4,-0.19602440035551055,439200,2,8708
-5.4,-0.19822917010778768,439300,2,8710
-5.5,-0.20333877486055799,439400,2,8714
-5.4,-0.20073291989331896,439500,2,8717
-5.4,-0.1983632753564651,439600,2,8720
-5.4,-0.19804195312609368,439700,2,8724
-5.4,-0.19708150992623644,439800,2,8726
-5.4,-0.19318541132368083,439900,2,8729
-5.4,-0.19364429100237163,440000,2,8732
-5.4,-0.19004176274884557,440100,2,8736
-5.4,-0.19444309112921362,440200,2,8740
-5.4,-0.19340884808105774,440300,2,8741
-5.5,-0.19095507129182324,440400,2,8744
-5.5,-0.19032268745974648,440500,2,8746
-5.4,-0.19036450502334712,440600,2,8749
-5.4,-0.1894591753284328,440700,2,8752
-5.5,-0.18959254580279947,440800,2,8755
-5.6,-0.18905977401822624,440900,2,8757
-5.6,-0.18950605916121077,441000,2,8759
-5.3,-0.18607236953414144,441100,2,8763
-5.4,-0.18685740595942396,441200,2,8766
-5.3,-0.18482608897653666,441300,2,8770
-5.2,-0.18479364264305478,441400,2,8773
-5.3,-0.185204984851788,441500,2,8775
-5.4,-0.1872713380128957,441600,2,8779
-5.4,-0.1872713380128957,441700,2,8779
-5.4,-0.1846733445321394,441800,2,8780
-5.4,-0.18295725569544125,441900,2,8783
-5.5,-0.18329054770955122,442000,2,8784
-5.4,-0.18083406594763374,442100,2,8786
-5.4,-0.18083406594763374,442200,2,8786
-5.7,-0.18469206499431973,442300,2,8791
-5.7,-0.18411455489904088,442400,2,8792
