ep_rewmean,current_lr,time_elapsed,n_updates,fps,mean 100 episode reward,episodes,total timesteps,eplenmean,ent_coef_loss,qf2_loss,qf1_loss,ent_coef,entropy,value_loss,policy_loss
-333.68323103,0.0003,8664,349267,40,-333.7,1578,349367,238.83,-0.088394165,25.048779,12.369719,0.10864785,0.97319376,13.655879,171.29742
-333.0101883,0.0003,8665,349326,40,-333.0,1579,349426,236.93,-0.09438375,20.866528,22.611197,0.10852552,1.0643625,9.43101,158.65703
-333.49257468,0.0003,8673,349626,40,-333.5,1580,349726,236.93,-1.7361369,14.058848,20.708364,0.10811825,0.83766854,24.21076,153.59372
-333.70021053000005,0.0003,8674,349694,40,-333.7,1581,349794,237.27,0.6262337,19.723553,22.895351,0.10841634,0.77621365,12.332382,165.86047
-333.48440976999996,0.0003,8677,349789,40,-333.5,1582,349889,236.8,0.367445,21.129526,20.719097,0.108489335,0.8078995,23.589249,174.71603
-338.93099366,0.0003,8680,349930,40,-338.9,1583,350030,235.21,-0.2113926,43.48264,40.902046,0.10860007,0.7608361,22.079102,164.36703
-338.91556541,0.0003,8687,350230,40,-338.9,1584,350330,235.21,-0.6003658,40.306602,50.78765,0.108792566,0.7461967,18.477379,160.6202
-339.38886806999994,0.0003,8695,350530,40,-339.4,1585,350630,235.21,-0.57365024,368.03638,513.0306,0.10912683,0.906675,24.191631,163.20065
-342.71616634,0.0003,8702,350826,40,-342.7,1586,350926,237.85,0.8222196,14.405359,22.790356,0.110490255,1.1535914,6.624669,154.55823
-341.14023944,0.0003,8709,351126,40,-341.1,1587,351226,237.85,-0.7472179,15.552224,12.73909,0.10931113,0.9662116,9.754531,156.8469
-340.92851907000005,0.0003,8717,351426,40,-340.9,1588,351526,237.85,-1.0237291,208.54247,403.05014,0.108765125,0.9846804,84.94051,162.81961
-331.3685345400001,0.0003,8724,351726,40,-331.4,1589,351826,237.96,-0.579759,294.31348,272.3126,0.10855456,0.9396713,28.925844,172.28387
-326.00946773000004,0.0003,8731,352026,40,-326.0,1590,352126,239.8,0.5613077,114.3116,111.65216,0.109482676,0.8929987,13.876955,161.7932
-325.64728062,0.0003,8739,352326,40,-325.6,1591,352426,239.8,-1.4475038,25.879702,22.10662,0.109142825,0.92226744,8.603735,174.79034
-330.58958130999997,0.0003,8746,352620,40,-330.6,1592,352720,239.74,-0.29530433,6.321902,11.126554,0.11048807,1.0316807,10.108361,146.2572
-330.82140666,0.0003,8754,352920,40,-330.8,1593,353020,239.74,0.11382216,30.958023,24.249666,0.11308322,0.8990879,24.426289,157.91632
-335.53270908999997,0.0003,8756,353030,40,-335.5,1594,353130,237.84,0.63731575,11.004122,23.539333,0.114042506,0.7964095,16.302889,164.81638
-335.22780536,0.0003,8764,353330,40,-335.2,1595,353430,237.84,0.40785715,9.033682,11.895949,0.114444695,1.0323561,10.196881,165.75473
-340.87925796999997,0.0003,8768,353474,40,-340.9,1596,353574,236.28,0.9775375,36.397797,36.552387,0.115613155,0.7819793,50.176666,157.89172
-335.45882402999996,0.0003,8775,353774,40,-335.5,1597,353874,237.04,-0.79886115,19.863293,14.927565,0.11524817,0.9327635,19.19314,158.32603
-330.56327041000003,0.0003,8783,354074,40,-330.6,1598,354174,239.79,0.6157432,15.222059,18.392426,0.11325191,0.8408327,7.265658,150.02579
-325.45116245,0.0003,8790,354374,40,-325.5,1599,354474,242.3,0.003763318,82.18485,60.58773,0.11094553,0.8504129,29.892878,168.06635
-325.48451093000006,0.0003,8798,354674,40,-325.5,1600,354774,242.3,1.163373,15.273203,22.93422,0.111627154,0.73948777,12.258556,164.29147
-330.69523269000007,0.0003,8800,354790,40,-330.7,1601,354890,240.46,-0.31839848,20.88748,21.804165,0.11275343,0.8562256,34.79062,162.74768
-330.58783415000005,0.0003,8808,355090,40,-330.6,1602,355190,240.46,-0.8421682,20.723907,24.043823,0.11341795,0.98193765,9.803196,159.33908
-330.77527802000003,0.0003,8816,355390,40,-330.8,1603,355490,240.46,-0.036757104,15.61703,12.573214,0.11323323,0.9768748,36.582508,159.66837
-324.89438992,0.0003,8823,355690,40,-324.9,1604,355790,240.8,0.89533013,34.65013,49.091946,0.11278376,0.9081986,46.256065,179.10233
-330.36506488,0.0003,8825,355788,40,-330.4,1605,355888,238.78,0.57795614,124.65543,115.71054,0.11219721,0.79088163,10.413078,152.95503
-330.48396732000003,0.0003,8833,356088,40,-330.5,1606,356188,238.78,0.09782565,73.83859,61.51616,0.11453172,1.0349141,24.996197,163.53064
-336.37381454,0.0003,8838,356288,40,-336.4,1607,356388,237.78,-0.39492217,15.264882,23.03188,0.114108264,0.7860298,31.619234,166.59093
-330.87615982000005,0.0003,8845,356588,40,-330.9,1608,356688,239.96,-1.6913648,81.239365,80.99044,0.11339338,1.0481302,7.3705873,147.8989
-330.04680911,0.0003,8846,356614,40,-330.0,1609,356714,237.35,1.041382,54.796352,47.720898,0.113357805,0.8411758,36.7043,186.69093
-323.99346285,0.0003,8853,356914,40,-324.0,1610,357014,239.28,-1.1478727,6.0389786,8.449585,0.11454851,1.0072008,6.3728557,155.63266
-323.68744686,0.0003,8856,357024,40,-323.7,1611,357124,238.48,-0.3509001,153.66386,151.18788,0.11516355,1.0740564,13.596815,155.73215
-327.95495262,0.0003,8860,357179,40,-328.0,1612,357279,237.03,-0.6137127,11.284342,12.132717,0.11660296,0.9329705,7.5044627,156.06467
-332.67102574999996,0.0003,8862,357258,40,-332.7,1613,357358,234.82,-0.74950224,14.29488,21.052864,0.11694797,1.0479115,11.134506,156.56703
-338.64685825999993,0.0003,8863,357296,40,-338.6,1614,357396,232.2,0.81897706,171.48293,215.52267,0.11729672,0.94063365,40.222603,167.25491
-343.95540194999995,0.0003,8866,357421,40,-344.0,1615,357521,230.45,-0.31481117,84.243935,50.41487,0.118067846,0.98370767,90.78714,171.77142
-349.32023166,0.0003,8869,357553,40,-349.3,1616,357653,228.77,-1.0433328,107.81149,104.93365,0.117575504,0.97144496,16.936369,153.76157
-349.92577829000004,0.0003,8877,357853,40,-349.9,1617,357953,228.77,-0.7550798,22.93685,29.63558,0.11709989,0.8952044,30.504995,172.50345
-351.23169161,0.0003,8885,358153,40,-351.2,1618,358253,228.77,0.020998001,30.078571,41.389393,0.115077585,0.89871013,36.00329,166.40997
-345.93004383000005,0.0003,8892,358453,40,-345.9,1619,358553,230.95,-0.5877688,13.888236,10.245525,0.1151965,1.1713016,29.988049,152.38898
-341.0426759,0.0003,8900,358753,40,-341.0,1620,358853,233.55,0.56180346,75.571075,87.421486,0.11353297,1.1274502,26.53976,165.99329
-341.55592591,0.0003,8907,359053,40,-341.6,1621,359153,233.55,0.5709706,28.967125,22.819513,0.111228235,0.95027494,24.634832,164.66675
-335.86461976,0.0003,8914,359353,40,-335.9,1622,359453,233.89,0.5415478,281.6505,223.80609,0.10995768,0.8309845,49.308594,170.36887
-335.61701493,0.0003,8922,359653,40,-335.6,1623,359753,233.89,-0.3189434,29.883018,23.109299,0.10826492,0.8565652,28.987492,175.99985
-338.1985467,0.0003,8929,359953,40,-338.2,1624,360053,233.89,-0.77093923,106.76146,137.18341,0.10928028,0.92989665,7.849823,157.27332
-333.39795731,0.0003,8937,360253,40,-333.4,1625,360353,236.64,0.0359025,9.218069,10.193638,0.11077294,0.9671508,15.382404,157.88681
-333.30041904999996,0.0003,8945,360553,40,-333.3,1626,360653,236.64,-0.21368441,27.820435,31.59982,0.107821524,0.8854314,25.43079,170.62909
-333.68681969,0.0003,8952,360853,40,-333.7,1627,360953,236.64,-0.2851249,12.064352,24.070473,0.10750251,0.8908886,21.171505,159.97394
-334.19417454,0.0003,8959,361153,40,-334.2,1628,361253,236.64,-0.00987044,14.333793,11.333065,0.10818372,0.88693535,9.611315,163.65941
-333.67789419,0.0003,8967,361453,40,-333.7,1629,361553,236.64,0.82898295,15.284543,42.21829,0.11001844,1.004672,25.280762,160.59024
-333.30644516000007,0.0003,8974,361753,40,-333.3,1630,361853,236.64,2.2480657,221.026,179.05956,0.10869208,0.7891456,29.80202,175.08582
-333.13712301,0.0003,8976,361812,40,-333.1,1631,361912,236.48,0.594319,31.256413,48.435436,0.1090994,0.96071273,22.31433,162.94247
-337.99047454,0.0003,8977,361844,40,-338.0,1632,361944,233.8,1.8421896,14.908144,16.949276,0.10858205,0.71400154,22.698483,178.28989
-343.11804804999997,0.0003,8979,361963,40,-343.1,1633,362063,231.99,-1.3915548,123.26629,151.97969,0.10894192,0.8263098,24.382378,163.0598
-343.04237421,0.0003,8987,362263,40,-343.0,1634,362363,231.99,0.70877427,11.987614,14.611817,0.10814114,0.94374776,11.624567,161.6749
-343.66182321,0.0003,8995,362563,40,-343.7,1635,362663,231.99,-0.08855994,224.27332,235.54883,0.10624756,0.89629054,18.420034,173.07996
-348.86662968999997,0.0003,8997,362643,40,-348.9,1636,362743,229.79,0.5365465,71.85672,71.90207,0.10583506,0.9481905,23.9311,156.2908
-342.74337167,0.0003,9004,362943,40,-342.7,1637,363043,230.84,-0.7183069,22.361856,27.153538,0.1045356,0.84457076,14.855241,175.21487
-342.7008773,0.0003,9012,363243,40,-342.7,1638,363343,230.84,-0.55942106,25.807873,75.28013,0.10341798,0.9145186,21.445457,159.0496
-337.88846439,0.0003,9019,363543,40,-337.9,1639,363643,232.93,-0.23235187,15.324072,14.937464,0.10217699,0.9075473,13.525463,162.03769
-336.37762064000003,0.0003,9027,363843,40,-336.4,1640,363943,232.93,-0.08510789,152.38011,148.72386,0.101595305,0.7826847,46.321495,168.84271
-335.59800464000006,0.0003,9035,364143,40,-335.6,1641,364243,232.93,-0.8755431,18.667881,35.1734,0.10327512,0.8389548,33.092365,159.27547
-329.89444100000003,0.0003,9042,364443,40,-329.9,1642,364543,234.61,-0.8120835,42.925804,24.719006,0.10219502,0.87424767,16.027048,160.68126
-324.82687814999997,0.0003,9050,364743,40,-324.8,1643,364843,236.66,-0.29400092,533.3662,398.96948,0.10079793,0.86103904,25.876259,166.47841
-319.5454324,0.0003,9057,365043,40,-319.5,1644,365143,238.6,1.5043064,188.9079,172.16943,0.10000357,0.6720375,22.8008,181.9343
-314.07530038,0.0003,9065,365343,40,-314.1,1645,365443,239.95,1.3661168,12.8588295,9.013258,0.09952306,0.7353879,9.761515,159.08817
-313.26077015,0.0003,9072,365643,40,-313.3,1646,365743,239.95,-0.7753617,29.065151,50.90079,0.09753272,0.9595905,18.875103,147.5126
-307.76835883,0.0003,9080,365943,40,-307.8,1647,366043,241.48,0.94850177,48.494843,56.39739,0.09631681,0.7158092,14.221224,153.90814
-302.53535839,0.0003,9087,366243,40,-302.5,1648,366343,244.07,-0.41738614,39.532112,33.151527,0.097020194,0.8656226,8.3882675,170.862
-307.62193516,0.0003,9091,366399,40,-307.6,1649,366499,242.63,1.0312108,160.37453,131.97383,0.09655512,0.8065284,35.74724,176.19894
-313.17275948,0.0003,9093,366478,40,-313.2,1650,366578,240.42,-0.19840848,639.66437,645.22217,0.09588765,0.6614064,46.516506,170.32874
-307.4296076,0.0003,9100,366778,40,-307.4,1651,366878,240.61,0.794463,36.60771,49.75748,0.09578157,0.80405575,29.789305,160.84874
-312.06274063,0.0003,9103,366886,40,-312.1,1652,366986,238.69,-0.7393248,26.288467,29.157322,0.095341206,0.7826377,11.82029,159.31184
-312.18868727999995,0.0003,9110,367186,40,-312.2,1653,367286,238.69,-0.27826822,124.20361,112.32622,0.09502033,0.92140853,8.054898,158.254
-320.89373703999996,0.0003,9116,367432,40,-320.9,1654,367532,238.15,-0.6097941,45.11366,35.163605,0.095374905,0.6238469,17.899952,170.13007
-320.78220581,0.0003,9118,367504,40,-320.8,1655,367604,238.12,0.99258494,198.42659,189.90704,0.09574958,0.73756325,19.775494,157.00633
-314.66606193999996,0.0003,9126,367804,40,-314.7,1656,367904,239.53,0.109375924,137.1803,145.87843,0.09711158,0.67047155,12.769396,166.3851
-314.4539693,0.0003,9133,368104,40,-314.5,1657,368204,239.53,-0.030261517,210.28964,208.06099,0.09921697,0.75725037,61.730762,166.78229
-314.37590155,0.0003,9140,368404,40,-314.4,1658,368504,239.53,-0.15864855,130.34427,138.8447,0.09950399,0.7168431,18.11165,176.21939
-309.18398451999997,0.0003,9148,368704,40,-309.2,1659,368804,241.12,-0.092283845,45.97048,12.945049,0.09920696,0.7814442,10.545055,165.3038
-316.05731534999995,0.0003,9153,368908,40,-316.1,1660,369008,240.16,-0.2146019,13.722322,20.433674,0.10026779,0.7494925,11.508837,170.14575
-316.68234507,0.0003,9157,369073,40,-316.7,1661,369173,240.88,-1.7738547,30.708712,40.476585,0.10115662,0.8514465,15.277336,160.11154
-316.49348302,0.0003,9160,369167,40,-316.5,1662,369267,240.76,-0.21251574,20.936752,18.006016,0.1013598,0.84611857,9.836147,161.21658
-321.31676439,0.0003,9161,369236,40,-321.3,1663,369336,238.45,1.5293941,25.227146,19.025793,0.10127112,0.7838036,6.5713825,169.14508
-321.63798666,0.0003,9169,369536,40,-321.6,1664,369636,238.45,0.050909996,9.449135,15.661804,0.102232575,0.8749801,5.509862,162.3037
-321.51220037,0.0003,9177,369836,40,-321.5,1665,369936,238.45,0.5336634,97.726234,54.43586,0.10169455,0.86243844,8.783297,169.91422
-320.578124,0.0003,9184,370136,40,-320.6,1666,370236,238.45,-0.09946193,58.58808,48.68974,0.101440765,0.73290986,7.7652206,156.43442
-319.75394694000005,0.0003,9191,370436,40,-319.8,1667,370536,238.45,0.4626119,143.9124,141.94551,0.102497034,0.88938475,27.516102,162.01968
-319.74931065,0.0003,9193,370517,40,-319.7,1668,370617,238.17,-0.012072086,41.50934,9.236755,0.101944245,0.8149822,33.467495,171.47656
-324.967037,0.0003,9196,370635,40,-325.0,1669,370735,236.35,-0.56304187,30.019012,37.01609,0.102312185,0.5811672,14.039124,188.32904
-324.75946647,0.0003,9204,370935,40,-324.8,1670,371035,236.35,-1.5331872,33.57114,52.130993,0.10283892,0.85225606,16.63811,161.11234
-324.97190030999997,0.0003,9211,371235,40,-325.0,1671,371335,236.35,1.7526835,182.76636,235.75177,0.10140553,0.6305646,18.767107,187.82718
-321.11620925999995,0.0003,9219,371535,40,-321.1,1672,371635,238.83,-0.043962613,18.036715,36.82343,0.10157477,0.68442553,9.66564,170.35408
-326.77404233,0.0003,9222,371657,40,-326.8,1673,371757,237.05,-0.28940767,10.6512,13.111696,0.101952754,0.7707491,21.144482,164.29303
-321.41411687,0.0003,9230,371957,40,-321.4,1674,372057,237.65,1.3403707,54.998337,68.85469,0.10347683,0.80841196,21.543161,176.9223
-321.30891094,0.0003,9237,372257,40,-321.3,1675,372357,237.65,0.61175454,1137.0227,1037.6445,0.104648985,0.7582513,17.968388,191.30914
-314.31345602,0.0003,9244,372557,40,-314.3,1676,372657,238.17,0.7156721,67.582054,56.990772,0.10667739,0.603963,8.058229,174.88028
-307.16523844,0.0003,9252,372857,40,-307.2,1677,372957,238.9,-0.32915026,17.838116,15.81175,0.10751312,0.92884254,8.548486,157.34546
-306.78055609999996,0.0003,9259,373157,40,-306.8,1678,373257,238.9,-0.7621825,40.10571,38.623207,0.10616132,0.85043806,13.817938,158.97174
-307.36364882,0.0003,9263,373311,40,-307.4,1679,373411,239.85,-1.2589837,10.134481,9.697099,0.10657832,0.89020634,14.510653,155.51648
-306.93620188,0.0003,9270,373611,40,-306.9,1680,373711,239.85,0.5474221,49.39034,63.88166,0.10601732,0.8702327,11.659538,165.10721
-307.02025453,0.0003,9273,373700,40,-307.0,1681,373800,240.06,0.7644839,27.306297,40.16346,0.10614856,0.85330606,12.480333,184.58899
-302.36406573,0.0003,9280,374000,40,-302.4,1682,374100,242.11,0.04821264,168.38344,155.81009,0.10708151,0.6802964,23.537424,181.24905
-302.24423644,0.0003,9283,374112,40,-302.2,1683,374212,241.82,-0.0027257502,18.527004,17.397696,0.107770376,1.0016398,8.60743,162.18973
-301.81756841999993,0.0003,9291,374412,40,-301.8,1684,374512,241.82,0.7301036,51.78422,78.39008,0.1079692,0.84790283,20.826393,168.13965
-301.42599008999997,0.0003,9298,374712,40,-301.4,1685,374812,241.82,0.4955373,24.472134,18.559801,0.10818653,0.9513029,20.714449,164.871
-298.62570515999994,0.0003,9302,374873,40,-298.6,1686,374973,240.47,-0.35213026,13.437763,14.46112,0.10592811,0.8741533,10.305904,156.7369
-303.1887627,0.0003,9303,374900,40,-303.2,1687,375000,237.74,-0.23108119,15.211819,11.923628,0.105873674,0.6952436,39.28414,164.3535
-302.81166613,0.0003,9311,375200,40,-302.8,1688,375300,237.74,-0.3767835,539.78015,538.20636,0.10418612,0.8105638,20.294762,164.63707
-304.14643949,0.0003,9318,375500,40,-304.1,1689,375600,237.74,0.42108476,199.52538,64.39425,0.10260297,0.8199735,17.130165,174.1969
-309.44762377,0.0003,9321,375640,40,-309.4,1690,375740,236.14,-0.76257336,20.382576,37.927216,0.10186329,0.8025876,25.131554,162.8687
-309.17652759,0.0003,9329,375940,40,-309.2,1691,376040,236.14,0.4195816,212.3725,200.81078,0.10213836,0.7335746,17.907364,181.82974
-303.04058243,0.0003,9336,376240,40,-303.0,1692,376340,236.2,-0.28460756,19.531471,23.09118,0.103380606,0.6421009,20.395683,169.74243
-308.23151636,0.0003,9340,376382,40,-308.2,1693,376482,234.62,0.16753338,18.65406,26.035814,0.103482135,0.7647072,17.383171,166.39392
-302.69882514,0.0003,9347,376682,40,-302.7,1694,376782,236.52,0.78636664,16.665379,21.205038,0.10450747,0.59121144,11.586868,159.96967
-308.83946880999997,0.0003,9354,376946,40,-308.8,1695,377046,236.16,0.21990792,72.88848,146.32639,0.10576952,0.7775493,27.887566,169.24136
-303.19797138999996,0.0003,9361,377246,40,-303.2,1696,377346,237.72,-1.2154472,21.760712,35.418144,0.10340822,0.9188084,13.896715,154.52283
-303.33415586,0.0003,9369,377546,40,-303.3,1697,377646,237.72,1.0984852,111.67581,113.42594,0.10357378,0.8236536,16.82196,164.01639
-303.52694293999997,0.0003,9376,377846,40,-303.5,1698,377946,237.72,0.77754927,13.211693,27.425465,0.10382995,0.7498571,12.680018,174.87675
-303.43561028,0.0003,9384,378146,40,-303.4,1699,378246,237.72,-0.86324346,54.655293,65.17045,0.10382262,0.95693725,11.418331,153.25476
-303.67394936,0.0003,9391,378446,40,-303.7,1700,378546,237.72,0.8504094,136.75858,101.55986,0.10636755,0.7412826,8.900543,158.76974
-298.27262968,0.0003,9399,378746,40,-298.3,1701,378846,239.56,0.67270315,31.285126,49.41959,0.106334105,0.85344553,15.507649,153.44922
-298.2275482900001,0.0003,9407,379046,40,-298.2,1702,379146,239.56,-0.14051336,198.02158,215.4304,0.105514705,0.76682854,16.549011,168.83539
-303.23015704,0.0003,9409,379121,40,-303.2,1703,379221,237.31,-1.1892391,48.68583,58.871094,0.10440217,0.75505435,13.58853,174.90833
-303.00182294999996,0.0003,9416,379421,40,-303.0,1704,379521,237.31,-0.8167273,21.402054,15.78396,0.10314487,0.9358859,15.748331,174.86432
-297.82567736,0.0003,9423,379721,40,-297.8,1705,379821,239.33,-0.1787627,39.003963,114.99055,0.099834196,0.748207,23.933096,156.85826
-297.59583634,0.0003,9431,380021,40,-297.6,1706,380121,239.33,0.8880808,5.568003,8.944525,0.09751821,0.7207196,10.1027975,162.35014
-291.61168918,0.0003,9438,380321,40,-291.6,1707,380421,240.33,-0.44753247,90.00575,69.54206,0.097335055,0.7111721,18.95826,165.03426
-292.07752591999997,0.0003,9445,380621,40,-292.1,1708,380721,240.33,-0.62398076,26.651836,24.561432,0.09913884,0.8258352,18.992502,171.94525
-290.64222585999994,0.0003,9453,380921,40,-290.6,1709,381021,243.07,-0.93952894,56.750725,50.948494,0.09961676,0.68905056,5.7334023,164.52483
-296.32735305999995,0.0003,9457,381097,40,-296.3,1710,381197,241.83,0.3866981,526.23035,365.42584,0.09978415,0.80041766,14.749634,165.02962
-296.08004790999996,0.0003,9459,381166,40,-296.1,1711,381266,241.42,-0.46138716,41.388565,35.028046,0.09915912,0.7491123,13.980408,164.03867
-291.03341314999994,0.0003,9466,381466,40,-291.0,1712,381566,242.87,0.07273592,46.37361,57.41017,0.09928114,0.7731618,56.034817,175.75287
-291.42914257,0.0003,9472,381698,40,-291.4,1713,381798,244.4,-0.16752422,22.019783,29.284681,0.09924744,0.78072333,31.494438,163.11281
-285.41788786999996,0.0003,9480,381998,40,-285.4,1714,382098,247.02,-0.39141437,17.6415,7.626133,0.09796405,0.8749181,7.0000362,152.6041
-285.24238426,0.0003,9482,382064,40,-285.2,1715,382164,246.43,0.32693526,17.038391,12.865331,0.09803139,0.72290194,17.924294,174.62714
-285.28615379,0.0003,9485,382192,40,-285.3,1716,382292,246.39,-0.17093393,11.51862,25.369158,0.09829391,0.75508326,10.484031,157.53484
-284.39170743,0.0003,9492,382492,40,-284.4,1717,382592,246.39,0.06304625,764.1411,842.0496,0.09813239,0.67522913,152.91125,178.97939
-283.00248575,0.0003,9499,382792,40,-283.0,1718,382892,246.39,0.07807791,22.548107,24.70652,0.099358335,0.7623126,10.401096,161.52048
-282.34526003,0.0003,9507,383092,40,-282.3,1719,383192,246.39,0.41355878,102.309586,94.867035,0.10009651,0.63588077,21.013298,169.96124
-282.23995294,0.0003,9514,383392,40,-282.2,1720,383492,246.39,0.25166377,28.10141,55.655136,0.10098276,0.61414945,46.987682,171.08923
-282.05956757,0.0003,9522,383692,40,-282.1,1721,383792,246.39,0.2195671,36.320236,33.7658,0.10021005,0.6286583,18.738272,164.7662
-288.03445189999997,0.0003,9528,383938,40,-288.0,1722,384038,245.85,-0.407994,24.256939,21.654312,0.09878547,0.6724085,14.650345,162.73618
-293.67030738,0.0003,9533,384147,40,-293.7,1723,384247,244.94,0.073814146,20.834984,41.635914,0.099171296,0.6651857,20.05102,164.10388
-291.97969916,0.0003,9541,384447,40,-292.0,1724,384547,244.94,0.6141536,11.323637,16.181393,0.099417076,0.6859553,7.793626,169.31679
-292.30163767,0.0003,9548,384747,40,-292.3,1725,384847,244.94,-1.1361732,104.98602,100.32693,0.09925333,0.7284223,20.631851,168.10513
-297.92593485000003,0.0003,9551,384862,40,-297.9,1726,384962,243.09,-1.4971325,32.582554,30.333973,0.10003097,0.7708998,34.031174,165.97763
-297.8250468,0.0003,9558,385162,40,-297.8,1727,385262,243.09,-1.3361328,11.578485,14.8356285,0.10109153,0.6881132,42.68226,155.33081
-297.17356823,0.0003,9566,385462,40,-297.2,1728,385562,243.09,-0.2355639,33.326893,52.976357,0.09943701,0.63072586,16.122086,162.01593
-297.19978233999996,0.0003,9573,385762,40,-297.2,1729,385862,243.09,0.22815248,31.862568,20.688957,0.0986677,0.7080537,18.465145,173.07645
-297.56023808,0.0003,9580,386062,40,-297.6,1730,386162,243.09,0.019590497,14.316436,17.765663,0.09625299,0.67893225,15.752623,166.44772
-292.69701939,0.0003,9588,386362,40,-292.7,1731,386462,245.5,0.17107339,56.329445,51.607933,0.09492197,0.66701746,24.527882,169.6643
-287.92080615,0.0003,9595,386662,40,-287.9,1732,386762,248.18,-1.3993278,13.2520895,14.033461,0.093628265,0.72458625,7.574485,155.57005
-282.98830755999995,0.0003,9602,386962,40,-283.0,1733,387062,249.99,-0.57938683,10.535213,17.829046,0.09422964,0.5994359,18.131693,164.72714
-283.3963414,0.0003,9610,387262,40,-283.4,1734,387362,249.99,1.370852,493.3201,613.88727,0.09423912,0.7330328,14.801649,158.46733
-283.07565133,0.0003,9617,387562,40,-283.1,1735,387662,249.99,-1.5696434,54.84014,59.249165,0.09514198,0.6424984,11.763311,164.92758
-283.0764289,0.0003,9619,387655,40,-283.1,1736,387755,250.12,0.3477625,33.08315,38.449844,0.09420338,0.6021199,20.7929,178.88483
-282.72836286999996,0.0003,9627,387955,40,-282.7,1737,388055,250.12,-0.039325416,61.22718,47.99841,0.09332018,0.7673395,25.049995,174.8517
-288.24028385,0.0003,9633,388164,40,-288.2,1738,388264,249.21,1.1235993,38.166786,23.788513,0.09165836,0.6769287,14.520556,161.63216
-287.54541425,0.0003,9640,388464,40,-287.5,1739,388564,249.21,0.42320052,123.15306,65.92212,0.09105132,0.75581867,32.424812,164.55081
-287.34279356999997,0.0003,9647,388764,40,-287.3,1740,388864,249.21,1.1864924,15.74022,9.433336,0.0910541,0.55728877,13.981033,152.8922
-287.29741591,0.0003,9655,389064,40,-287.3,1741,389164,249.21,-1.6843094,6.282201,10.5479145,0.09174133,0.78141695,27.56762,160.13846
-288.36819382,0.0003,9662,389364,40,-288.4,1742,389464,249.21,-1.5499314,8.790343,14.462326,0.09080896,0.6073966,13.825705,160.92511
-288.06121118,0.0003,9670,389664,40,-288.1,1743,389764,249.21,-1.0521675,340.53748,345.1631,0.09162786,0.53352916,18.305351,164.9639
-288.16694451,0.0003,9677,389964,40,-288.2,1744,390064,249.21,0.5993737,22.521395,32.405968,0.09249723,0.65392244,8.582677,155.71622
-288.26684606000003,0.0003,9685,390264,40,-288.3,1745,390364,249.21,0.10370159,22.44754,22.507072,0.09387915,0.58435714,12.154081,163.0304
-294.55295409999997,0.0003,9692,390544,40,-294.6,1746,390644,249.01,1.2809374,38.907814,73.234215,0.093826294,0.59466577,14.665644,172.9707
-299.91091752,0.0003,9695,390665,40,-299.9,1747,390765,247.22,0.5124438,38.640095,21.499332,0.09401334,0.77111,21.093588,156.26704
-299.89949721,0.0003,9702,390965,40,-299.9,1748,391065,247.22,-0.6533906,54.921097,40.387203,0.09409967,0.80694705,18.04862,155.71196
-294.68890493,0.0003,9709,391265,40,-294.7,1749,391365,248.66,0.1582067,17.002586,21.819904,0.09480447,0.6887817,14.733028,163.98885
-291.46978256,0.0003,9717,391565,40,-291.5,1750,391665,250.87,-2.0008473,30.655525,12.670963,0.09147171,0.7587935,23.511133,150.69963
-291.83262429999996,0.0003,9724,391865,40,-291.8,1751,391965,250.87,-0.29085898,131.16345,156.8122,0.08957885,0.74837124,19.000202,167.59773
-286.50523723000003,0.0003,9732,392165,40,-286.5,1752,392265,252.79,0.7550571,8.745861,12.072889,0.088863455,0.63145167,19.980461,155.48694
-286.95129617000003,0.0003,9739,392465,40,-287.0,1753,392565,252.79,-0.3738519,144.49548,152.41425,0.089462765,0.56640404,12.950903,161.13951
-278.10186776,0.0003,9747,392765,40,-278.1,1754,392865,253.33,0.20096987,22.953367,35.195343,0.08986556,0.6557249,17.302635,160.81349
-272.72811091000005,0.0003,9754,393065,40,-272.7,1755,393165,255.61,-0.23554909,19.298822,14.708254,0.08859344,0.6416893,12.524598,154.12537
-278.23129791,0.0003,9756,393136,40,-278.2,1756,393236,253.32,-0.65473956,207.9053,240.8721,0.08796044,0.7131603,12.777346,159.09375
-277.46815547,0.0003,9764,393436,40,-277.5,1757,393536,253.32,-0.88928366,125.31804,128.03322,0.087367214,0.5934811,15.188192,170.53058
-277.50950868,0.0003,9772,393736,40,-277.5,1758,393836,253.32,0.931658,19.023254,17.413239,0.08792683,0.5340719,17.627502,175.78809
-282.43250378,0.0003,9775,393854,40,-282.4,1759,393954,251.5,-0.626891,20.578232,8.490519,0.088162325,0.7080513,11.5630045,149.38614
-277.30996978,0.0003,9782,394154,40,-277.3,1760,394254,252.46,-0.18191946,21.664005,25.12126,0.08693946,0.78885925,9.213242,155.46353
-278.80595732000006,0.0003,9787,394338,40,-278.8,1761,394438,252.65,0.1916931,34.486286,38.117622,0.085525066,0.617736,11.027358,160.24957
-273.49245290000005,0.0003,9794,394638,40,-273.5,1762,394738,254.71,-0.024076968,151.15698,134.35873,0.086106025,0.62483656,7.6084247,152.27402
-274.68955995000005,0.0003,9801,394918,40,-274.7,1763,395018,256.82,0.08531149,8.382962,16.269363,0.08642425,0.5112383,9.1869755,154.05786
-274.49576101,0.0003,9809,395218,40,-274.5,1764,395318,256.82,-0.037480593,38.85099,41.89288,0.08599262,0.48499134,19.98431,161.09532
