# {"t_start": 1565715835.498142, "env_id": "highway-discrete-v0"} 
r,l,t
-609.814624,39,513.414386
-611.914579,35,514.150792
-630.501535,67,515.59905
-607.795647,40,516.432725
-607.65414,24,516.961545
-614.524913,45,517.885902
-621.737592,62,519.237871
-607.11215,25,519.77016
-611.874508,56,520.961394
-632.82227,115,523.357194
-606.195351,19,523.795902
-655.012104,153,527.132696
-607.673607,50,528.184111
-606.278425,30,528.828815
-636.261799,103,531.005811
-603.452929,16,531.367683
-625.245443,78,532.995727
-604.746326,16,533.336373
-609.309161,29,533.969542
-605.504583,14,534.27807
-603.995521,18,534.654782
-609.026883,42,535.55727
-610.79468,33,536.249341
-619.512603,47,537.251769
-612.846952,62,538.547637
-607.442871,30,539.201978
-624.445025,64,540.557926
-616.477175,43,541.472786
-131.809135,300,547.329379
-610.835578,29,547.954339
-619.946095,39,548.807493
-606.958479,20,549.227986
-614.258228,36,549.999556
-602.547196,20,550.435698
-604.825626,15,550.772719
-602.648348,13,551.048162
-624.45873,85,552.870291
-619.611803,61,554.141387
-615.692493,44,555.061812
-610.41831,47,556.067354
-602.878652,17,556.428177
-645.083437,141,559.357778
-609.873139,35,560.108296
-622.809767,67,561.500511
-607.715726,21,561.966725
-613.417694,36,562.748692
-611.491366,78,564.543907
-606.596703,30,565.251686
-626.610004,74,566.878476
-625.623732,69,568.349746
-602.862576,22,568.828336
-601.483252,15,569.161845
-603.805312,15,569.48686
-605.20028,24,569.99023
-621.830077,54,571.13519
-605.376598,16,571.483278
-604.072516,13,571.784479
-631.439701,111,574.269554
-610.872839,38,575.111521
-605.050015,20,575.551401
-604.571273,19,575.951936
-602.794351,21,576.401515
-603.250498,15,576.738148
-614.533287,27,577.324646
-614.350208,45,578.282523
-614.483587,33,578.972818
-608.647129,25,579.516831
-636.417208,87,581.382726
-622.334042,56,582.603349
-603.529941,14,582.907183
-603.119845,14,583.213161
-606.656142,17,583.59255
-603.712317,17,583.978904
-608.623069,28,584.587327
-627.62843,73,586.092405
-607.448612,27,586.690916
-604.183966,15,587.019155
-604.298302,15,587.342554
-604.613253,21,587.792281
-612.064786,27,588.378659
-606.544824,18,588.773503
-612.802356,39,589.580143
-621.303807,64,590.972516
-609.312529,30,591.615409
-610.851279,34,592.355252
-603.415123,17,592.742724
-605.618626,14,593.055769
-635.451232,81,594.660931
-612.633727,41,595.508267
-603.719621,16,595.844491
-603.347696,16,596.190136
-604.558905,16,596.549313
-603.80876,14,596.864031
-618.584909,55,598.021331
-606.550677,19,598.436746
-603.106452,25,598.989523
-603.523179,16,599.344377
-603.507837,15,599.670473
-605.487806,24,600.171073
-611.913911,33,600.885435
-604.550253,17,601.270771
-604.83666,20,601.695946
-608.668527,26,602.241502
-604.214902,15,602.58723
-612.504508,34,603.316449
-604.574344,17,603.686687
-619.407538,59,604.959428
-607.366834,28,605.545136
-627.495985,66,606.965983
-623.41823,58,608.169141
-605.543785,22,608.65943
-606.735666,16,609.008953
-604.971967,15,609.333183
-606.49177,25,609.85692
-609.310173,32,610.556686
-601.506112,13,610.846807
-608.424116,22,611.333549
-612.852382,32,612.01939
-609.524547,26,612.607712
-605.664841,18,612.99076
-603.692385,21,613.46329
-603.778117,30,614.129177
-616.861209,57,615.324821
-602.030001,17,615.705963
-623.705267,62,617.013547
-682.086759,223,621.622563
-624.70878,60,622.909468
-609.869082,34,623.630756
-610.976361,64,625.142791
-623.880198,73,626.809594
-605.061827,28,627.409427
-624.84462,121,629.99168
-624.461549,74,631.561138
-613.864168,39,632.378762
-622.111386,42,633.25398
-608.840671,28,633.855957
-620.426405,50,634.934566
-614.288757,41,635.871852
-604.761322,18,636.309946
-608.624565,24,636.844848
-610.510896,37,637.634195
-606.65958,17,638.002021
-603.141465,14,638.310948
-618.835946,44,639.252371
