EpIntrinsicRew/step,EpLenMean,EpRew/step,EpThisIter,EpTotalRewMean,EpisodesSoFar,MaxIntrinsicRew,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain,,,,,,,,,,,,
0,230.4,-2.078615997,4,-175.673262,2673,0,11892.54046,521216,0,0.94595754,-4.77E-07,0.000802615,0.012820837,0.012820837,,,,,,,,,,,,
0,230.4,-2.08061926,4,-176.2902544,2677,0,11917.52476,522240,0,0.71891963,-1.32E-05,0.000890636,0.007964782,0.007964782,,,,,,,,,,,,
0,231.425,-2.013214106,4,-177.5374599,2681,0,11942.5783,523264,0,0.93652445,0,0.000826313,0.011127263,0.011127263,,,,,,,,,,,,
0,215.4,-2.551888227,8,-218.1671121,2689,0,11967.90643,524288,0,0.9673442,6.44E-06,0.000888727,0.011187123,0.011187123,,,,,,,,,,,,
0,213.1,-2.700334274,5,-217.3176832,2694,0,11993.15192,525312,0,0.97461087,7.75E-07,0.000845399,0.017362557,0.017362557,,,,,,,,,,,,
0,215.4,-2.698863782,4,-217.5665341,2698,0,12018.37748,526336,0,1.2503599,-7.75E-06,0.00086858,0.010100853,0.010100853,,,,,,,,,,,,
0,215.4,-2.695672001,4,-216.7117935,2702,0,12043.67514,527360,0,1.0326085,-3.58E-07,0.000924475,0.010650674,0.010650674,,,,,,,,,,,,
0,222.025,-2.264805693,4,-204.4986329,2706,0,12068.83132,528384,0,1.1719187,1.07E-06,0.000927813,0.009121637,0.009121637,,,,,,,,,,,,
0,211.175,-2.7662403,6,-199.8211093,2712,0,12093.8633,529408,0,1.0383714,-1.19E-07,0.000883014,0.013317506,0.013317506,,,,,,,,,,,,
0,207.9,-2.764555445,4,-198.3065796,2716,0,12119.32597,530432,0,1.1403445,-1.00E-05,0.000939043,0.010357976,0.010357976,,,,,,,,,,,,
0,204.8,-3.073524875,5,-197.2020178,2721,0,12144.39821,531456,0,1.1272925,2.38E-07,0.00089645,0.010817022,0.010817022,,,,,,,,,,,,
0,218.775,-2.22390177,4,-155.8614736,2725,0,12168.84413,532480,0,1.1686326,-1.79E-06,0.000978734,0.009399698,0.009399698,,,,,,,,,,,,
0,222.9,-1.929577557,5,-142.0466472,2730,0,12193.71176,533504,0,0.98934925,-1.19E-07,0.000834385,0.013373411,0.013373411,,,,,,,,,,,,
0,222.9,-2.038319485,5,-142.0040597,2735,0,12218.51597,534528,0,1.150686,2.38E-07,0.000736412,0.015538193,0.015538193,,,,,,,,,,,,
0,215.4,-2.544941955,5,-154.9937044,2740,0,12243.4412,535552,0,1.1782918,-1.91E-06,0.00076258,0.013975933,0.013975933,,,,,,,,,,,,
0,215.4,-2.547560522,4,-156.0083415,2744,0,12268.17597,536576,0,1.0290725,-0.000520825,0.000944079,0.010849576,0.010849576,,,,,,,,,,,,
0,215.4,-2.548321327,4,-156.3972884,2748,0,12292.71521,537600,0,1.1259899,-1.43E-06,0.000933682,0.009802468,0.009802468,,,,,,,,,,,,
0,222.9,-1.970732511,5,-159.2278587,2753,0,12317.75515,538624,0,1.1584742,-1.19E-07,0.000922831,0.009744326,0.009744326,,,,,,,,,,,,
0,229.5,-1.546740251,4,-144.9803016,2757,0,12343.82718,539648,0,0.93543565,-1.59E-05,0.000867962,0.00930038,0.00930038,,,,,,,,,,,,
0,222.9,-1.8958525,5,-172.2104018,2762,0,12368.55446,540672,0,1.0737605,-1.19E-07,0.000842355,0.010688536,0.010688536,,,,,,,,,,,,
0,207.9,-2.676692531,6,-213.3845613,2768,0,12393.22714,541696,0,1.1982374,-1.07E-06,0.001026693,0.010935685,0.010935685,,,,,,,,,,,,
0,207.9,-3.039891085,5,-213.8367905,2773,0,12418.06777,542720,0,1.2084756,1.79E-07,0.000761366,0.007156535,0.007156535,,,,,,,,,,,,
0,214.65,-2.46387212,5,-199.8978792,2778,0,12443.17519,543744,0,1.1825907,1.19E-07,0.000793631,0.010876409,0.010876409,,,,,,,,,,,,
0,197.3,-3.212298806,7,-269.8026661,2785,0,12468.88038,544768,0,1.1878173,1.19E-07,0.000883518,0.010843479,0.010843479,,,,,,,,,,,,
0,193.9,-3.303607697,5,-267.9415318,2790,0,12494.3268,545792,0,1.0575904,4.77E-07,0.000828639,0.009123504,0.009123504,,,,,,,,,,,,
0,197.3,-3.236943974,4,-252.3021194,2794,0,12519.87243,546816,0,1.0346255,-9.30E-06,0.00089926,0.009252875,0.009252875,,,,,,,,,,,,
0,197.625,-3.263355187,5,-251.6026167,2799,0,12545.71621,547840,0,0.7584153,0,0.000662491,0.00867244,0.00867244,,,,,,,,,,,,
0,195.725,-3.680460777,5,-250.8032088,2804,0,12570.7335,548864,0,1.1660527,1.79E-07,0.000682892,0.009049271,0.009049271,,,,,,,,,,,,
0,197.3,-3.292717498,5,-250.3053486,2809,0,12595.74395,549888,0,0.9366121,0,0.00100834,0.008339041,0.008339041,,,,,,,,,,,,
0,204.8,-2.911242049,4,-266.5507893,2813,0,12620.86728,550912,0,1.1638671,7.15E-07,0.000943607,0.009476608,0.009476608,,,,,,,,,,,,
0,204.8,-2.689187588,5,-267.5318332,2818,0,12647.03351,551936,0,1.1992517,4.17E-07,0.000905313,0.011504399,0.011504399,,,,,,,,,,,,
0,212.075,-2.397368714,5,-223.3911571,2823,0,12672.27184,552960,0,1.0021722,1.19E-07,0.000798031,0.020968467,0.020968467,,,,,,,,,,,,
0,215.4,-2.347396144,4,-225.7677707,2827,0,12697.27201,553984,0,1.0922568,1.19E-07,0.000867099,0.011838603,0.011838603,,,,,,,,,,,,
0,222.9,-2.141213306,4,-212.90649,2831,0,12722.59217,555008,0,1.1746662,-9.06E-06,0.000956909,0.011018761,0.011018761,,,,,,,,,,,,
0,221.425,-2.392211311,5,-228.0254057,2836,0,12748.43855,556032,0,1.123739,0,0.000868221,0.010803205,0.010803205,,,,,,,,,,,,
0,222.9,-2.276030817,4,-216.0737188,2840,0,12773.81466,557056,0,1.0906508,-1.51E-05,0.00092092,0.009572625,0.009572625,,,,,,,,,,,,
0,230.4,-1.623596309,4,-204.0671771,2844,0,12799.35014,558080,0,1.2061926,1.61E-06,0.0008456,0.00997298,0.00997298,,,,,,,,,,,,
0,231.4,-1.518218262,4,-188.8817569,2848,0,12824.53404,559104,0,0.8474493,0,0.000824828,0.010667814,0.010667814,,,,,,,,,,,,
0,222.9,-2.179956787,6,-202.413652,2854,0,12849.42717,560128,0,1.0235409,-4.77E-07,0.000897185,0.011198713,0.011198713,,,,,,,,,,,,
0,230.4,-2.05115559,4,-189.4744425,2858,0,12874.89229,561152,0,1.1799707,-7.99E-06,0.000890732,0.010086977,0.010086977,,,,,,,,,,,,
0,230.4,-1.936357358,5,-205.5590274,2863,0,12901.0377,562176,0,1.0332711,-1.19E-07,0.000891585,0.008936213,0.008936213,,,,,,,,,,,,
0,222.9,-2.289671008,5,-218.1623463,2868,0,12927.21986,563200,0,1.0574901,4.77E-07,0.000905414,0.012197359,0.012197359,,,,,,,,,,,,
0,222.9,-2.293474953,4,-218.745809,2872,0,12952.24665,564224,0,0.9428842,-7.15E-06,0.000738844,0.010818735,0.010818735,,,,,,,,,,,,
0,230.4,-1.78453125,4,-190.4953087,2876,0,12977.98215,565248,0,0.89331436,-5.96E-07,0.000809923,0.010003786,0.010003786,,,,,,,,,,,,
0,222.9,-2.237013143,5,-218.3329164,2881,0,13003.31888,566272,0,1.2508838,1.79E-07,0.000886804,0.009770997,0.009770997,,,,,,,,,,,,
0,208.4,-3.063285336,6,-231.2579249,2887,0,13028.33694,567296,0,1.2195672,1.19E-07,0.000779766,0.009827763,0.009827763,,,,,,,,,,,,
0,204.8,-3.617183955,7,-244.6492068,2894,0,13053.50521,568320,0,1.1991651,0,0.00094857,0.012636412,0.012636412,,,,,,,,,,,,
0,194.075,-4.509265567,6,-256.7910455,2900,0,13078.38065,569344,0,0.98193944,1.79E-07,0.000714602,0.010198014,0.010198014,,,,,,,,,,,,
0,195.95,-4.584530032,5,-242.7021192,2905,0,13104.15935,570368,0,0.9792814,0,0.000750076,0.00394038,0.00394038,,,,,,,,,,,,
0,197.3,-4.499946316,4,-243.1801273,2909,0,13129.28671,571392,0,1.1887467,1.19E-07,0.000873398,0.010385516,0.010385516,,,,,,,,,,,,
0,197.3,-4.595225931,4,-259.0755918,2913,0,13154.94298,572416,0,1.1421087,-5.96E-07,0.000869108,0.009747654,0.009747654,,,,,,,,,,,,
0,203.375,-4.329244203,4,-246.4967534,2917,0,13181.19413,573440,0,1.0630431,0.031647205,0.000985674,0.009186089,0.009186089,,,,,,,,,,,,
0,204.8,-4.147057958,4,-232.3033025,2921,0,13207.21622,574464,0,1.1424084,2.03E-06,0.000918945,0.010474804,0.010474804,,,,,,,,,,,,
0,213.45,-3.274511961,4,-204.4781126,2925,0,13232.3505,575488,0,1.0478866,-2.38E-07,0.000931183,0.010907629,0.010907629,,,,,,,,,,,,
0,218.1,-3.187019466,5,-191.4034889,2930,0,13257.99495,576512,0,0.94841176,0,0.000800549,0.010776619,0.010776619,,,,,,,,,,,,
0,230.4,-2.459330061,4,-164.7965775,2934,0,13283.95314,577536,0,1.1981604,-1.55E-06,0.000861509,0.00849133,0.00849133,,,,,,,,,,,,
0,232,-2.080350002,5,-150.2073753,2939,0,13309.8485,578560,0,1.0752811,5.96E-08,0.000850482,0.013829675,0.013829675,,,,,,,,,,,,
0,233.5,-2.08229228,4,-150.7986867,2943,0,13334.79142,579584,0,1.2382782,-1.43E-06,0.000872411,0.012666108,0.012666108,,,,,,,,,,,,
0,241,-1.673813433,4,-138.0267377,2947,0,13360.27954,580608,0,1.1339679,-1.19E-07,0.000952972,0.011972837,0.011972837,,,,,,,,,,,,
0,244.375,-1.556750549,4,-123.0087431,2951,0,13386.39435,581632,0,1.1476029,-1.19E-07,0.000838493,0.00828122,0.00828122,,,,,,,,,,,,
0,241,-1.613445779,4,-137.333012,2955,0,13411.89842,582656,0,1.1212747,1.19E-07,0.000905072,0.013625678,0.013625678,,,,,,,,,,,,
0,233.5,-1.851704027,5,-150.1062059,2960,0,13438.01637,583680,0,1.1444767,3.58E-07,0.001040616,0.013097012,0.013097012,,,,,,,,,,,,
0,230.4,-2.036363781,5,-164.145713,2965,0,13464.22919,584704,0,1.1691108,-1.19E-06,0.000820744,0.008425959,0.008425959,,,,,,,,,,,,
0,232.775,-1.586324843,4,-164.5770324,2969,0,13489.75522,585728,0,1.2564228,1.79E-07,0.000878428,0.007086864,0.007086864,,,,,,,,,,,,
0,230.4,-1.777865107,5,-179.3253771,2974,0,13515.02113,586752,0,0.97590363,2.98E-07,0.000879609,0.009461323,0.009461323,,,,,,,,,,,,
0,230.4,-1.440784474,5,-194.4257922,2979,0,13539.60223,587776,0,1.2521428,-5.96E-07,0.000781022,0.014331329,0.014331329,,,,,,,,,,,,
0,222.9,-1.617528567,5,-207.1470819,2984,0,13565.16619,588800,0,1.1277232,2.98E-07,0.000820555,0.013737387,0.013737387,,,,,,,,,,,,
0,222.9,-1.617418758,4,-207.0958982,2988,0,13591.13493,589824,0,1.1838706,-6.44E-06,0.000927253,0.011144491,0.011144491,,,,,,,,,,,,
0,222.9,-1.531553905,4,-191.9562987,2992,0,13616.32893,590848,0,1.0144805,-2.38E-07,0.000350143,0.007782462,0.007782462,,,,,,,,,,,,
0,222.9,-1.477865979,4,-177.4647403,2996,0,13641.32108,591872,0,1.0633019,1.61E-06,0.000889745,0.008241903,0.008241903,,,,,,,,,,,,
0,230.4,-1.241470706,4,-165.1323052,3000,0,13666.88956,592896,0,1.2082775,2.98E-06,0.000951772,0.00994153,0.00994153,,,,,,,,,,,,
0,230.4,-1.28515862,5,-165.7010577,3005,0,13692.33752,593920,0,1.1260123,-1.19E-07,0.000850568,0.010409121,0.010409121,,,,,,,,,,,,
0,222.9,-1.350319708,5,-163.1350965,3010,0,13718.18171,594944,0,1.2152224,1.19E-07,0.000829604,0.008515232,0.008515232,,,,,,,,,,,,
0,230.4,-1.157101113,4,-149.8897162,3014,0,13743.90396,595968,0,1.0001194,-4.77E-06,0.000940012,0.009372461,0.009372461,,,,,,,,,,,,
0,235.3,-0.863812709,4,-121.1586499,3018,0,13769.53079,596992,0,0.95685554,4.17E-07,0.000814806,0.010123003,0.010123003,,,,,,,,,,,,
0,233.5,-0.865093332,4,-121.0161829,3022,0,13795.24398,598016,0,1.1880128,3.76E-06,0.000796399,0.00888361,0.00888361,,,,,,,,,,,,
0,233.5,-1.249930727,5,-121.5716783,3027,0,13820.76863,599040,0,1.1746275,0,0.000922257,0.009856572,0.009856572,,,,,,,,,,,,
0,230.4,-1.601528893,5,-135.5143098,3032,0,13846.65954,600064,0,1.1148512,0,0.000810448,0.008502873,0.008502873,,,,,,,,,,,,
0,230.4,-1.600274673,4,-135.2663739,3036,0,13871.63445,601088,0,1.1826954,-3.81E-06,0.000859273,0.009758958,0.009758958,,,,,,,,,,,,
0,230.4,-1.597232971,4,-134.469067,3040,0,13896.46363,602112,0,1.1485394,-5.96E-07,0.000870627,0.010052588,0.010052588,,,,,,,,,,,,
0,230.4,-1.532011102,5,-133.9458999,3045,0,13921.41866,603136,0,1.0343783,3.58E-07,0.000946059,0.014684066,0.014684066,,,,,,,,,,,,
0,230.8,-1.393711534,4,-119.2922158,3049,0,13946.86726,604160,0,1.136574,-4.65E-06,0.00098296,0.009459743,0.009459743,,,,,,,,,,,,
0,233.5,-1.393790038,4,-120.0375631,3053,0,13972.15189,605184,0,1.034574,4.17E-07,0.00090483,0.009497955,0.009497955,,,,,,,,,,,,
0,233.5,-1.394855648,4,-120.0110876,3057,0,13997.43051,606208,0,1.0779438,-1.91E-06,0.000919447,0.010516088,0.010516088,,,,,,,,,,,,
0,230.4,-1.852142794,5,-133.6503445,3062,0,14022.78294,607232,0,1.1196086,-1.19E-07,0.000832402,0.011784703,0.011784703,,,,,,,,,,,,
0,222.9,-1.893702577,6,-145.8711676,3068,0,14048.06914,608256,0,1.0106338,-3.58E-07,0.000808248,0.011639981,0.011639981,,,,,,,,,,,,
0,222.9,-1.72655638,5,-144.8271099,3073,0,14074.32354,609280,0,1.122591,2.38E-07,0.000855443,0.01023697,0.01023697,,,,,,,,,,,,
0,207.9,-2.461050581,6,-170.6390779,3079,0,14099.9806,610304,0,1.1805197,1.19E-07,0.00090752,0.013729527,0.013729527,,,,,,,,,,,,
0,205.6,-2.500261922,5,-170.2614771,3084,0,14125.89969,611328,0,1.0116951,2.38E-07,0.00080596,0.011507798,0.011507798,,,,,,,,,,,,
0,204.8,-2.682169563,5,-185.576302,3089,0,14151.20059,612352,0,1.1110144,1.79E-07,0.001034251,0.016966086,0.016966086,,,,,,,,,,,,
0,197.3,-2.895005914,5,-199.5290353,3094,0,14177.00506,613376,0,1.0437169,1.79E-07,0.000837434,0.012250224,0.012250224,,,,,,,,,,,,
0,196.475,-2.669361063,5,-198.6114135,3099,0,14202.98374,614400,0,1.0147493,-2.26E-06,0.000944519,0.01015597,0.01015597,,,,,,,,,,,,
0,203.375,-2.402274539,4,-185.1656425,3103,0,14228.99229,615424,0,1.1321207,-1.20E-05,0.00095773,0.010895366,0.010895366,,,,,,,,,,,,
0,205.35,-2.064857746,4,-171.0712,3107,0,14254.75431,616448,0,1.116121,1.55E-06,0.000897764,0.012302891,0.012302891,,,,,,,,,,,,
0,213.4,-1.879307289,4,-158.9775546,3111,0,14283.66668,617472,0,1.0214438,1.25E-06,0.001031819,0.010970235,0.010970235,,,,,,,,,,,,
0,207.9,-2.046307435,5,-172.0936207,3116,0,14310.02868,618496,0,1.198472,5.96E-08,0.000810114,0.010175368,0.010175368,,,,,,,,,,,,
0,222.9,-1.31583207,4,-147.2505047,3120,0,14336.22341,619520,0,1.0054165,-1.23E-05,0.00085747,0.013283066,0.013283066,,,,,,,,,,,,
0,230.4,-1.112346528,4,-134.5271515,3124,0,14361.67068,620544,0,1.1071703,4.17E-07,0.000923698,0.0091939,0.0091939,,,,,,,,,,,,
0,230.4,-1.340353487,5,-134.7166745,3129,0,14387.66998,621568,0,1.0977123,1.73E-06,0.001073178,0.0186768,0.0186768,,,,,,,,,,,,
0,231.675,-1.130641521,4,-119.4955997,3133,0,14412.57833,622592,0,1.1078911,-2.98E-06,0.000841448,0.008204144,0.008204144,,,,,,,,,,,,
0,239.4,-0.892015827,4,-106.7248946,3137,0,14437.84943,623616,0,1.1166234,2.38E-07,0.000910935,0.011609616,0.011609616,,,,,,,,,,,,
0,233.5,-1.085514419,5,-120.7305294,3142,0,14463.45678,624640,0,1.0681813,-1.19E-07,0.00094883,0.011555344,0.011555344,,,,,,,,,,,,
0,230.4,-1.377752374,5,-149.8528915,3147,0,14489.64412,625664,0,1.0794857,5.96E-08,0.000890418,0.009953845,0.009953845,,,,,,,,,,,,
0,230.4,-1.377017812,4,-149.6519383,3151,0,14515.46874,626688,0,1.1209397,-6.68E-06,0.000991514,0.006868715,0.006868715,,,,,,,,,,,,
0,230.4,-1.527483563,5,-150.4736629,3156,0,14540.00548,627712,0,0.99555886,-7.15E-07,0.000779897,0.010553336,0.010553336,,,,,,,,,,,,
0,230.4,-1.526708572,4,-150.2450683,3160,0,14565.6176,628736,0,1.0237051,-6.32E-06,0.000992978,0.010199679,0.010199679,,,,,,,,,,,,
0,229.475,-1.567561323,5,-150.2126211,3165,0,14592.74494,629760,0,0.95256305,1.07E-06,0.000959561,0.008349476,0.008349476,,,,,,,,,,,,
0,222.9,-1.778428167,5,-162.3731473,3170,0,14618.20959,630784,0,1.0053821,-3.58E-07,0.000921685,0.014972052,0.014972052,,,,,,,,,,,,
0,222.9,-1.780421882,4,-163.0083987,3174,0,14644.53808,631808,0,1.102613,-1.07E-05,0.000858746,0.0101847,0.0101847,,,,,,,,,,,,
0,222.9,-1.77861674,4,-162.9504888,3178,0,14670.56043,632832,0,1.1363018,1.07E-06,0.000913173,0.010962579,0.010962579,,,,,,,,,,,,
0,222.9,-1.733035757,5,-163.1576456,3183,0,14696.56503,633856,0,1.0347793,6.56E-07,0.001004075,0.008062393,0.008062393,,,,,,,,,,,,
0,230.4,-1.441824287,4,-135.7094788,3187,0,14722.20818,634880,0,1.1060252,-2.01E-05,0.000901667,0.013438948,0.013438948,,,,,,,,,,,,
0,230.4,-1.441494067,4,-135.7822639,3191,0,14747.58046,635904,0,1.1751757,7.75E-07,0.00094053,0.010751471,0.010751471,,,,,,,,,,,,
0,230.4,-1.607189269,5,-134.8003501,3196,0,14773.09192,636928,0,1.2059687,0,0.00082977,0.015722321,0.015722321,,,,,,,,,,,,
0,222.05,-1.916936362,6,-146.7668048,3202,0,14798.83435,637952,0,1.1590083,-1.19E-07,0.000930291,0.009194793,0.009194793,,,,,,,,,,,,
0,221.15,-1.894228647,5,-146.459623,3207,0,14824.36633,638976,0,1.0669072,4.17E-07,0.000710794,0.009199245,0.009199245,,,,,,,,,,,,
0,222.9,-1.895715146,4,-146.9763237,3211,0,14850.65154,640000,0,0.9988513,-7.99E-06,0.000887926,0.011964008,0.011964008,,,,,,,,,,,,
0,222.9,-1.894853998,4,-146.8649901,3215,0,14876.28733,641024,0,1.1411145,2.21E-06,0.00090598,0.010276711,0.010276711,,,,,,,,,,,,
0,227.75,-1.753178118,4,-133.3870006,3219,0,14901.8298,642048,0,1.0367811,4.17E-06,0.000871798,0.010371701,0.010371701,,,,,,,,,,,,
0,222.9,-2.019699018,5,-146.5053203,3224,0,14927.52215,643072,0,1.066733,0,0.000914867,0.013352314,0.013352314,,,,,,,,,,,,
0,222.9,-2.016941895,4,-145.9849392,3228,0,14952.7686,644096,0,1.0477886,-5.60E-06,0.000918413,0.0087182,0.0087182,,,,,,,,,,,,
0,215.4,-2.194866363,5,-158.8395476,3233,0,14978.79878,645120,0,0.890607,0,0.00118383,0.014811615,0.014811615,,,,,,,,,,,,
0,229.775,-1.108285971,4,-133.6674174,3237,0,15004.22151,646144,0,1.1303177,-6.44E-06,0.001014149,0.013108409,0.013108409,,,,,,,,,,,,
0,230.425,-0.954008615,4,-118.9125457,3241,0,15029.86112,647168,0,1.0515858,4.83E-06,0.000933615,0.010805248,0.010805248,,,,,,,,,,,,
0,231.525,-1.075010806,5,-119.773616,3246,0,15055.99543,648192,0,1.1843098,-2.38E-07,0.000894096,0.016396677,0.016396677,,,,,,,,,,,,
0,233.5,-1.070614174,4,-120.2272494,3250,0,15082.09005,649216,0,0.99455094,-4.53E-06,0.000761474,0.008214559,0.008214559,,,,,,,,,,,,
0,233.5,-1.127954759,4,-135.4699685,3254,0,15108.34469,650240,0,1.1400893,5.96E-08,0.000876398,0.012339722,0.012339722,,,,,,,,,,,,
0,233.5,-1.128137091,4,-135.6090573,3258,0,15134.19018,651264,0,1.1439333,-1.81E-05,0.000864554,0.011699896,0.011699896,,,,,,,,,,,,
0,232.1,-1.009099753,5,-135.2572841,3263,0,15159.80709,652288,0,1.1177118,5.96E-08,0.00103399,0.014280621,0.014280621,,,,,,,,,,,,
0,233.5,-1.010791374,4,-136.1156448,3267,0,15185.41529,653312,0,1.0622517,-7.15E-06,0.000940782,0.010723292,0.010723292,,,,,,,,,,,,
0,238.9,-0.834283891,4,-123.1651951,3271,0,15210.70887,654336,0,1.0646774,3.46E-06,0.000992926,0.013316534,0.013316534,,,,,,,,,,,,
0,230.4,-1.744633884,6,-150.005258,3277,0,15236.62221,655360,0,1.1045582,-1.19E-07,0.000868225,0.013984514,0.013984514,,,,,,,,,,,,
0,222.9,-1.988069365,5,-162.8334288,3282,0,15261.75659,656384,0,1.10801,0,0.000971113,0.011512546,0.011512546,,,,,,,,,,,,
0,230.4,-1.682465115,4,-150.004323,3286,0,15287.56516,657408,0,1.2312632,-7.39E-06,0.000931712,0.009425172,0.009425172,,,,,,,,,,,,
0,230.4,-1.684192343,4,-150.281453,3290,0,15313.46138,658432,0,1.1197356,1.02E-05,0.000917428,0.014234872,0.014234872,,,,,,,,,,,,
0,222.9,-2.18737671,5,-147.861035,3295,0,15339.44517,659456,0,1.113169,3.16E-06,0.000863555,0.011976669,0.011976669,,,,,,,,,,,,
0,220.425,-2.180601848,5,-147.5567968,3300,0,15365.79532,660480,0,1.0146723,5.96E-08,0.000883355,0.014764285,0.014764285,,,,,,,,,,,,
0,222.9,-2.180728258,4,-147.6306674,3304,0,15391.20666,661504,0,1.1681765,-1.23E-05,0.00088037,0.011143655,0.011143655,,,,,,,,,,,,
0,222.9,-2.180204689,4,-147.5935314,3308,0,15417.31093,662528,0,1.1174031,4.12E-05,0.000872619,0.01238548,0.01238548,,,,,,,,,,,,
0,222.9,-2.18139249,4,-147.7062971,3312,0,15443.07053,663552,0,1.0871763,5.13E-06,0.000909774,0.011389298,0.011389298,,,,,,,,,,,,
0,231.65,-1.268570645,4,-120.7530083,3316,0,15468.89325,664576,0,1.1626773,4.59E-06,0.000983508,0.011835977,0.011835977,,,,,,,,,,,,
0,239.45,-1.022338959,4,-107.5077844,3320,0,15494.98631,665600,0,1.134901,7.27E-06,0.000995855,0.014041543,0.014041543,,,,,,,,,,,,
0,241,-1.026711214,4,-108.5147325,3324,0,15520.6993,666624,0,1.1453393,2.62E-06,0.00093655,0.008333109,0.008333109,,,,,,,,,,,,
0,241,-1.024066893,4,-108.0069947,3328,0,15546.41184,667648,0,1.1789474,6.56E-07,0.000754247,0.007946909,0.007946909,,,,,,,,,,,,
0,240.325,-0.674744429,5,-108.3196495,3333,0,15572.5124,668672,0,1.0871022,-1.19E-07,0.000790498,0.010274355,0.010274355,,,,,,,,,,,,
0,241,-0.670934437,4,-107.4541843,3337,0,15598.36893,669696,0,1.2516298,-3.93E-06,0.000802993,0.010742431,0.010742431,,,,,,,,,,,,
0,241,-0.959794525,5,-106.8257457,3342,0,15624.34124,670720,0,1.1090958,1.43E-06,0.001006482,0.012226962,0.012226962,,,,,,,,,,,,
0,241,-0.961650337,4,-107.3707609,3346,0,15649.65257,671744,0,1.2052794,-1.31E-06,0.000862935,0.009673245,0.009673245,,,,,,,,,,,,
0,233.5,-1.199328477,5,-120.1220544,3351,0,15675.75108,672768,0,1.1329803,1.01E-06,0.000901659,0.014804097,0.014804097,,,,,,,,,,,,
0,222.9,-1.606937941,6,-162.1135943,3357,0,15701.16038,673792,0,1.0881543,-2.38E-07,0.000954186,0.011604477,0.011604477,,,,,,,,,,,,
0,222.9,-1.718679764,4,-177.355219,3361,0,15726.99568,674816,0,1.0809014,1.25E-06,0.000906204,0.014006939,0.014006939,,,,,,,,,,,,
0,222.9,-1.718347657,4,-177.3573739,3365,0,15751.94634,675840,0,1.1290784,-1.69E-05,0.000846974,0.009334258,0.009334258,,,,,,,,,,,,
0,215.4,-2.126471938,5,-189.6116253,3370,0,15777.89063,676864,0,1.129401,1.19E-07,0.000805617,0.008727536,0.008727536,,,,,,,,,,,,
0,215.4,-2.255704886,5,-204.9184973,3375,0,15802.97684,677888,0,1.1232343,-3.58E-07,0.000805679,0.015932743,0.015932743,,,,,,,,,,,,
0,222.025,-1.824976955,4,-192.7798471,3379,0,15827.96635,678912,0,1.2152793,-1.97E-05,0.000893304,0.013093054,0.013093054,,,,,,,,,,,,
0,222.9,-1.823618051,4,-192.7083188,3383,0,15853.9915,679936,0,1.195227,-1.07E-06,0.000978231,0.010731537,0.010731537,,,,,,,,,,,,
0,228.8,-1.584810163,4,-179.5745877,3387,0,15879.30155,680960,0,1.1639664,6.91E-06,0.000928507,0.011441319,0.011441319,,,,,,,,,,,,
0,228.2,-1.858440041,5,-179.331056,3392,0,15904.22504,681984,0,1.1671455,0,0.00097453,0.010879329,0.010879329,,,,,,,,,,,,
0,231.2,-1.622446062,4,-149.9567199,3396,0,15929.85106,683008,0,1.1422343,-9.54E-07,0.000884399,0.009411613,0.009411613,,,,,,,,,,,,
0,237.625,-1.513545132,4,-136.9627156,3400,0,15955.15957,684032,0,1.1482445,2.74E-06,0.000908309,0.012608489,0.012608489,,,,,,,,,,,,
0,233.5,-1.514033824,4,-135.8074218,3404,0,15980.81642,685056,0,1.1721253,4.83E-06,0.000902521,0.013668217,0.013668217,,,,,,,,,,,,
0,233.5,-1.516484011,4,-136.1558025,3408,0,16005.59052,686080,0,1.0365779,1.50E-05,0.000995314,0.01562463,0.01562463,,,,,,,,,,,,
0,247.175,-0.816972569,4,-109.4804727,3412,0,16031.63656,687104,0,0.9136778,-7.813169479,0.000764657,0.007543503,0.007543503,,,,,,,,,,,,
0,248.5,-0.765649733,4,-94.88794678,3416,0,16057.66124,688128,0,1.1754695,7.21E-06,0.00095211,0.013844569,0.013844569,,,,,,,,,,,,
0,241,-1.346635944,5,-107.6903244,3421,0,16083.33376,689152,0,1.0829854,-2.38E-07,0.000772643,0.014267988,0.014267988,,,,,,,,,,,,
0,241,-1.346743112,4,-107.5143434,3425,0,16108.51008,690176,0,1.0896618,3.64E-06,0.001149765,0.014136432,0.014136432,,,,,,,,,,,,
0,247.65,-0.90191212,4,-94.64313321,3429,0,16134.02966,691200,0,1.1981254,1.90E-05,0.000866294,0.018898385,0.018898385,,,,,,,,,,,,
0,248.5,-0.900129108,4,-94.83632435,3433,0,16159.48872,692224,0,1.1131504,1.83E-05,0.000973859,0.01307851,0.01307851,,,,,,,,,,,,
0,248.5,-0.899420971,4,-94.60173716,3437,0,16185.06056,693248,0,1.2291726,4.83E-06,0.000925288,0.010708633,0.010708633,,,,,,,,,,,,
0,248.5,-0.900810234,4,-94.96005797,3441,0,16210.70481,694272,0,1.0774697,6.26E-06,0.00084706,0.009552171,0.009552171,,,,,,,,,,,,
0,248.5,-0.899961581,4,-94.81624907,3445,0,16236.24163,695296,0,1.1325858,1.05E-05,0.001049937,0.012846868,0.012846868,,,,,,,,,,,,
