n_updates,mean 100 episode reward,episodes,fps,total timesteps,time_elapsed,mean 100 episode reward per step,current_lr,entropy,value_loss,qf1_loss,policy_loss,qf2_loss,eplenmean,ent_coef,ep_rewmean,ent_coef_loss
75300,-391.7,538,40,75400,1874,-3.0259678911089933,0.0003,0.7708787,0.2651253,1.1631343,107.987175,1.0293097,258.16,0.036180567,-391.6753486199999,-0.0738025
75400,-387.3,539,40,75500,1877,-2.9019731044920865,0.0003,0.85061026,0.19298026,1.5899911,107.47501,1.3032632,260.69,0.036177177,-387.26943016999996,1.1941658
75500,-387.3,539,40,75600,1879,-2.9019731044920865,0.0003,1.2187543,0.31332296,1.8501797,106.78361,1.523639,260.69,0.036763594,-387.26943016999996,-2.4263015
75600,-387.3,539,40,75700,1882,-2.9019731044920865,0.0003,0.99289423,0.10404948,1.3302243,106.13582,1.8090999,260.69,0.035992317,-387.26943016999996,-1.0390066
75700,-382.7,540,40,75800,1884,-2.8866826094885756,0.0003,0.652807,1.1794369,6.403359,108.02763,1.1703187,260.69,0.035589222,-382.68228166999995,-0.29693937
75800,-382.7,540,40,75900,1887,-2.8866826094885756,0.0003,0.67896307,0.38231653,0.61843336,107.32717,1.7092109,260.69,0.035377,-382.68228166999995,1.7236941
75900,-382.7,540,40,76000,1889,-2.8866826094885756,0.0003,0.9070642,0.26301074,0.8768381,105.98941,0.9367624,260.69,0.035373498,-382.68228166999995,0.3251503
76000,-382.4,541,40,76100,1892,-2.885577824191758,0.0003,0.8597486,0.0567792,1906.3529,106.08113,1912.2563,260.69,0.035155907,-382.35084608,0.9657129
76100,-382.4,541,40,76200,1894,-2.885577824191758,0.0003,0.76852894,0.3955331,3.5461338,107.717766,2.171175,260.69,0.034728408,-382.35084608,-1.0637441
76200,-382.4,541,40,76300,1897,-2.885577824191758,0.0003,1.2850065,0.09309146,3.2257206,105.12719,2.8368404,260.69,0.03444417,-382.35084608,-2.2113862
76300,-382.5,542,40,76400,1899,-2.886101008564739,0.0003,0.841369,0.12747681,1.6489034,105.873566,2.1019118,260.69,0.034126714,-382.50780139999995,-0.44344914
76400,-382.5,542,40,76500,1902,-2.886101008564739,0.0003,0.8176004,0.21100655,1.0600977,105.83688,1.161569,260.69,0.033920527,-382.50780139999995,1.4117234
76500,-382.5,542,40,76600,1905,-2.886101008564739,0.0003,1.1129174,0.31206733,1.5366416,106.261536,1.4156828,260.69,0.03383637,-382.50780139999995,-1.0735164
76600,-382.6,543,40,76700,1907,-2.886272295655567,0.0003,1.1365318,0.21786068,1.876622,104.933784,1.5628828,260.69,0.033962436,-382.5591875199999,2.7915478
76700,-382.6,543,40,76800,1910,-2.886272295655567,0.0003,0.76147413,2.1093183,10.841333,106.63678,8.320231,260.69,0.0353049,-382.5591875199999,5.437988
76800,-382.6,543,40,76900,1912,-2.886272295655567,0.0003,0.87627304,0.5266014,1838.4862,104.58954,1843.8564,260.69,0.03611226,-382.5591875199999,2.91035
76900,-382.7,544,40,77000,1915,-2.884709951010896,0.0003,0.7528584,0.28627118,89.11815,104.90755,88.86143,260.87,0.0368506,-382.73832323999994,2.9282293
77000,-382.7,544,40,77100,1917,-2.884709951010896,0.0003,0.87555814,0.18695244,2.0801024,105.472595,1.5620527,260.87,0.03779808,-382.73832323999994,0.472046
77100,-382.7,544,40,77200,1920,-2.884709951010896,0.0003,0.94522375,0.21835217,1.1265635,105.10495,1.3406427,260.87,0.038574718,-382.73832323999994,0.61584187
77200,-382.7,545,40,77300,1922,-2.8846467406472103,0.0003,0.96032643,0.2740118,1.3206967,103.90291,1.7491676,260.87,0.039543834,-382.71936012,0.08316681
77300,-382.7,545,40,77400,1925,-2.8846467406472103,0.0003,1.064688,1.1312973,86.47775,103.12431,87.36339,260.87,0.040407177,-382.71936012,1.7686639
77400,-382.7,545,40,77500,1927,-2.8846467406472103,0.0003,0.9939848,0.8514074,2.3993492,104.98596,2.870026,260.87,0.04081458,-382.71936012,1.9236975
77500,-377.7,546,40,77600,1930,-2.867811627918038,0.0003,0.60823536,0.3178084,1.7128329,103.8918,1.4617015,260.87,0.041138675,-377.6688263,0.4799265
77600,-377.7,546,40,77700,1932,-2.867811627918038,0.0003,0.8164746,0.11157883,2.0305471,103.511986,1.5756774,260.87,0.04133648,-377.6688263,-0.021376692
77700,-377.7,546,40,77800,1934,-2.867811627918038,0.0003,0.82897,0.08454335,1.1562778,103.403,1.190818,260.87,0.041577812,-377.6688263,0.44736102
77800,-378.7,547,40,77900,1937,-2.8710869860599963,0.0003,0.68504477,1.1052321,12.102124,104.680756,7.9964123,260.87,0.042501315,-378.65143375000014,0.2628324
77900,-378.7,547,40,78000,1939,-2.8710869860599963,0.0003,1.1742146,0.8021687,172.80608,105.40102,181.85826,260.87,0.041578136,-378.65143375000014,-3.4322462
78000,-378.7,547,40,78100,1942,-2.8710869860599963,0.0003,0.9162966,0.1437667,162.94276,104.05437,161.54144,260.87,0.0404152,-378.65143375000014,-2.1712677
78100,-378.5,548,40,78200,1945,-2.870606439760877,0.0003,1.0101912,0.3553142,71.555145,102.79799,72.95224,260.87,0.040094666,-378.50726987,-0.62593865
78200,-378.5,548,40,78300,1947,-2.870606439760877,0.0003,0.7797849,0.40878195,2.1748633,103.90455,2.143867,260.87,0.039342627,-378.50726987,-0.7534083
78300,-378.5,548,40,78400,1950,-2.870606439760877,0.0003,0.373008,0.4435243,1.923861,103.75942,1.6434236,260.87,0.038434498,-378.50726987,0.023136437
78400,-378.0,549,40,78500,1952,-2.869049190549108,0.0003,0.7586967,0.50988674,1917.2311,102.86055,1916.1499,260.87,0.0379623,-378.04009511000004,-1.5870719
78500,-378.0,549,40,78600,1955,-2.869049190549108,0.0003,1.0241106,0.38010192,1.4031157,104.01678,1.6740456,260.87,0.038009625,-378.04009511000004,1.020647
78600,-378.0,549,40,78700,1957,-2.869049190549108,0.0003,0.9369795,0.123593025,1.8724648,102.516716,1.770479,260.87,0.039064355,-378.04009511000004,1.2103449
78700,-372.6,551,40,78800,1960,-2.9460221491989778,0.0003,0.43641266,0.48067373,2.9392133,103.17928,2.3712244,259.3,0.040057413,-372.56896737000005,0.9396726
78800,-372.6,551,40,78900,1962,-2.9460221491989778,0.0003,0.35218394,0.23507422,1.3175988,102.60221,1.3059306,259.3,0.040983986,-372.56896737000005,-0.44096565
78900,-372.6,551,40,79000,1965,-2.9460221491989778,0.0003,0.53854406,0.17443879,1.7167706,102.91873,2.1527429,259.3,0.041158568,-372.56896737000005,0.8441286
79000,-371.0,552,40,79100,1967,-2.940722196395178,0.0003,0.8101004,0.1486688,1.0210438,101.56143,1.537344,259.3,0.04187284,-370.97898153,-0.01131627
79100,-371.0,552,40,79200,1970,-2.940722196395178,0.0003,0.5246149,0.20690784,3.1706474,103.324326,1.1291468,259.3,0.042624325,-370.97898153,0.42921045
79200,-371.0,552,40,79300,1972,-2.940722196395178,0.0003,0.75033915,0.24328831,77.743,100.66638,75.28852,259.3,0.04322055,-370.97898153,1.1656673
79300,-366.2,553,40,79400,1975,-2.8050020684517487,0.0003,0.73992,0.23571178,2.057179,101.585365,1.2187853,261.86,0.04416368,-366.24578206,1.7608231
79400,-366.2,553,40,79500,1977,-2.8050020684517487,0.0003,0.38593158,0.16282983,0.75641274,100.48953,1.0645906,261.86,0.044712998,-366.24578206,0.37523207
79500,-366.2,553,40,79600,1980,-2.8050020684517487,0.0003,0.78163135,0.1612147,1.1536288,101.02536,0.92034787,261.86,0.045059208,-366.24578206,0.25670356
79600,-365.1,554,40,79700,1982,-2.697432975291418,0.0003,0.9305698,0.4418549,3.43968,98.06238,2.3191075,264.36,0.04645662,-365.13515464999995,2.0243764
79700,-365.1,554,40,79800,1985,-2.697432975291418,0.0003,0.6622588,0.31560528,1.356497,99.560585,0.97299093,264.36,0.047514185,-365.13515464999995,1.2475649
79800,-365.1,554,40,79900,1987,-2.697432975291418,0.0003,0.7470002,0.12702948,2.8775082,100.28737,1.8537877,264.36,0.048244458,-365.13515464999995,0.17750055
79900,-365.2,555,40,80000,1990,-2.697670648872561,0.0003,0.75013524,0.31490493,1.7184751,99.61331,2.7154276,264.36,0.04838822,-365.2064567199999,0.14003411
80000,-365.2,555,40,80100,1992,-2.697670648872561,0.0003,0.8714654,0.14144683,0.7399616,99.37294,1.0727733,264.36,0.04923765,-365.2064567199999,0.7481938
80100,-365.2,555,40,80200,1995,-2.697670648872561,0.0003,0.89423704,0.12690586,2.7995634,99.15956,2.2791271,264.36,0.049148805,-365.2064567199999,-0.5562587
80200,-365.6,556,40,80300,1997,-2.698850906393137,0.0003,0.6297534,0.52379966,18.068245,101.54782,4.7785864,264.36,0.049027264,-365.56053397999995,0.48759937
80300,-370.9,557,40,80400,2000,-2.7543070269469094,0.0003,0.7734463,0.17312005,1.7885396,98.57707,1.3824279,262.45,0.048769232,-370.89929620999993,0.49548268
80400,-370.9,557,40,80500,2002,-2.7543070269469094,0.0003,0.7999454,0.10807303,1.2948526,99.13802,1.2549684,262.45,0.0494922,-370.89929620999993,2.4794023
80500,-370.9,557,40,80600,2005,-2.7543070269469094,0.0003,0.7958727,0.755273,5.5880857,100.253525,6.658058,262.45,0.05082216,-370.89929620999993,1.6355326
80600,-371.0,558,40,80700,2007,-2.7547089338534745,0.0003,0.65943,0.16335359,1.527894,99.606926,1.4392852,262.45,0.050868854,-371.0198682899999,-0.6507907
80700,-371.0,558,40,80800,2010,-2.7547089338534745,0.0003,0.19067617,0.46123397,2.780271,101.62413,3.9582396,262.45,0.04994669,-371.0198682899999,-1.4143972
80800,-371.0,558,40,80900,2012,-2.7547089338534745,0.0003,0.51788485,0.23120856,1687.5454,98.97348,1765.8608,262.45,0.048352502,-371.0198682899999,-0.6601325
80900,-370.9,559,40,81000,2015,-2.7541490445314514,0.0003,0.33864185,0.3897525,8.295422,98.4857,4.8630524,262.45,0.046762183,-370.85190148999993,-0.4986096
81000,-370.9,559,40,81100,2017,-2.7541490445314514,0.0003,0.56246996,0.18023661,2.710485,97.75737,1.069061,262.45,0.045540594,-370.85190148999993,-1.2612092
81100,-370.9,559,40,81200,2020,-2.7541490445314514,0.0003,0.578578,0.6918963,75.822495,100.334724,76.01825,262.45,0.044154793,-370.85190148999993,-1.35171
81200,-370.7,560,40,81300,2022,-2.7535348226615457,0.0003,0.5595199,0.33712834,2.135,97.709625,1.8313835,262.45,0.0432077,-370.66763492999996,-0.87224954
81300,-370.7,560,40,81400,2024,-2.7535348226615457,0.0003,0.34011218,0.22905229,1.709308,97.52,1.0584512,262.45,0.042230483,-370.66763492999996,-0.8630839
81400,-370.7,560,40,81500,2027,-2.7535348226615457,0.0003,0.67435116,0.09938227,2.7981935,97.44136,2.9684067,262.45,0.04155595,-370.66763492999996,-0.76564074
81500,-371.0,561,40,81600,2029,-2.7545867594156332,0.0003,0.727999,0.1891848,0.66532177,96.31207,0.8560837,262.45,0.040801793,-370.98321594999993,-2.3670754
81600,-371.0,561,40,81700,2032,-2.7545867594156332,0.0003,0.2779948,0.3083296,1.5586852,99.29596,1.5499918,262.45,0.039136004,-370.98321594999993,-1.6227844
81700,-371.0,561,40,81800,2034,-2.7545867594156332,0.0003,0.65482867,0.16528952,8.11889,97.63812,7.823871,262.45,0.03756878,-370.98321594999993,-1.466542
81800,-369.4,562,40,81900,2037,-2.7494571810514894,0.0003,0.7654644,0.08927795,0.80281144,96.48624,0.68294626,262.45,0.03626985,-369.44434243999996,-1.7085102
81900,-369.4,562,40,82000,2039,-2.7494571810514894,0.0003,0.29750425,0.2134056,1.8539683,97.356514,1.993811,262.45,0.035276495,-369.44434243999996,0.08253169
82000,-369.4,562,40,82100,2042,-2.7494571810514894,0.0003,0.37947458,0.73833597,2.6786222,98.90226,2.753363,262.45,0.03438414,-369.44434243999996,2.3265727
82100,-369.0,563,40,82200,2045,-2.748044611970203,0.0003,0.72743773,0.219446,1.7269527,97.9218,1.8429258,262.45,0.034012295,-369.02057171,-1.641401
82200,-369.0,563,40,82300,2047,-2.748044611970203,0.0003,0.9205099,0.52405345,0.7748533,97.26203,1.1876168,262.45,0.03323081,-369.02057171,-3.2403336
82300,-369.0,563,40,82400,2050,-2.748044611970203,0.0003,0.6263527,0.37330782,2.574905,96.73653,8.429618,262.45,0.032406103,-369.02057171,0.6240435
82400,-368.7,564,40,82500,2052,-2.746913549968716,0.0003,1.0313201,0.18463579,1.1332302,96.6945,1.3241472,262.45,0.031415727,-368.68125311000006,-1.668641
82500,-368.7,564,40,82600,2055,-2.746913549968716,0.0003,1.0604883,0.08629694,0.6556754,95.56114,0.85834455,262.45,0.029948637,-368.68125311000006,-3.8714573
82600,-368.7,564,40,82700,2057,-2.746913549968716,0.0003,1.4814866,1.0753167,6.088801,96.181404,20.510607,262.45,0.028780613,-368.68125311000006,-3.2582583
82700,-366.3,565,40,82800,2060,-2.738817899956919,0.0003,1.0472982,0.38998902,9.4961405,95.87053,6.3724666,262.45,0.027946124,-366.2525581100001,-1.083786
82800,-366.3,565,40,82900,2062,-2.738817899956919,0.0003,1.1466603,0.29236615,1.315961,95.32912,1.6254561,262.45,0.027110081,-366.2525581100001,-2.9742157
82900,-366.3,565,40,83000,2065,-2.738817899956919,0.0003,0.95989424,0.21356674,2.2259336,94.58215,2.1079602,262.45,0.026259815,-366.2525581100001,-2.5943725
83000,-365.9,566,40,83100,2067,-2.7377724991670416,0.0003,0.7813368,0.11923992,68.85416,95.195206,68.366936,262.45,0.025344657,-365.93893787,-3.0107753
83100,-365.9,566,40,83200,2070,-2.7377724991670416,0.0003,1.0122731,0.5076704,2.2766347,95.201065,2.2038617,262.45,0.024478095,-365.93893787,-3.7244654
83200,-365.9,566,40,83300,2072,-2.7377724991670416,0.0003,0.4544736,1.0839517,1859.9437,95.59079,1709.0039,262.45,0.023770442,-365.93893787,-1.9613591
83300,-360.7,567,40,83400,2075,-2.6058011433279678,0.0003,0.3089516,0.72880316,1459.1409,96.30638,1504.7319,264.99,0.023218377,-360.71179326000004,1.9946718
83400,-360.7,567,40,83500,2077,-2.6058011433279678,0.0003,1.0130491,0.6982883,70.992035,95.15114,78.862495,264.99,0.022625463,-360.71179326000004,-3.0548534
83500,-360.7,567,40,83600,2080,-2.6058011433279678,0.0003,0.39704245,0.46126086,71.397156,95.363846,73.87161,264.99,0.021867616,-360.71179326000004,1.1096
83600,-360.6,568,40,83700,2082,-2.6053872492920527,0.0003,1.2073158,0.16872261,0.79024047,93.80129,0.68295985,264.99,0.02142558,-360.58762504000003,-2.412146
83700,-360.6,568,40,83800,2085,-2.6053872492920527,0.0003,0.7837391,0.58915746,16.053242,93.66208,16.403795,264.99,0.02101,-360.58762504000003,-1.808599
83800,-360.6,568,40,83900,2087,-2.6053872492920527,0.0003,1.2886453,3.852361,1.1501287,93.95076,1.0069705,264.99,0.020572834,-360.58762504000003,-2.6261337
83900,-356.8,569,40,84000,2090,-2.5929056867819202,0.0003,1.1204631,0.09638317,1.6839656,93.7169,0.7751111,264.99,0.020774303,-356.84315628000013,0.6624123
84000,-356.8,569,40,84100,2092,-2.5929056867819202,0.0003,1.062485,0.26409334,1.2636298,93.739365,0.8382931,264.99,0.020667145,-356.84315628000013,-0.058862805
84100,-356.8,569,40,84200,2094,-2.5929056867819202,0.0003,1.0394883,0.10725138,133.63515,93.0356,134.1041,264.99,0.02051179,-356.84315628000013,-2.5762396
84200,-356.7,570,40,84300,2097,-2.592341466767706,0.0003,1.2920079,0.3721085,0.46013123,93.43556,0.38075367,264.99,0.020189403,-356.67389028,-1.7665675
84300,-356.7,570,40,84400,2099,-2.592341466767706,0.0003,1.570733,0.60238004,0.56624824,93.2011,0.38546276,264.99,0.0203753,-356.67389028,1.0523334
84400,-356.7,570,40,84500,2102,-2.592341466767706,0.0003,1.3402332,0.28386796,1995.3103,94.348755,2003.529,264.99,0.020490391,-356.67389028,0.40100223
84500,-356.6,571,40,84600,2104,-2.592243352898078,0.0003,1.5388601,0.16074437,0.5459541,93.00849,0.579697,264.99,0.02097133,-356.64445611,1.5639489
84600,-356.6,571,40,84700,2106,-2.592243352898078,0.0003,1.0836375,0.19387394,66.11871,94.06015,65.40921,264.99,0.021190092,-356.64445611,2.2168489
84700,-356.6,571,40,84800,2109,-2.592243352898078,0.0003,1.2836426,0.052176822,71.66144,92.28357,72.06729,264.99,0.021265553,-356.64445611,-0.7187257
84800,-356.6,572,40,84900,2111,-2.5921007902675535,0.0003,1.2043536,1.357356,1.3114352,93.47855,1.346575,264.99,0.02101941,-356.60168732000005,0.76728284
84900,-356.6,572,40,85000,2114,-2.5921007902675535,0.0003,0.5921072,2.842421,1.3733423,95.172005,1.6111295,264.99,0.02079293,-356.60168732000005,1.5260885
85000,-356.6,572,40,85100,2116,-2.5921007902675535,0.0003,1.2279718,0.16065934,0.87955236,92.216324,1.210316,264.99,0.020979092,-356.60168732000005,-1.740133
85100,-356.5,573,40,85200,2119,-2.5918350450728007,0.0003,0.7246972,0.20757641,1.5033376,92.71667,1.0398797,264.99,0.020733897,-356.52196376,3.1950197
85200,-356.5,573,40,85300,2121,-2.5918350450728007,0.0003,1.1799753,0.15661044,3.57239,92.326614,1.5999897,264.99,0.02056233,-356.52196376,-0.99430835
85300,-356.5,573,40,85400,2124,-2.5918350450728007,0.0003,1.316992,0.1663822,1.1013417,92.36598,0.93038076,264.99,0.020335387,-356.52196376,0.8251025
85400,-356.3,574,40,85500,2126,-2.591102451688912,0.0003,0.15789379,0.49449086,0.6064471,92.54535,1.1678681,264.99,0.020781081,-356.30218573999997,3.0243967
85500,-356.3,574,40,85600,2129,-2.591102451688912,0.0003,1.0520513,1.2410448,1.2320584,91.367195,1.3396702,264.99,0.020978797,-356.30218573999997,3.7642298
85600,-356.3,574,40,85700,2131,-2.591102451688912,0.0003,0.9748622,2.1191118,8.205743,92.807846,3.6176226,264.99,0.021080323,-356.30218573999997,1.3851974
85700,-354.3,575,40,85800,2134,-2.584437269289163,0.0003,0.9526174,0.24711841,8.46155,92.03894,6.601735,264.99,0.021204656,-354.30263100999997,0.72459036
85800,-354.3,575,40,85900,2136,-2.584437269289163,0.0003,1.4046683,0.20216854,63.88635,91.07418,63.23222,264.99,0.02151738,-354.30263100999997,-0.018294513
85900,-354.3,575,40,86000,2139,-2.584437269289163,0.0003,1.2440108,0.44117218,0.74947155,93.083405,2.0272655,264.99,0.021387441,-354.30263100999997,-0.0349153
86000,-352.2,576,40,86100,2141,-2.5775090295854874,0.0003,1.2449076,0.08274789,0.54516053,91.045334,0.3793439,264.99,0.021140523,-352.22415910999996,-2.6461024
86100,-352.2,576,40,86200,2144,-2.5775090295854874,0.0003,1.1923611,0.1308218,0.2731652,92.913445,0.52996397,264.99,0.020827914,-352.22415910999996,1.8264242
86200,-352.2,576,40,86300,2146,-2.5775090295854874,0.0003,1.0093162,0.10657638,64.76181,91.7534,64.74452,264.99,0.020571902,-352.22415910999996,-1.0180002
86300,-352.0,577,40,86400,2149,-2.5767643762621955,0.0003,1.0419865,0.101806976,128.46808,90.946686,128.00543,264.99,0.020504402,-352.00076312,-2.2207255
86400,-352.0,577,40,86500,2151,-2.5767643762621955,0.0003,1.1630511,0.06939988,63.343124,90.61723,63.55833,264.99,0.020702768,-352.00076312,0.9065095
86500,-352.0,577,40,86600,2154,-2.5767643762621955,0.0003,1.1189673,0.9776609,7.0054255,92.42261,4.6139345,264.99,0.021011293,-352.00076312,-0.17840338
86600,-354.1,578,40,86700,2156,-2.583614783919719,0.0003,1.3165548,0.14680786,0.35794654,90.47487,0.367876,264.99,0.021277044,-354.05588542,-1.0683343
86700,-354.1,578,40,86800,2159,-2.583614783919719,0.0003,0.87286645,0.4733563,0.8374697,91.091995,1.1736128,264.99,0.021025976,-354.05588542,-0.3916481
86800,-354.1,578,40,86900,2161,-2.583614783919719,0.0003,1.2206733,0.42225522,133.83337,91.41453,130.17133,264.99,0.020740226,-354.05588542,0.3551854
86900,-348.7,579,40,87000,2164,-2.5130202803173916,0.0003,0.8373836,2.5152154,5.291605,92.14613,7.3061194,267.13,0.020556511,-348.67211172000003,1.8729805
87000,-348.7,579,40,87100,2166,-2.5130202803173916,0.0003,1.2341621,0.47009063,1.2999346,90.59846,4.1545467,267.13,0.021230344,-348.67211172000003,-1.8526132
87100,-348.7,579,40,87200,2169,-2.5130202803173916,0.0003,0.7855997,1.1065131,3.97715,90.92771,2.8589602,267.13,0.020799499,-348.67211172000003,-0.18409598
87200,-348.2,580,40,87300,2171,-2.511608705953683,0.0003,1.5310652,0.09283641,1.2345052,89.67285,1.2466025,267.13,0.021046033,-348.24863941999996,-1.0548682
87300,-348.2,580,40,87400,2174,-2.511608705953683,0.0003,1.3193582,0.48863927,3.4520195,89.76597,2.9226484,267.13,0.02156156,-348.24863941999996,3.2364812
87400,-348.2,580,40,87500,2176,-2.511608705953683,0.0003,1.3361967,0.08779473,0.60701984,89.36803,0.62768173,267.13,0.022475298,-348.24863941999996,1.2065084
87500,-348.4,581,40,87600,2179,-2.512068013233866,0.0003,1.1082917,0.5905794,2.7809384,91.42616,4.982416,267.13,0.022868522,-348.3864316000001,0.5126183
87600,-348.4,581,40,87700,2181,-2.512068013233866,0.0003,1.2223947,0.08614303,0.4581337,89.355545,1.1410111,267.13,0.023039328,-348.3864316000001,-0.2764511
87700,-348.4,581,40,87800,2184,-2.512068013233866,0.0003,1.3468095,0.21688429,2.5801773,89.924164,1.4342493,267.13,0.023132147,-348.3864316000001,-1.2157345
87800,-342.4,582,40,87900,2186,-2.4851103044752887,0.0003,1.0394481,0.07507755,1.3750397,88.78335,1.1864734,267.82,0.023277797,-342.35052015,-0.21137087
87900,-342.4,582,40,88000,2188,-2.4851103044752887,0.0003,1.094785,0.7126445,1.3846712,90.321594,1.6627717,267.82,0.023194045,-342.35052015,-1.0929024
88000,-342.4,582,40,88100,2191,-2.4851103044752887,0.0003,0.9835402,11.529618,21.87622,90.18134,24.794872,267.82,0.023527773,-342.35052015,12.197926
88100,-342.6,583,40,88200,2194,-2.485909390261234,0.0003,1.4007703,0.12151024,0.9261161,88.96956,2.2359362,267.82,0.024073668,-342.59024588,-0.50732756
