mean 100 episode reward,episodes,% time spent exploring,steps,mean 100 episode reward per step
3.3,46,89,5600,0.014992167304463037
3.3,47,88,5700,0.015425221033930445
3.4,48,88,5800,0.015996816476109253
3.4,49,88,5900,0.016886756898701494
3.4,49,88,6000,0.016886756898701494
3.5,50,88,6100,0.017237748842567773
3.4,51,87,6200,0.01716430410310738
3.2,54,87,6300,0.015036631721638738
3.2,55,87,6400,0.015855664545522664
3.3,58,87,6500,0.020286103294124017
3.3,58,87,6600,0.020286103294124017
3.4,59,86,6700,0.020958422721958175
3.4,59,86,6800,0.020958422721958175
3.5,60,86,6900,0.02162099503382394
3.4,61,86,7000,0.02076222655614823
3.4,61,86,7100,0.02076222655614823
3.5,62,85,7200,0.02080088089899966
3.5,62,85,7300,0.02080088089899966
3.7,63,85,7400,0.0218603278112111
3.7,63,85,7500,0.0218603278112111
3.7,64,85,7600,0.0222191972741933
3.7,64,84,7700,0.0222191972741933
3.8,65,84,7800,0.022288293967802533
3.7,66,84,7900,0.022125188645752743
3.7,66,84,8000,0.022125188645752743
3.8,68,84,8100,0.023211521222202946
3.8,68,83,8200,0.023211521222202946
3.8,69,83,8300,0.022851860333472477
3.8,69,83,8400,0.022851860333472477
3.8,70,83,8500,0.02303841064365969
3.8,71,83,8600,0.023461792294446622
3.8,71,82,8700,0.023461792294446622
3.9,73,82,8800,0.023661635398392427
3.9,74,82,8900,0.02418050009492022
3.9,74,82,9000,0.02418050009492022
3.9,76,82,9100,0.02428618050174775
3.9,77,81,9200,0.024169031572463803
3.9,78,81,9300,0.024820558256738737
3.9,79,81,9400,0.02520230791890551
3.9,79,81,9500,0.02520230791890551
4.1,80,81,9600,0.02598328864661663
4.1,81,80,9700,0.02571501010981586
4.1,82,80,9800,0.02615184351188057
4.1,82,80,9900,0.02615184351188057
4.2,83,80,10000,0.02661779925477262
4.1,85,80,10100,0.02584571327243286
4.2,86,80,10200,0.026623588126914864
4.1,87,79,10300,0.026399875577135346
4.1,87,79,10400,0.026399875577135346
4.3,88,79,10500,0.027476113722863668
4.3,88,79,10600,0.027476113722863668
4.6,89,79,10700,0.028582332226798044
4.5,91,78,10800,0.028706057659819914
4.5,92,78,10900,0.02938760104832628
4.5,92,78,11000,0.02938760104832628
4.7,93,78,11100,0.03019707776024384
4.7,93,78,11200,0.03019707776024384
4.8,95,77,11300,0.030944312642862425
4.8,95,77,11400,0.030944312642862425
4.9,96,77,11500,0.03140557716942925
4.9,96,77,11600,0.03140557716942925
5.1,97,77,11700,0.03222544142582739
5.1,98,76,11800,0.032389118688088234
5.2,100,76,11900,0.03379891714341535
5.2,101,76,12000,0.03446801278301961
5.3,102,76,12100,0.035526821676134
5.3,103,76,12200,0.03591110364792507
5.3,103,75,12300,0.03591110364792507
5.4,105,75,12400,0.03683162400655571
5.4,105,75,12500,0.03683162400655571
5.6,107,75,12600,0.037131151133541464
5.6,108,75,12700,0.038039229675842494
5.6,109,74,12800,0.038793344245230864
5.6,109,74,12900,0.038793344245230864
5.8,111,74,13000,0.03981369319681693
5.9,112,74,13100,0.041022641300106945
6.0,113,74,13200,0.041953146155721495
6.0,113,73,13300,0.041953146155721495
6.1,114,73,13400,0.04236269968728865
6.1,114,73,13500,0.04236269968728865
6.0,117,73,13600,0.04202396538880473
6.0,118,73,13700,0.04275171932912237
6.0,118,72,13800,0.04275171932912237
6.0,119,72,13900,0.04304174972782745
6.0,119,72,14000,0.04304174972782745
6.2,120,72,14100,0.044041378133629856
6.4,121,72,14200,0.0449295502663241
6.4,121,71,14300,0.0449295502663241
6.6,122,71,14400,0.04616767408464782
6.6,122,71,14500,0.04616767408464782
6.9,123,71,14600,0.04760508467834893
7.1,124,71,14700,0.04908643661702551
