mean 100 episode reward per step,time_elapsed,total timesteps,eplenmean,mean 100 episode reward,ep_rewmean,current_lr,fps,episodes,n_updates,ent_coef,ent_coef_loss,policy_loss,entropy,qf2_loss,value_loss,qf1_loss
-2.277498850819901,8432,432000,249.28,-313.6,-313.5840774999999,0.0003,51,2229,431900,0.06220494,-0.14874452,142.49977,0.43420124,129.19907,4.913395,167.73224
-2.277498850819901,8433,432100,249.28,-313.6,-313.5840774999999,0.0003,51,2229,432000,0.062055167,-0.7613667,142.3725,0.4181109,14.05266,12.300549,19.337132
-2.276383031950579,8435,432200,249.28,-313.2,-313.24933183999997,0.0003,51,2230,432100,0.061729334,-0.9817984,143.77449,0.4711668,56.72789,15.136955,67.002014
-2.276383031950579,8437,432300,249.28,-313.2,-313.24933183999997,0.0003,51,2230,432200,0.0615207,0.6797322,136.2308,0.65858066,61.04068,8.371851,54.662186
-2.218228967217798,8439,432400,249.92,-313.5,-313.46961049,0.0003,51,2231,432300,0.06128889,0.07217538,136.28275,0.28980932,108.14687,47.62114,109.8706
-2.218228967217798,8441,432500,249.92,-313.5,-313.46961049,0.0003,51,2231,432400,0.060788408,-0.9676932,132.2561,0.5466821,20.815262,5.169468,20.89259
-2.218228967217798,8443,432600,249.92,-313.5,-313.46961049,0.0003,51,2231,432500,0.06076544,-0.44463587,145.4357,0.24949415,39.44337,5.936591,37.11135
-2.1966591354210627,8445,432700,249.92,-307.0,-306.99866094000004,0.0003,51,2232,432600,0.06068574,-0.6641711,140.33514,0.50256515,10.707722,5.522077,17.445976
-2.1966591354210627,8447,432800,249.92,-307.0,-306.99866094000004,0.0003,51,2232,432700,0.060372885,0.2462818,148.37814,0.5022342,11.883972,10.241543,11.383241
-2.1966591354210627,8449,432900,249.92,-307.0,-306.99866094000004,0.0003,51,2232,432800,0.060035884,-0.6249513,140.65735,0.50367,160.51186,10.292387,159.68375
-2.200930716683909,8451,433000,249.92,-308.3,-308.28013532,0.0003,51,2233,432900,0.059966218,0.43344843,134.42802,0.3612355,8.190901,3.448243,17.720865
-2.200930716683909,8453,433100,249.92,-308.3,-308.28013532,0.0003,51,2233,433000,0.05978,-0.58612746,135.29578,0.47930047,139.23053,8.87136,148.48074
-2.200930716683909,8455,433200,249.92,-308.3,-308.28013532,0.0003,51,2233,433100,0.05957867,-0.6326394,138.83289,0.4673195,909.19006,40.635326,929.41565
-2.209042321160878,8457,433300,249.92,-310.7,-310.71361666,0.0003,51,2234,433200,0.059349153,-0.6461671,133.83473,0.49550474,5.4944277,2.5820231,2.616312
-2.2549915438666157,8459,433400,248.18,-315.7,-315.65504268,0.0003,51,2235,433300,0.058693204,-0.31448573,133.65259,0.51466423,12.566571,6.082904,13.843654
-2.2549915438666157,8460,433500,248.18,-315.7,-315.65504268,0.0003,51,2235,433400,0.058647674,1.6027629,146.055,0.20376506,220.48106,3.5674279,220.42923
-2.2549915438666157,8462,433600,248.18,-315.7,-315.65504268,0.0003,51,2235,433500,0.059247866,0.13459992,135.32387,0.332857,27.705889,8.088613,24.86007
-2.1479267946235763,8464,433700,250.62,-310.6,-310.55317975,0.0003,51,2236,433600,0.059300255,-1.6951853,136.92412,0.3819768,4.782718,5.18183,3.6249297
-2.1479267946235763,8466,433800,250.62,-310.6,-310.55317975,0.0003,51,2236,433700,0.059816044,0.8838676,133.37616,0.22524184,10.222497,7.8930387,19.552008
-2.1479267946235763,8468,433900,250.62,-310.6,-310.55317975,0.0003,51,2236,433800,0.059874758,-0.21510634,141.41525,0.5188156,11.104672,17.568195,21.354534
-2.169402946803055,8470,434000,250.57,-316.9,-316.8698246000001,0.0003,51,2237,433900,0.059674796,-0.12864321,139.26343,0.46413603,11.935177,4.088373,28.443787
-2.169402946803055,8472,434100,250.57,-316.9,-316.8698246000001,0.0003,51,2237,434000,0.059897088,0.4573219,139.85768,0.46113276,19.39061,7.4938517,10.094097
-2.169402946803055,8474,434200,250.57,-316.9,-316.8698246000001,0.0003,51,2237,434100,0.06022327,0.42367223,136.3697,0.55339205,102.62243,34.965126,110.79098
-2.1685773889408324,8476,434300,250.57,-316.6,-316.62215723,0.0003,51,2238,434200,0.06047831,0.99344987,138.037,0.40274772,7.5673995,22.68166,26.037594
-2.2335589706953187,8478,434400,248.5,-321.9,-321.91354754,0.0003,51,2239,434300,0.060305815,-0.9515393,139.39908,0.24814005,6.9229803,8.717409,8.938976
-2.2335589706953187,8480,434500,248.5,-321.9,-321.91354754,0.0003,51,2239,434400,0.060348593,1.280973,133.42816,0.33939388,4.2529497,4.4213343,7.8328896
-2.2335589706953187,8482,434600,248.5,-321.9,-321.91354754,0.0003,51,2239,434500,0.060720127,0.3545537,142.4617,0.4952775,4.3316545,9.802938,9.843195
-2.1395527595827604,8484,434700,250.87,-317.0,-316.97467133000004,0.0003,51,2240,434600,0.060696084,0.21774517,138.57642,0.32238808,298.14273,4.9243364,261.9591
-2.153311721411425,8486,434800,249.57,-312.3,-312.27971738,0.0003,51,2241,434700,0.059973195,1.7350665,131.6717,0.24496397,156.21642,9.606206,140.58133
-2.153311721411425,8488,434900,249.57,-312.3,-312.27971738,0.0003,51,2241,434800,0.059883494,-0.23560072,143.67006,0.47687247,121.4724,5.6482887,153.96707
-2.153311721411425,8490,435000,249.57,-312.3,-312.27971738,0.0003,51,2241,434900,0.059376806,-0.1733756,139.73428,0.41700277,99.23462,2.3101058,104.161
-2.1551685671052114,8492,435100,249.57,-312.8,-312.83677109,0.0003,51,2242,435000,0.059201624,-1.2325617,128.89963,0.5251859,23.04593,1.5387061,12.324703
-2.178868429857842,8494,435200,248.69,-312.3,-312.29732379999996,0.0003,51,2243,435100,0.059361845,-0.90809536,127.66304,0.42901957,3.7296364,1.9986198,5.6359143
-2.178868429857842,8496,435300,248.69,-312.3,-312.29732379999996,0.0003,51,2243,435200,0.059558883,0.4214049,138.90218,0.40976772,12.373914,7.532418,15.343217
-2.178868429857842,8498,435400,248.69,-312.3,-312.29732379999996,0.0003,51,2243,435300,0.059704054,-1.162187,125.99745,0.61879206,136.6984,17.891144,129.84631
-2.1790978379099086,8500,435500,248.69,-312.4,-312.36614622,0.0003,51,2244,435400,0.060027327,-1.3175952,135.0733,0.5703438,4.7544127,5.1124716,6.6503634
-2.1790978379099086,8502,435600,248.69,-312.4,-312.36614622,0.0003,51,2244,435500,0.059603404,0.88818324,140.60744,0.27709916,9.692923,8.857758,12.40874
-2.1790978379099086,8504,435700,248.69,-312.4,-312.36614622,0.0003,51,2244,435600,0.05970191,-0.7301112,136.23555,0.5395686,16.902374,8.193928,21.513636
-2.17951026741326,8505,435800,248.69,-312.5,-312.48987507000004,0.0003,51,2245,435700,0.059455287,-0.16482493,131.2505,0.3079152,27.944706,3.7638648,12.335542
-2.17951026741326,8507,435900,248.69,-312.5,-312.48987507000004,0.0003,51,2245,435800,0.060086533,0.35554618,131.65208,0.5043682,7.7408752,4.3565364,5.4750733
-2.17951026741326,8509,436000,248.69,-312.5,-312.48987507000004,0.0003,51,2245,435900,0.05989109,-0.6865334,133.18585,0.41772336,15.127755,4.5648365,25.017994
-2.1038213351292923,8511,436100,250.89,-307.1,-307.0505016700001,0.0003,51,2246,436000,0.05994502,0.6433878,136.4747,0.44256353,26.972895,8.829834,58.147205
-2.1038213351292923,8513,436200,250.89,-307.1,-307.0505016700001,0.0003,51,2246,436100,0.060275156,2.3368125,141.80978,0.10857986,9.736719,3.9954665,7.307478
-2.1038213351292923,8515,436300,250.89,-307.1,-307.0505016700001,0.0003,51,2246,436200,0.060472846,-0.5685952,143.19272,0.47971678,62.80532,6.804161,97.06825
-2.1022103344610352,8517,436400,250.89,-306.6,-306.56720147000004,0.0003,51,2247,436300,0.059984993,1.3497149,140.38637,0.3725966,6.716281,12.534061,5.980993
-2.1022103344610352,8519,436500,250.89,-306.6,-306.56720147000004,0.0003,51,2247,436400,0.06036825,0.67263436,142.04736,0.5036404,3.3364496,7.7740307,9.480291
-2.1022103344610352,8521,436600,250.89,-306.6,-306.56720147000004,0.0003,51,2247,436500,0.060490828,0.029369712,135.29614,0.6537688,6.2816515,12.550137,7.8010426
-2.1017595608409265,8523,436700,250.89,-306.4,-306.43196938000006,0.0003,51,2248,436600,0.06102982,-0.28468463,130.2585,0.56231856,7.3072214,3.5422432,12.10864
-2.1017595608409265,8525,436800,250.89,-306.4,-306.43196938000006,0.0003,51,2248,436700,0.061822418,0.26219633,136.14157,0.61669123,147.47847,37.035164,29.437115
-2.1017595608409265,8527,436900,250.89,-306.4,-306.43196938000006,0.0003,51,2248,436800,0.06262524,-0.9540578,132.24014,0.5621654,5.227305,2.5276735,6.0719404
-2.101644480340284,8529,437000,250.89,-306.4,-306.39744522,0.0003,51,2249,436900,0.06307897,-0.7384445,133.78943,0.5952768,9.040455,17.835537,4.267166
-2.101644480340284,8531,437100,250.89,-306.4,-306.39744522,0.0003,51,2249,437000,0.063162684,0.9716347,136.9739,0.35744417,293.79395,4.8546143,266.9272
-2.136570880437037,8533,437200,249.58,-311.7,-311.73025466,0.0003,51,2250,437100,0.063260704,-1.089554,127.852455,0.18487057,110.25877,7.5769186,109.535355
-2.136570880437037,8535,437300,249.58,-311.7,-311.73025466,0.0003,51,2250,437200,0.063303284,-1.3635776,141.3611,0.5404488,21.035503,96.50993,13.714901
-2.136570880437037,8537,437400,249.58,-311.7,-311.73025466,0.0003,51,2250,437300,0.06305022,0.0753603,138.0596,0.7097379,4.1230583,4.672402,11.205611
-2.1356511298538647,8539,437500,249.58,-311.5,-311.45432948,0.0003,51,2251,437400,0.06282727,-0.15909672,136.71365,0.526269,18.445778,11.270021,12.517801
-2.1356511298538647,8541,437600,249.58,-311.5,-311.45432948,0.0003,51,2251,437500,0.063033864,-0.381414,131.27313,0.5263471,209.1264,12.756244,229.34753
-2.1356511298538647,8543,437700,249.58,-311.5,-311.45432948,0.0003,51,2251,437600,0.06235216,-2.4551873,130.6337,0.90910363,101.33417,10.098752,101.01696
-2.1358699404395027,8545,437800,249.58,-311.5,-311.51997265000006,0.0003,51,2252,437700,0.062238067,1.5027647,144.08958,0.45923266,77.76629,15.83732,157.95639
-2.1358699404395027,8547,437900,249.58,-311.5,-311.51997265000006,0.0003,51,2252,437800,0.06268213,-0.40214282,135.86214,0.51942426,242.14682,9.794143,260.3499
-2.1358699404395027,8549,438000,249.58,-311.5,-311.51997265000006,0.0003,51,2252,437900,0.062358286,-1.7657291,129.84647,0.569922,862.27167,16.952194,1082.7788
-2.1360700327353084,8551,438100,249.58,-311.6,-311.58000035000003,0.0003,51,2253,438000,0.06215111,1.6894172,136.74704,0.32006148,1740.9778,40.386696,1688.2417
-2.1360700327353084,8553,438200,249.58,-311.6,-311.58000035000003,0.0003,51,2253,438100,0.06211556,-1.1088076,139.21745,0.6167306,169.79004,23.661953,136.68881
-2.1625069448019705,8555,438300,248.82,-317.2,-317.2144318300001,0.0003,51,2254,438200,0.062766775,0.5134549,140.37473,0.53352237,28.558739,4.8319836,9.013565
-2.1625069448019705,8557,438400,248.82,-317.2,-317.2144318300001,0.0003,51,2254,438300,0.06345545,0.3815735,133.63643,0.70668805,108.79205,2.402841,106.54393
-2.1625069448019705,8559,438500,248.82,-317.2,-317.2144318300001,0.0003,51,2254,438400,0.06412495,1.0534866,140.56992,0.56859183,16.276815,8.233719,16.344362
-2.1623368865783656,8561,438600,248.82,-317.2,-317.1634143600001,0.0003,51,2255,438500,0.06464176,0.48292813,131.35312,0.45388794,536.64844,4.2551003,519.98346
-2.181650001730342,8563,438700,248.45,-317.5,-317.48020499000006,0.0003,51,2256,438600,0.064539365,-0.6026027,133.11581,0.7145717,4.9572325,13.162547,2.670495
-2.2016750344743103,8565,438800,246.4,-309.8,-309.81078279,0.0003,51,2257,438700,0.064669795,-0.06885898,140.38116,0.69280005,16.135338,5.71964,16.197289
-2.2016750344743103,8567,438900,246.4,-309.8,-309.81078279,0.0003,51,2257,438800,0.06536359,0.38648325,130.317,0.5139382,231.63039,3.5219793,235.6513
-2.2016750344743103,8569,439000,246.4,-309.8,-309.81078279,0.0003,51,2257,438900,0.0664845,0.7889695,141.97316,0.9367622,402.63177,2.009193,392.1215
-2.201317379038013,8571,439100,246.4,-309.7,-309.70348617,0.0003,51,2258,439000,0.0667284,0.7355318,143.54247,0.739327,184.39014,14.723581,165.29482
-2.201317379038013,8573,439200,246.4,-309.7,-309.70348617,0.0003,51,2258,439100,0.06713341,-0.44382447,131.65063,0.5294086,515.05566,15.462358,733.17816
-2.201317379038013,8575,439300,246.4,-309.7,-309.70348617,0.0003,51,2258,439200,0.067898415,0.07295674,132.99524,0.77011883,4.4632297,4.5104475,12.424786
-2.207735671387093,8577,439400,246.4,-311.6,-311.6289739,0.0003,51,2259,439300,0.06852505,0.59462684,130.72827,0.52689946,12.762373,19.243956,11.379204
-2.207735671387093,8578,439500,246.4,-311.6,-311.6289739,0.0003,51,2259,439400,0.068490595,-0.19496307,139.24261,0.6679462,24.500015,18.363668,22.01884
-2.207735671387093,8580,439600,246.4,-311.6,-311.6289739,0.0003,51,2259,439500,0.06877771,-0.13121265,141.69823,0.4987731,310.67764,11.739179,276.56937
-2.2069415915588304,8582,439700,246.4,-311.4,-311.39074995,0.0003,51,2260,439600,0.068508916,-0.550302,139.62952,0.6316556,2.346582,2.8083293,4.7925043
-2.2069415915588304,8584,439800,246.4,-311.4,-311.39074995,0.0003,51,2260,439700,0.06860306,1.0861995,145.84592,0.7530105,19.502209,3.5283413,15.48803
-2.2069415915588304,8586,439900,246.4,-311.4,-311.39074995,0.0003,51,2260,439800,0.068793945,0.2120932,134.26477,0.63504314,122.67665,12.16987,114.73151
-2.2052159333941606,8588,440000,246.4,-310.9,-310.87305249,0.0003,51,2261,439900,0.06863015,1.0762929,139.82977,0.5698836,43.135483,11.916674,34.87527
-2.2997324407450312,8590,440100,244.04,-316.1,-316.09791402999997,0.0003,51,2262,440000,0.069023736,0.3554033,141.53177,0.5674035,13.223837,35.532784,14.542074
-2.2997324407450312,8592,440200,244.04,-316.1,-316.09791402999997,0.0003,51,2262,440100,0.06870489,1.1783955,147.57425,0.6166315,1102.5343,10.579439,1202.3727
-2.2997324407450312,8594,440300,244.04,-316.1,-316.09791402999997,0.0003,51,2262,440200,0.06909467,-0.0868116,136.45453,0.577054,13.288999,15.537832,26.181704
-2.2991392548888383,8596,440400,244.04,-315.9,-315.91995827000005,0.0003,51,2263,440300,0.06972335,-0.33767956,133.9104,0.64319366,7.4979095,4.069929,5.2932873
-2.3011391456347052,8598,440500,244.2,-316.9,-316.94283487000007,0.0003,51,2264,440400,0.06971868,-0.76666963,134.03952,0.47230303,102.436935,3.8685808,110.28163
-2.3011391456347052,8600,440600,244.2,-316.9,-316.94283487000007,0.0003,51,2264,440500,0.0691745,-0.6566187,137.21915,0.70996964,10.869305,17.502502,23.628452
-2.3011391456347052,8602,440700,244.2,-316.9,-316.94283487000007,0.0003,51,2264,440600,0.0691544,1.260507,139.67436,0.6761695,4.393468,4.8387113,9.832634
-2.3015760053265932,8604,440800,244.2,-317.1,-317.07389278000005,0.0003,51,2265,440700,0.06933026,-1.9417186,130.4606,0.8228071,76.129456,3.399608,22.279625
-2.3015760053265932,8606,440900,244.2,-317.1,-317.07389278000005,0.0003,51,2265,440800,0.06900381,0.006942503,137.87387,0.63626087,9.322155,7.3020797,10.259024
-2.3015760053265932,8608,441000,244.2,-317.1,-317.07389278000005,0.0003,51,2265,440900,0.06819599,-0.5027401,143.85886,0.5312947,15.746374,14.930531,39.04322
-2.3016752657091955,8610,441100,244.2,-317.1,-317.10367090000005,0.0003,51,2266,441000,0.0676398,-0.6275501,133.96536,0.6191485,140.82764,2.4215107,120.90798
-2.3016752657091955,8612,441200,244.2,-317.1,-317.10367090000005,0.0003,51,2266,441100,0.067142665,-0.37230182,135.80304,0.5952767,12.991716,6.5849824,34.061672
-2.3016752657091955,8614,441300,244.2,-317.1,-317.10367090000005,0.0003,51,2266,441200,0.066554666,-0.38127458,142.11743,0.75020313,4.29467,4.5510087,4.1366615
-2.302105309971804,8615,441400,244.2,-317.2,-317.23268419000004,0.0003,51,2267,441300,0.06594468,1.128434,144.4473,0.49482667,72.02536,20.588657,48.676292
-2.2566559827947508,8617,441500,244.8,-317.5,-317.47002526,0.0003,51,2268,441400,0.0657605,1.4209434,150.51915,0.6338017,49.17041,14.76348,48.30167
-2.2566559827947508,8619,441600,244.8,-317.5,-317.47002526,0.0003,51,2268,441500,0.06495476,-0.69466037,136.19183,0.74785054,8.065691,4.324033,17.764275
-2.2566559827947508,8621,441700,244.8,-317.5,-317.47002526,0.0003,51,2268,441600,0.06443523,-1.357841,134.52621,0.60955095,11.69249,2.7486792,10.812054
-2.1245928601676947,8623,441800,247.35,-312.7,-312.74660038999997,0.0003,51,2269,441700,0.0641917,0.7654624,143.35463,0.47897577,29.555477,21.401524,43.05562
-2.1245928601676947,8625,441900,247.35,-312.7,-312.74660038999997,0.0003,51,2269,441800,0.064175665,0.62663805,143.6506,0.62141514,21.300554,26.357449,39.244305
-2.1245928601676947,8627,442000,247.35,-312.7,-312.74660038999997,0.0003,51,2269,441900,0.06442632,1.1498313,140.11917,0.55482394,6.6978064,7.520266,7.209382
-2.1256144995378676,8629,442100,247.35,-313.1,-313.0530922,0.0003,51,2270,442000,0.06416393,-0.08072379,130.72731,0.6560434,9.28696,7.5328717,10.587214
-2.1998573011644034,8631,442200,245.17,-318.3,-318.34340074999994,0.0003,51,2271,442100,0.06468235,0.021901205,139.90234,0.54907584,8.682005,2.872139,4.700078
-2.1998573011644034,8633,442300,245.17,-318.3,-318.34340074999994,0.0003,51,2271,442200,0.06560452,-0.16243708,128.5189,0.5504325,11.009001,4.6956387,10.717553
-2.1998573011644034,8635,442400,245.17,-318.3,-318.34340074999994,0.0003,51,2271,442300,0.06570615,-0.5610265,130.34454,0.58404446,17.952988,5.195802,17.994623
-2.197962697004015,8637,442500,245.17,-317.8,-317.7750195,0.0003,51,2272,442400,0.06554746,-0.6299707,130.44897,0.6741105,15.165672,5.887611,66.90787
-2.197962697004015,8639,442600,245.17,-317.8,-317.7750195,0.0003,51,2272,442500,0.065585464,0.41251558,138.18039,0.5243364,5.6496215,13.448022,26.59948
-2.197962697004015,8641,442700,245.17,-317.8,-317.7750195,0.0003,51,2272,442600,0.0664157,0.43539894,141.47995,0.5329765,44.924545,6.849944,51.935333
-2.1903645645332683,8643,442800,245.17,-315.5,-315.49557973000003,0.0003,51,2273,442700,0.06566017,-0.20504689,142.32495,0.6151704,520.61646,26.998047,501.05624
-2.1903645645332683,8645,442900,245.17,-315.5,-315.49557973000003,0.0003,51,2273,442800,0.06563536,1.2375196,129.74506,0.5825123,579.68335,3.8157654,194.14001
-2.1903645645332683,8647,443000,245.17,-315.5,-315.49557973000003,0.0003,51,2273,442900,0.06562819,0.13516733,137.43965,0.5846332,100.59759,5.665153,96.010956
-2.1902054056736175,8649,443100,245.17,-315.4,-315.44783207,0.0003,51,2274,443000,0.06521753,0.27565578,132.9744,0.6935177,126.91636,5.2877073,127.650406
-2.1902054056736175,8651,443200,245.17,-315.4,-315.44783207,0.0003,51,2274,443100,0.06468691,0.78723496,136.72522,0.6019987,160.89438,6.7049646,161.44165
-2.1902054056736175,8653,443300,245.17,-315.4,-315.44783207,0.0003,51,2274,443200,0.06411796,-1.6679312,128.72145,0.8030746,10.51713,6.022482,5.768303
-2.1736033686771483,8654,443400,246.08,-315.8,-315.82633238000005,0.0003,51,2275,443300,0.06393092,-0.6532023,131.63644,0.49851632,3.4153404,7.2210684,3.972601
-2.1736033686771483,8656,443500,246.08,-315.8,-315.82633238000005,0.0003,51,2275,443400,0.06369556,-0.958084,142.72852,0.4671923,209.4079,30.631819,184.53468
-2.1736033686771483,8658,443600,246.08,-315.8,-315.82633238000005,0.0003,51,2275,443500,0.06360327,1.0679281,135.75699,0.49781427,8.602889,5.640958,15.988624
-2.1783825856292736,8660,443700,246.08,-317.3,-317.26009747000006,0.0003,51,2276,443600,0.06377567,-0.585078,129.70126,0.51652575,168.21997,12.918234,290.68985
-2.1783825856292736,8662,443800,246.08,-317.3,-317.26009747000006,0.0003,51,2276,443700,0.063436195,0.4237447,140.04646,0.5015865,41.860794,5.1147585,68.89538
-2.1783825856292736,8664,443900,246.08,-317.3,-317.26009747000006,0.0003,51,2276,443800,0.06342789,0.32147288,136.97684,0.7300864,3.639221,3.159102,4.4444923
-2.1659539240831625,8666,444000,246.08,-313.5,-313.53149900000005,0.0003,51,2277,443900,0.06303175,-0.7786342,141.99864,0.78545207,133.30681,5.916622,139.78452
-2.1659539240831625,8668,444100,246.08,-313.5,-313.53149900000005,0.0003,51,2277,444000,0.06258446,-1.4672729,136.40862,0.61922026,102.958534,8.931208,99.58484
-2.1659539240831625,8670,444200,246.08,-313.5,-313.53149900000005,0.0003,51,2277,444100,0.06283007,-0.9651857,133.31538,0.63031554,9.458124,2.6216931,4.6402893
-2.28770133291096,8672,444300,243.75,-313.1,-313.09424245,0.0003,51,2279,444200,0.062523104,-0.19007704,137.61105,0.6755773,22.81435,16.101141,5.614704
-2.28770133291096,8674,444400,243.75,-313.1,-313.09424245,0.0003,51,2279,444300,0.062274225,1.1459801,137.86041,0.3674124,45.212715,49.83821,50.736588
-2.28770133291096,8676,444500,243.75,-313.1,-313.09424245,0.0003,51,2279,444400,0.06240283,-1.3741136,127.838104,0.6209828,191.67087,3.4126983,176.70787
-2.245477563457538,8678,444600,245.34,-307.7,-307.72794996000005,0.0003,51,2280,444500,0.062944,1.970353,142.01852,0.4553714,15.80005,12.499115,24.186428
-2.245477563457538,8680,444700,245.34,-307.7,-307.72794996000005,0.0003,51,2280,444600,0.06344309,0.30107346,141.56494,0.8239223,6.2915936,13.954685,24.931702
-2.245477563457538,8682,444800,245.34,-307.7,-307.72794996000005,0.0003,51,2280,444700,0.063879974,0.6680607,132.84106,0.6273209,11.653204,11.456345,9.47916
-2.2526140684851503,8684,444900,245.34,-309.9,-309.86890148000003,0.0003,51,2281,444800,0.06404938,-1.1890682,133.25348,0.82009137,1031.5505,8.039232,1228.4988
-2.2526140684851503,8686,445000,245.34,-309.9,-309.86890148000003,0.0003,51,2281,444900,0.064170755,-0.14010918,129.15314,0.8089416,11.181178,3.6808896,8.479659
-2.2526140684851503,8688,445100,245.34,-309.9,-309.86890148000003,0.0003,51,2281,445000,0.065111,1.3092915,132.63443,0.6119596,18.088572,5.6435566,11.855003
-2.210923349386945,8689,445200,246.75,-303.6,-303.59573571,0.0003,51,2282,445100,0.06608315,0.54524434,144.10226,0.5724757,35.908398,13.6320915,59.4461
-2.210923349386945,8691,445300,246.75,-303.6,-303.59573571,0.0003,51,2282,445200,0.067018576,0.6515836,135.80365,0.60341316,490.5699,17.66713,492.65195
-2.21097165377881,8693,445400,246.78,-303.7,-303.73875285,0.0003,51,2283,445300,0.066780664,-0.9964174,136.20792,0.6857532,5.3140745,10.607421,4.4215326
-2.21097165377881,8695,445500,246.78,-303.7,-303.73875285,0.0003,51,2283,445400,0.06657209,-0.25467318,132.35152,0.5896878,10.167313,2.5419877,7.8432884
-2.21097165377881,8697,445600,246.78,-303.7,-303.73875285,0.0003,51,2283,445500,0.06679493,0.05671376,130.8201,0.9930857,98.77892,6.131141,59.5843
-2.1653776643172447,8699,445700,248.48,-298.4,-298.40115717000003,0.0003,51,2284,445600,0.06615469,-0.8541943,141.15787,0.726328,7.2293196,2.5696516,12.075356
-2.1653776643172447,8701,445800,248.48,-298.4,-298.40115717000003,0.0003,51,2284,445700,0.065682605,0.18302162,143.28656,0.85058,29.968792,7.0003624,19.127405
-2.1653776643172447,8703,445900,248.48,-298.4,-298.40115717000003,0.0003,51,2284,445800,0.065544866,-1.2396115,135.85916,0.79853153,205.53378,8.507265,177.24574
-2.166075978846654,8705,446000,248.48,-298.6,-298.61065153,0.0003,51,2285,445900,0.064875185,1.7293575,146.47583,0.59631205,155.60988,17.088821,72.91798
-2.166075978846654,8707,446100,248.48,-298.6,-298.61065153,0.0003,51,2285,446000,0.06456558,-1.3142078,142.04369,0.5243726,36.673073,16.5224,14.082227
-2.166075978846654,8709,446200,248.48,-298.6,-298.61065153,0.0003,51,2285,446100,0.0642062,-1.971735,131.21642,0.75009865,4.9419074,2.7628808,5.4810863
-2.16650073429128,8711,446300,248.48,-298.7,-298.73807817,0.0003,51,2286,446200,0.06361144,-1.3270359,127.06024,0.8028168,5.3207808,4.350123,5.345005
-2.16650073429128,8713,446400,248.48,-298.7,-298.73807817,0.0003,51,2286,446300,0.06287417,-0.1959526,135.69128,0.48158133,28.804447,33.332447,31.593824
-2.16650073429128,8714,446500,248.48,-298.7,-298.73807817,0.0003,51,2286,446400,0.06269973,-1.0981556,135.10234,0.4980669,29.073153,7.285282,22.444532
-2.1663470937115994,8716,446600,248.48,-298.7,-298.69198599,0.0003,51,2287,446500,0.063172035,0.2949251,137.78113,0.7028795,43.655106,13.752346,30.812557
-2.1663470937115994,8718,446700,248.48,-298.7,-298.69198599,0.0003,51,2287,446600,0.06330164,0.032905757,129.5628,0.6745199,4.039587,3.7807913,6.6428037
-2.1663470937115994,8721,446800,248.48,-298.7,-298.69198599,0.0003,51,2287,446700,0.06340181,-1.6889429,143.39676,0.7782212,4.07256,4.538155,7.5280156
-2.1309451002777697,8723,446900,249.8,-293.3,-293.26574989,0.0003,51,2288,446800,0.063735984,0.045806617,145.8204,0.71364516,100.870605,25.729958,102.02483
-2.1297407380980506,8725,447000,249.92,-293.5,-293.49515359,0.0003,51,2289,446900,0.063213184,-0.07107267,139.58029,0.771925,7.566042,1.8952743,7.78392
-2.1297407380980506,8726,447100,249.92,-293.5,-293.49515359,0.0003,51,2289,447000,0.06315681,-1.3092064,130.19775,0.8855698,62.184036,8.08622,89.70968
-2.1297407380980506,8728,447200,249.92,-293.5,-293.49515359,0.0003,51,2289,447100,0.0625878,-0.94284606,141.33356,0.4398619,11.331156,3.9368482,20.906507
-2.1293451320988193,8730,447300,249.92,-293.4,-293.37647179,0.0003,51,2290,447200,0.06288873,0.5826081,154.0627,0.5384214,51.730976,40.164352,54.038746
-2.1293451320988193,8732,447400,249.92,-293.4,-293.37647179,0.0003,51,2290,447300,0.06301047,-0.3125996,130.74008,0.68179715,6.0350504,4.5573444,3.1654289
-2.1293451320988193,8734,447500,249.92,-293.4,-293.37647179,0.0003,51,2290,447400,0.063284226,1.6922815,157.71332,0.69904226,144.18526,4.735944,102.84644
-2.089582830697674,8736,447600,251.43,-288.0,-287.98495290000005,0.0003,51,2291,447500,0.063485324,-0.0029274225,133.5887,0.53955543,156.87573,54.72362,96.64599
-2.1403861329668707,8738,447700,249.93,-287.5,-287.46955283000005,0.0003,51,2292,447600,0.06350968,0.58913994,133.59244,0.6696888,6.651723,2.975033,4.5613337
-2.1403861329668707,8740,447800,249.93,-287.5,-287.46955283000005,0.0003,51,2292,447700,0.063910976,0.98553526,133.62234,0.54552686,26.025719,9.023667,10.626136
-2.1403861329668707,8742,447900,249.93,-287.5,-287.46955283000005,0.0003,51,2292,447800,0.064274535,1.0473509,149.8902,0.67043614,7.4523134,49.69187,8.749752
-2.13427067875951,8744,448000,249.93,-285.6,-285.6349165700001,0.0003,51,2293,447900,0.0646476,-0.9893979,135.30653,0.5285697,12.948624,4.209303,17.779062
-2.13427067875951,8746,448100,249.93,-285.6,-285.6349165700001,0.0003,51,2293,448000,0.06473997,0.67348367,145.32756,0.7616533,16.2215,6.110427,15.540023
-2.097996536777588,8748,448200,251.19,-286.6,-286.56601192,0.0003,51,2294,448100,0.06485556,1.1054131,139.24147,0.42709714,21.31449,13.765913,109.61538
-2.097996536777588,8750,448300,251.19,-286.6,-286.56601192,0.0003,51,2294,448200,0.06542142,0.30907512,131.71588,0.48385832,751.1177,10.148418,765.78986
