total timesteps,time_elapsed,eplenmean,n_updates,fps,ep_rewmean,current_lr,mean 100 episode reward per step,mean 100 episode reward,episodes,policy_loss,entropy,qf2_loss,qf1_loss,ent_coef_loss,value_loss,ent_coef
325400,8067,256.9,325300,40,-319.79730202999997,0.0003,-2.0892470431783607,-319.8,1460,116.317245,0.91448313,12.721834,31.610489,-1.6110857,4.974736,0.044047713
325500,8069,256.9,325400,40,-321.04393151,0.0003,-2.0934024747636233,-321.0,1461,125.44319,0.751409,52.687393,59.667236,3.0363312,21.12156,0.044428773
325600,8072,256.9,325500,40,-321.04393151,0.0003,-2.0934024747636233,-321.0,1461,123.551956,0.5217551,10.120425,22.389809,2.800786,9.921335,0.04422976
325700,8074,256.9,325600,40,-321.04393151,0.0003,-2.0934024747636233,-321.0,1461,124.90337,0.7380686,53.473972,37.368187,-1.3336707,40.324677,0.044188485
325800,8077,256.9,325700,40,-320.23344872999996,0.0003,-2.0907008655298562,-320.2,1462,124.048065,0.82946575,9.253042,19.515434,0.74153435,5.6818886,0.04409725
325900,8079,255.74,325800,40,-325.59721691000004,0.0003,-2.1222408432251685,-325.6,1463,121.31192,0.6168431,59.407104,58.715324,1.261659,20.189377,0.043907266
326000,8082,255.74,325900,40,-325.59721691000004,0.0003,-2.1222408432251685,-325.6,1463,122.875854,1.0161381,17.406704,13.910555,-0.5953711,8.880886,0.04403483
326100,8084,255.74,326000,40,-325.59721691000004,0.0003,-2.1222408432251685,-325.6,1463,116.07585,1.0369353,11.605353,7.2555847,-1.5432179,3.943682,0.043938253
326200,8087,255.74,326100,40,-329.08218422000004,0.0003,-2.133857400879907,-329.1,1464,118.32222,0.7901858,12.369083,34.47489,0.44380206,11.444095,0.044069123
326300,8089,255.74,326200,40,-329.08218422000004,0.0003,-2.133857400879907,-329.1,1464,122.04307,0.9146627,43.00377,38.704334,-0.9985316,10.844681,0.043771923
326400,8091,255.74,326300,40,-329.08218422000004,0.0003,-2.133857400879907,-329.1,1464,128.6236,0.66965646,13.33276,14.881117,0.26395318,11.853138,0.043520283
326500,8094,258.13,326400,40,-324.75982187,0.0003,-2.0380315252112884,-324.8,1465,122.2563,1.08394,536.1724,604.75977,0.5142032,5.6244164,0.043359753
326600,8096,258.13,326500,40,-324.75982187,0.0003,-2.0380315252112884,-324.8,1465,125.98784,0.43970758,1231.8787,1118.0205,1.1734496,13.423696,0.043454178
326700,8099,258.13,326600,40,-324.75982187,0.0003,-2.0380315252112884,-324.8,1465,120.49636,0.875177,35.478004,50.247456,-0.43768904,42.8695,0.043521922
326800,8101,258.13,326700,40,-323.32035258,0.0003,-2.0332332942706883,-323.3,1466,120.11061,1.0803723,24.113674,10.387586,0.20419753,7.089711,0.04416068
326900,8104,258.13,326800,40,-323.32035258,0.0003,-2.0332332942706883,-323.3,1466,121.935715,0.8162869,29.415081,13.531107,0.22287965,32.516968,0.04474834
327000,8106,258.13,326900,40,-323.32035258,0.0003,-2.0332332942706883,-323.3,1466,129.01727,0.4103514,80.766426,18.903965,0.5165895,25.25935,0.045006543
327100,8109,258.13,327000,40,-320.3235333,0.0003,-2.0232438966562385,-320.3,1467,124.00036,0.61899364,26.9399,25.443878,2.564105,16.067225,0.045049485
327200,8111,258.13,327100,40,-320.3235333,0.0003,-2.0232438966562385,-320.3,1467,121.60414,0.8527288,22.802887,46.22388,-0.558633,10.193947,0.045186087
327300,8114,258.13,327200,40,-320.3235333,0.0003,-2.0232438966562385,-320.3,1467,117.52036,0.79407644,44.793762,45.548424,-0.440131,5.0094666,0.045461997
327400,8116,258.13,327300,40,-320.32605388,0.0003,-2.0232522985875643,-320.3,1468,128.358,0.5501356,101.07451,110.54077,1.697854,49.15103,0.045284793
327500,8119,258.13,327400,40,-320.32605388,0.0003,-2.0232522985875643,-320.3,1468,129.29662,0.68323416,39.23107,38.79457,1.424377,12.958292,0.045439642
327600,8121,258.13,327500,40,-320.32605388,0.0003,-2.0232522985875643,-320.3,1468,122.36554,1.0019827,71.74608,91.77081,1.5613714,22.134703,0.04496151
327700,8123,257.44,327600,40,-320.86969455,0.0003,-2.0318277929214466,-320.9,1469,124.53537,0.5521411,88.1558,23.384338,1.1910443,19.180027,0.04469312
327800,8126,255.32,327700,40,-326.22298507000005,0.0003,-2.100632720911942,-326.2,1470,118.98296,1.024467,10.224371,13.931976,-1.093812,3.5422072,0.044844057
327900,8128,255.32,327800,40,-326.22298507000005,0.0003,-2.100632720911942,-326.2,1470,131.39032,0.53150165,13.0806675,14.639862,0.7138896,8.357273,0.045050014
328000,8131,255.32,327900,40,-326.22298507000005,0.0003,-2.100632720911942,-326.2,1470,120.15819,0.45504016,106.3562,101.71928,1.18347,6.809408,0.045157213
328100,8133,253.15,328000,40,-331.64895248,0.0003,-2.173472202541836,-331.6,1472,118.41951,0.5545752,16.398903,24.720396,0.44252574,5.5170493,0.045411117
328200,8136,253.15,328100,40,-331.64895248,0.0003,-2.173472202541836,-331.6,1472,120.5141,0.57326907,776.6705,786.1293,0.24940318,90.09698,0.045182187
328300,8138,253.15,328200,40,-331.64895248,0.0003,-2.173472202541836,-331.6,1472,120.62421,0.667121,145.78725,134.8199,0.3371227,7.9009914,0.04452304
328400,8141,253.15,328300,40,-332.26720105,0.0003,-2.175533031096963,-332.3,1473,123.35161,0.61726284,25.11477,36.725983,1.1719775,42.19557,0.044284184
328500,8143,253.15,328400,40,-332.26720105,0.0003,-2.175533031096963,-332.3,1473,131.95935,0.7397063,459.30878,396.21558,1.8716103,102.411514,0.044203807
328600,8146,253.15,328500,40,-332.26720105,0.0003,-2.175533031096963,-332.3,1473,124.527596,0.99575484,23.358318,28.870544,0.7609221,32.72399,0.04399056
328700,8148,253.15,328600,40,-332.12415509000004,0.0003,-2.1750562112474516,-332.1,1474,119.14186,0.6332532,10.899317,36.59897,2.9083023,18.384392,0.043987516
328800,8151,253.15,328700,40,-332.12415509000004,0.0003,-2.1750562112474516,-332.1,1474,127.12702,0.5212648,37.570198,52.170326,-0.48460254,22.853128,0.04456109
328900,8153,253.15,328800,40,-332.12415509000004,0.0003,-2.1750562112474516,-332.1,1474,118.88495,0.8445293,27.078268,24.510036,-1.3487285,17.289846,0.044921156
329000,8156,253.15,328900,40,-332.37317833000003,0.0003,-2.1758862887441195,-332.4,1475,123.059265,0.41694808,13.461306,13.879297,-0.15308392,6.7162,0.044503257
329100,8158,253.15,329000,40,-332.37317833000003,0.0003,-2.1758862887441195,-332.4,1475,115.33133,0.9751415,17.506744,6.2754197,-1.3796315,4.223127,0.04484237
329200,8161,253.15,329100,40,-332.37317833000003,0.0003,-2.1758862887441195,-332.4,1475,138.26743,0.7311048,107.56636,104.22537,0.32650107,6.504629,0.04475645
329300,8163,255.54,329200,40,-328.4180742799999,0.0003,-2.08166627735442,-328.4,1476,115.952126,0.7467616,88.0785,63.461105,0.34217504,9.410588,0.045055177
329400,8165,255.54,329300,40,-328.4180742799999,0.0003,-2.08166627735442,-328.4,1476,125.59016,0.70665604,133.10522,134.19861,-0.7198844,9.608292,0.04504882
329500,8168,255.54,329400,40,-328.4180742799999,0.0003,-2.08166627735442,-328.4,1476,126.17686,0.62339497,1984.5133,1852.8761,2.824309,19.329273,0.044908844
329600,8170,256.52,329500,40,-323.14703053,0.0003,-2.0534948751149553,-323.1,1477,121.72797,0.68966854,1860.7557,1897.1504,-0.99952006,14.9151,0.045587253
329700,8173,256.52,329600,40,-323.14703053,0.0003,-2.0534948751149553,-323.1,1477,125.35417,1.0013636,26.277658,31.782198,-0.35690552,13.903236,0.045728974
329800,8175,256.52,329700,40,-323.14703053,0.0003,-2.0534948751149553,-323.1,1477,123.11133,0.51562953,181.53021,252.67546,1.0424718,158.12909,0.04530355
329900,8178,256.52,329800,40,-322.72109579000005,0.0003,-2.05207509262641,-322.7,1478,120.11841,0.8120763,36.514214,30.431404,-0.14345078,13.7593,0.045053158
330000,8180,256.52,329900,40,-322.72109579000005,0.0003,-2.05207509262641,-322.7,1478,122.89106,0.48766467,18.468971,38.725353,1.0079849,14.395548,0.045298442
330100,8183,256.52,330000,40,-322.72109579000005,0.0003,-2.05207509262641,-322.7,1478,131.21255,0.78677154,47.149864,74.47077,-1.4235308,19.387089,0.04548187
330200,8185,258.99,330100,40,-318.41132681000005,0.0003,-1.9418057028034903,-318.4,1479,119.5238,0.8118887,21.44181,8.743074,2.8283541,17.925428,0.045416348
330300,8188,258.99,330200,40,-318.41132681000005,0.0003,-1.9418057028034903,-318.4,1479,118.17864,0.933772,104.54366,100.10782,0.44583622,9.927125,0.045504116
330400,8190,258.99,330300,40,-318.41132681000005,0.0003,-1.9418057028034903,-318.4,1479,123.4384,0.7355466,108.151245,12.577539,0.1428611,19.644815,0.045728188
330500,8193,260.74,330400,40,-313.59285324000007,0.0003,-1.893527674352584,-313.6,1480,124.51809,0.9419521,10.061361,6.3198705,-0.29793987,15.1710615,0.046455823
330600,8195,258.59,330500,40,-318.63214599,0.0003,-1.9627540437112712,-318.6,1481,126.38551,0.68390316,17.287111,46.714985,2.2382588,42.705986,0.046792395
330700,8197,258.59,330600,40,-318.63214599,0.0003,-1.9627540437112712,-318.6,1481,124.15651,0.80071515,17.213924,43.740524,0.19149387,20.99149,0.04684096
330800,8200,258.59,330700,40,-318.63214599,0.0003,-1.9627540437112712,-318.6,1481,117.86603,0.9421247,19.119467,26.286772,-0.537333,18.319578,0.047415145
330900,8202,258.59,330800,40,-318.83123828000004,0.0003,-1.9634176846698383,-318.8,1482,120.4557,0.8217627,11.498746,5.732006,0.7283945,3.770245,0.047602527
331000,8205,258.59,330900,40,-318.83123828000004,0.0003,-1.9634176846698383,-318.8,1482,134.61807,0.39528954,18.135145,21.257067,-0.3196932,26.074808,0.04776765
331100,8207,258.59,331000,40,-318.83123828000004,0.0003,-1.9634176846698383,-318.8,1482,125.818344,0.9524258,7.6426992,8.520954,-0.63900834,6.8316383,0.048047706
331200,8210,258.59,331100,40,-318.49679203,0.0003,-1.9623028638410531,-318.5,1483,127.19092,0.8611903,1908.3851,1922.2848,-0.2486701,13.279396,0.048034765
331300,8212,256.43,331200,40,-317.6602193499999,0.0003,-2.159170576773412,-317.7,1484,127.74536,0.6368381,20.73406,25.42075,2.2083664,35.81797,0.047976233
331400,8215,256.43,331300,40,-317.6602193499999,0.0003,-2.159170576773412,-317.7,1484,127.253876,1.044264,17.444265,11.11524,0.20362192,6.640397,0.04774671
331500,8217,256.43,331400,40,-317.6602193499999,0.0003,-2.159170576773412,-317.7,1484,120.8514,0.9831328,17.187635,9.755289,-0.78599596,12.822323,0.047920514
331600,8219,256.43,331500,40,-316.82163087999993,0.0003,-2.156375281905708,-316.8,1485,123.0995,0.8622386,637.4375,490.13913,1.0487735,62.167133,0.04749977
331700,8222,256.43,331600,40,-316.82163087999993,0.0003,-2.156375281905708,-316.8,1485,126.95096,0.68597955,57.757515,68.59507,-0.6132397,17.790394,0.047951087
331800,8224,256.43,331700,40,-316.82163087999993,0.0003,-2.156375281905708,-316.8,1485,118.41521,0.61342156,9.938963,17.629635,-0.19058602,6.871481,0.04790555
331900,8227,256.43,331800,40,-316.31110791,0.0003,-2.154673538645682,-316.3,1486,118.9559,0.9465042,10.696604,20.771683,-1.2068473,12.861092,0.04770418
332000,8229,256.43,331900,40,-316.31110791,0.0003,-2.154673538645682,-316.3,1486,122.57972,0.6251786,570.6584,445.4826,1.0083377,96.29477,0.047650944
332100,8232,256.43,332000,40,-316.31110791,0.0003,-2.154673538645682,-316.3,1486,128.62296,0.73931086,64.8108,37.090668,0.7763111,21.510792,0.04806109
332200,8235,256.43,332100,40,-317.71274859,0.0003,-2.1593456742565604,-317.7,1487,121.2841,0.7083732,22.694332,30.198387,0.9577669,8.441276,0.048732273
332300,8237,256.43,332200,40,-317.71274859,0.0003,-2.1593456742565604,-317.7,1487,116.673645,0.9431066,6.284503,4.531039,-0.42199108,4.484738,0.049016055
332400,8239,256.43,332300,40,-317.71274859,0.0003,-2.1593456742565604,-317.7,1487,123.72204,0.6445309,270.99475,142.03545,1.9859067,21.891132,0.04912843
332500,8242,256.43,332400,40,-318.14272122,0.0003,-2.1607789163466067,-318.1,1488,129.66347,0.7073656,11.349251,13.911609,-0.28931212,24.723213,0.049064904
332600,8244,256.43,332500,40,-318.14272122,0.0003,-2.1607789163466067,-318.1,1488,121.854004,0.75736535,10.235622,35.5879,1.5082555,18.53448,0.049711347
332700,8247,256.43,332600,40,-318.14272122,0.0003,-2.1607789163466067,-318.1,1488,127.8737,0.8788975,26.070818,39.36746,0.13968456,6.5004787,0.04964412
332800,8249,256.43,332700,40,-318.16521574999996,0.0003,-2.1608538981267085,-318.2,1489,119.98357,0.8118743,34.950417,35.706963,-0.13627747,35.48488,0.049446333
332900,8252,256.43,332800,40,-318.16521574999996,0.0003,-2.1608538981267085,-318.2,1489,124.47792,0.5029919,65.504234,54.421402,1.7828745,10.6543,0.04954711
333000,8254,256.22,332900,40,-329.74539899999996,0.0003,-2.2026131710324037,-329.7,1490,124.93898,0.97680044,20.094704,18.767315,1.0647986,6.6935444,0.04988784
333100,8257,254.01,333000,40,-334.72214291000006,0.0003,-2.277074900729847,-334.7,1491,118.85414,0.6691339,9.8456,81.33248,-0.06355041,37.822376,0.05009609
333200,8259,252.2,333100,40,-340.11109116000006,0.0003,-2.3277363394121697,-340.1,1492,121.49846,0.8826195,128.37674,137.41397,0.7333789,10.145193,0.050086893
333300,8262,252.2,333200,40,-340.11109116000006,0.0003,-2.3277363394121697,-340.1,1492,126.171745,0.54627526,53.271976,44.505695,3.1754787,95.63752,0.04931474
333400,8264,252.2,333300,40,-340.11109116000006,0.0003,-2.3277363394121697,-340.1,1492,129.68182,0.7215079,14.6540785,17.1428,0.94637704,24.242691,0.049351532
333500,8266,252.2,333400,40,-339.80683672,0.0003,-2.3267221579393116,-339.8,1493,125.62187,0.9668207,24.063362,30.700693,-0.96837115,68.7554,0.0494233
333600,8269,252.2,333500,40,-339.80683672,0.0003,-2.3267221579393116,-339.8,1493,117.01,1.1108766,31.062042,27.860909,-2.335339,6.782134,0.049585637
333700,8271,252.2,333600,40,-339.80683672,0.0003,-2.3267221579393116,-339.8,1493,120.364044,0.6975458,1012.2538,517.2715,0.9272745,8.723236,0.049613934
333800,8274,252.2,333700,40,-339.37770054,0.0003,-2.325291704004046,-339.4,1494,122.875946,0.95384014,120.835335,75.81183,0.6367724,11.310665,0.04924756
333900,8276,252.2,333800,40,-339.37770054,0.0003,-2.325291704004046,-339.4,1494,121.92388,0.678264,193.54396,200.42596,0.1820496,11.623079,0.04872464
334000,8278,252.2,333900,40,-339.37770054,0.0003,-2.325291704004046,-339.4,1494,117.89505,0.7239932,7.031374,5.6495466,1.8738006,11.049805,0.048897993
334100,8281,252.2,334000,40,-337.97930075000005,0.0003,-2.32063037139032,-338.0,1495,117.73668,1.2334042,4.1302443,8.76247,0.6124148,69.201416,0.04895272
334200,8283,252.2,334100,40,-337.97930075000005,0.0003,-2.32063037139032,-338.0,1495,122.16377,1.0055782,33.89302,48.64958,-1.603278,15.71178,0.04925271
334300,8286,252.2,334200,40,-337.97930075000005,0.0003,-2.32063037139032,-338.0,1495,121.72917,1.0293853,9.60068,12.672422,-1.1426699,9.315247,0.04928691
334400,8288,252.2,334300,40,-329.03205889,0.0003,-2.2908062317456173,-329.0,1496,131.27777,1.1350018,156.84302,139.63895,-0.59975773,16.813387,0.048845313
334500,8291,251.29,334400,40,-329.96365519,0.0003,-2.3319400294049406,-330.0,1497,118.13368,0.8345946,9.517998,7.4003787,0.055711567,22.825764,0.04869649
334600,8293,251.29,334500,40,-329.96365519,0.0003,-2.3319400294049406,-330.0,1497,119.385956,0.77026725,36.930954,22.53183,0.010044068,3.7536654,0.04823536
334700,8296,251.29,334600,40,-329.96365519,0.0003,-2.3319400294049406,-330.0,1497,121.871796,0.79108626,32.323433,20.486115,-2.2982447,13.111622,0.047942683
334800,8298,251.29,334700,40,-329.38906352999993,0.0003,-2.330024723915887,-329.4,1498,119.9971,1.0425918,15.286574,10.715453,-1.0268744,5.5716276,0.04783351
334900,8300,251.29,334800,40,-329.38906352999993,0.0003,-2.330024723915887,-329.4,1498,120.13435,0.8037765,144.05157,184.9061,0.7556566,20.901768,0.047948822
335000,8303,251.29,334900,40,-329.38906352999993,0.0003,-2.330024723915887,-329.4,1498,121.83339,0.42288375,23.321869,37.06034,0.96901745,20.869299,0.04806674
335100,8305,251.29,335000,40,-329.7168750199999,0.0003,-2.3311174288914924,-329.7,1499,118.58478,1.2202487,4.836826,11.980068,-1.7730649,15.010557,0.04861263
335200,8308,251.29,335100,40,-329.7168750199999,0.0003,-2.3311174288914924,-329.7,1499,129.47482,1.1231765,28.05033,31.247053,1.2208058,5.340069,0.048133746
335300,8310,251.29,335200,40,-329.7168750199999,0.0003,-2.3311174288914924,-329.7,1499,124.22566,0.76057893,11.395273,14.460617,1.3139657,25.983288,0.047796622
335400,8313,251.29,335300,40,-334.36798521,0.0003,-2.346621129481129,-334.4,1500,121.28357,0.90594923,46.35267,41.929836,-0.3548316,13.599394,0.047408827
335500,8315,251.29,335400,40,-334.36798521,0.0003,-2.346621129481129,-334.4,1500,116.810455,1.0877159,9.2248955,3.7767887,-0.8970396,21.364803,0.04752308
335600,8318,251.29,335500,40,-334.36798521,0.0003,-2.346621129481129,-334.4,1500,118.09427,0.95062363,40.08267,27.185501,-0.470493,4.39393,0.047860503
335700,8320,251.29,335600,40,-334.41846939999994,0.0003,-2.3467894100871014,-334.4,1501,117.36344,0.8905899,22.188578,19.44575,-1.2742101,11.9365425,0.047805954
335800,8323,251.29,335700,40,-334.41846939999994,0.0003,-2.3467894100871014,-334.4,1501,115.55863,0.9393214,15.145657,12.419411,0.30404052,11.591519,0.047491852
335900,8325,251.29,335800,40,-334.41846939999994,0.0003,-2.3467894100871014,-334.4,1501,123.83345,0.6587454,26.163359,24.862322,-0.039102554,10.560505,0.04706946
336000,8328,253.58,335900,40,-329.08254377,0.0003,-2.262065309750333,-329.1,1502,122.77118,0.9030293,36.955032,18.102913,1.1158206,36.54142,0.047289535
336100,8330,253.58,336000,40,-329.08254377,0.0003,-2.262065309750333,-329.1,1502,124.592255,1.0423958,51.043007,79.278275,-0.18549496,9.727346,0.047247432
336200,8333,253.58,336100,40,-329.08254377,0.0003,-2.262065309750333,-329.1,1502,119.36258,1.0732615,6.5805225,8.500068,-1.4524585,5.58918,0.04739455
336300,8335,253.58,336200,40,-325.11634487000003,0.0003,-2.2488446468112815,-325.1,1503,116.8257,0.70442283,10.7820425,9.156636,-0.051204592,2.6503875,0.047437783
336400,8338,253.58,336300,40,-325.11634487000003,0.0003,-2.2488446468112815,-325.1,1503,119.35301,0.9375376,14.931656,5.4492493,0.20690298,7.7660327,0.0479119
336500,8340,253.58,336400,40,-325.11634487000003,0.0003,-2.2488446468112815,-325.1,1503,123.03207,0.6558423,4.676148,18.131065,0.41653472,34.172607,0.047719944
336600,8343,254.02,336500,40,-317.45215639,0.0003,-2.218302022375909,-317.5,1504,121.623405,0.8000934,26.503824,33.503952,0.22440442,17.686909,0.04799549
336700,8345,254.02,336600,40,-317.45215639,0.0003,-2.218302022375909,-317.5,1504,116.926834,1.186605,26.548063,25.788656,-1.0767773,4.1689396,0.047785148
336800,8348,254.02,336700,40,-317.45215639,0.0003,-2.218302022375909,-317.5,1504,115.13099,0.8079783,15.946645,10.115152,0.99570394,6.067778,0.047915567
336900,8350,255.13,336800,40,-311.07723658,0.0003,-2.1806266404809675,-311.1,1505,116.27233,1.0632985,27.527514,34.581608,-0.8146284,22.97355,0.048063267
337000,8353,255.13,336900,40,-311.07723658,0.0003,-2.1806266404809675,-311.1,1505,120.45062,0.8813833,16.719934,21.978294,0.4891169,9.690435,0.047679175
337100,8355,255.13,337000,40,-311.07723658,0.0003,-2.1806266404809675,-311.1,1505,130.66899,0.7457412,5.7037764,11.78498,1.5582267,10.337083,0.047826145
337200,8357,255.13,337100,40,-311.00137766000006,0.0003,-2.180373777431585,-311.0,1506,119.39101,0.75057495,35.18791,64.93913,0.77166927,19.023804,0.04795949
337300,8360,255.13,337200,40,-311.00137766000006,0.0003,-2.180373777431585,-311.0,1506,126.00073,0.69593775,104.251396,93.57567,0.26628274,6.4272113,0.048085768
337400,8362,255.13,337300,40,-311.00137766000006,0.0003,-2.180373777431585,-311.0,1506,117.36386,0.8173542,22.577488,9.101515,1.466042,3.7465706,0.048095454
337500,8365,255.13,337400,40,-311.58053235,0.0003,-2.1823042930512004,-311.6,1507,119.72588,0.98371017,24.260273,50.794403,-1.7570324,15.264507,0.04832618
337600,8367,255.13,337500,40,-311.58053235,0.0003,-2.1823042930512004,-311.6,1507,115.9523,0.96332455,16.775686,13.235056,-1.0102795,11.2659855,0.048207443
337700,8370,255.13,337600,40,-311.58053235,0.0003,-2.1823042930512004,-311.6,1507,123.12078,0.9375802,1148.983,1461.2687,-0.6491661,14.8852215,0.048823528
337800,8372,255.13,337700,40,-311.83186768,0.0003,-2.1831420774892836,-311.8,1508,118.73086,0.9253287,420.04544,384.77737,-1.5278053,42.63491,0.048822585
