episodes,mean 100 episode reward per step,% time spent exploring,steps,mean 100 episode reward
1394,-4.996130495799146,2,192200,-429.5
1394,-4.996130495799146,2,192300,-429.5
1395,-5.001472224604087,2,192400,-429.6
1395,-5.001472224604087,2,192500,-429.6
1396,-5.005338176371856,2,192600,-429.2
1397,-5.006950508996012,2,192700,-429.2
1398,-5.060168399483052,2,192800,-429.2
1398,-5.060168399483052,2,192900,-429.2
1398,-5.060168399483052,2,193000,-429.2
1399,-5.031906909472386,2,193100,-423.2
1400,-5.070183162023835,2,193200,-429.0
1400,-5.070183162023835,2,193300,-429.0
1400,-5.070183162023835,2,193400,-429.0
1401,-5.09585594218241,2,193500,-434.9
1401,-5.09585594218241,2,193600,-434.9
1402,-5.084649145693462,2,193700,-435.0
1402,-5.084649145693462,2,193800,-435.0
1402,-5.084649145693462,2,193900,-435.0
1403,-5.083996038444434,2,194000,-434.8
1403,-5.083996038444434,2,194100,-434.8
1405,-5.482274564765645,2,194200,-434.8
1405,-5.482274564765645,2,194300,-434.8
1405,-5.482274564765645,2,194400,-434.8
1406,-5.482464181886561,2,194500,-434.9
1406,-5.482464181886561,2,194600,-434.9
1407,-5.5277674875608,2,194700,-440.6
1407,-5.5277674875608,2,194800,-440.6
1407,-5.5277674875608,2,194900,-440.6
1408,-5.528244831794929,2,195000,-440.7
1408,-5.528244831794929,2,195100,-440.7
1408,-5.528244831794929,2,195200,-440.7
1409,-5.528002134349704,2,195300,-440.6
1409,-5.528002134349704,2,195400,-440.6
1410,-5.488772575358975,2,195500,-440.8
1410,-5.488772575358975,2,195600,-440.8
1412,-5.660614822408693,2,195700,-446.3
1412,-5.660614822408693,2,195800,-446.3
1412,-5.660614822408693,2,195900,-446.3
1413,-5.660866300614711,2,196000,-446.4
1413,-5.660866300614711,2,196100,-446.4
1413,-5.660866300614711,2,196200,-446.4
1414,-5.661008287667459,2,196300,-446.4
1414,-5.661008287667459,2,196400,-446.4
1414,-5.661008287667459,2,196500,-446.4
1416,-5.703181773581653,2,196600,-446.5
1416,-5.703181773581653,2,196700,-446.5
1416,-5.703181773581653,2,196800,-446.5
1417,-5.704775591609048,2,196900,-447.0
1417,-5.704775591609048,2,197000,-447.0
1417,-5.704775591609048,2,197100,-447.0
1418,-5.6940739557692135,2,197200,-446.9
1420,-5.818730922665379,2,197300,-452.3
1420,-5.818730922665379,2,197400,-452.3
1420,-5.818730922665379,2,197500,-452.3
1421,-5.775082187791902,2,197600,-446.4
1421,-5.775082187791902,2,197700,-446.4
1421,-5.775082187791902,2,197800,-446.4
1422,-5.774170073963813,2,197900,-446.2
1423,-5.841108439207467,2,198000,-446.1
1424,-5.755384083129911,2,198100,-446.2
1424,-5.755384083129911,2,198200,-446.2
1424,-5.755384083129911,2,198300,-446.2
1425,-5.755668604377608,2,198400,-446.2
1425,-5.755668604377608,2,198500,-446.2
1425,-5.755668604377608,2,198600,-446.2
1426,-5.695461546372383,2,198700,-440.4
1426,-5.695461546372383,2,198800,-440.4
1426,-5.695461546372383,2,198900,-440.4
1427,-5.69556321207032,2,199000,-440.5
1427,-5.69556321207032,2,199100,-440.5
1427,-5.69556321207032,2,199200,-440.5
1429,-5.753700213526758,2,199300,-434.9
1429,-5.753700213526758,2,199400,-434.9
1429,-5.753700213526758,2,199500,-434.9
1430,-5.719683384449383,2,199600,-429.0
1431,-5.792197515623417,2,199700,-434.5
1431,-5.792197515623417,2,199800,-434.5
1431,-5.792197515623417,2,199900,-434.5
1432,-5.739560609790151,2,200000,-428.8
1434,-6.042375021980652,2,200100,-434.5
1434,-6.042375021980652,2,200200,-434.5
1435,-6.070954961240573,2,200300,-440.3
1436,-6.158315662574529,2,200400,-446.1
1436,-6.158315662574529,2,200500,-446.1
1437,-6.164600312760505,2,200600,-445.8
1437,-6.164600312760505,2,200700,-445.8
1437,-6.164600312760505,2,200800,-445.8
1438,-6.139575292258893,2,200900,-440.2
1439,-6.133315210951189,2,201000,-440.2
1440,-6.138907527495512,2,201100,-440.2
1440,-6.138907527495512,2,201200,-440.2
1440,-6.138907527495512,2,201300,-440.2
1441,-6.1395018560577785,2,201400,-440.4
1441,-6.1395018560577785,2,201500,-440.4
1442,-6.139544175894823,2,201600,-440.2
1442,-6.139544175894823,2,201700,-440.2
1442,-6.139544175894823,2,201800,-440.2
1443,-6.163151424312255,2,201900,-446.2
1443,-6.163151424312255,2,202000,-446.2
1443,-6.163151424312255,2,202100,-446.2
1444,-6.110050797393152,2,202200,-440.5
1444,-6.110050797393152,2,202300,-440.5
1444,-6.110050797393152,2,202400,-440.5
1445,-6.079951247219913,2,202500,-434.5
1445,-6.079951247219913,2,202600,-434.5
1446,-5.8580919873810275,2,202700,-434.8
1446,-5.8580919873810275,2,202800,-434.8
1447,-5.844637009566732,2,202900,-434.7
1447,-5.844637009566732,2,203000,-434.7
1447,-5.844637009566732,2,203100,-434.7
1448,-5.7773919306798325,2,203200,-428.9
1448,-5.7773919306798325,2,203300,-428.9
1448,-5.7773919306798325,2,203400,-428.9
1449,-5.503871297657356,2,203500,-423.5
1449,-5.503871297657356,2,203600,-423.5
1450,-5.450422798180791,2,203700,-423.9
1450,-5.450422798180791,2,203800,-423.9
1450,-5.450422798180791,2,203900,-423.9
1451,-5.450627857640595,2,204000,-423.9
1451,-5.450627857640595,2,204100,-423.9
1451,-5.450627857640595,2,204200,-423.9
1452,-5.4224914970573295,2,204300,-418.1
1452,-5.4224914970573295,2,204400,-418.1
1452,-5.4224914970573295,2,204500,-418.1
1453,-5.423685364493761,2,204600,-418.4
1453,-5.423685364493761,2,204700,-418.4
1454,-5.417928539102113,2,204800,-418.3
1456,-5.610115404392672,2,204900,-424.1
1457,-5.746229299313553,2,205000,-424.0
1457,-5.746229299313553,2,205100,-424.0
1457,-5.746229299313553,2,205200,-424.0
1458,-5.664909695514194,2,205300,-418.2
1458,-5.664909695514194,2,205400,-418.2
1458,-5.664909695514194,2,205500,-418.2
1459,-5.569885706554789,2,205600,-412.5
1459,-5.569885706554789,2,205700,-412.5
1460,-5.597860291630043,2,205800,-418.6
1460,-5.597860291630043,2,205900,-418.6
1461,-5.587738714677677,2,206000,-418.5
1462,-5.601120603050523,2,206100,-418.5
1463,-5.176653077811536,2,206200,-418.7
1463,-5.176653077811536,2,206300,-418.7
1464,-5.104613717346139,2,206400,-418.7
1464,-5.104613717346139,2,206500,-418.7
1464,-5.104613717346139,2,206600,-418.7
1465,-5.049239276491851,2,206700,-413.1
1466,-4.847025232586329,2,206800,-413.2
1469,-5.044015106865476,2,206900,-413.2
1470,-5.118184192845884,2,207000,-413.2
1472,-5.314383146789079,2,207100,-413.1
1473,-5.317422930358082,2,207200,-413.0
1473,-5.317422930358082,2,207300,-413.0
1473,-5.317422930358082,2,207400,-413.0
1474,-5.283579042310922,2,207500,-407.2
1474,-5.283579042310922,2,207600,-407.2
1474,-5.283579042310922,2,207700,-407.2
1475,-5.17504293981084,2,207800,-401.3
1475,-5.17504293981084,2,207900,-401.3
1475,-5.17504293981084,2,208000,-401.3
1476,-5.173567197935429,2,208100,-400.8
1476,-5.173567197935429,2,208200,-400.8
1477,-5.050223931485709,2,208300,-401.0
1478,-5.096974236941749,2,208400,-406.9
1478,-5.096974236941749,2,208500,-406.9
1478,-5.096974236941749,2,208600,-406.9
1479,-5.074088997477795,2,208700,-406.9
1480,-5.069592162140415,2,208800,-407.0
1481,-4.941814947767851,2,208900,-407.0
1482,-4.981323192695885,2,209000,-406.9
1482,-4.981323192695885,2,209100,-406.9
1483,-4.887488929971273,2,209200,-406.9
1483,-4.887488929971273,2,209300,-406.9
1483,-4.887488929971273,2,209400,-406.9
1484,-4.8364606238736165,2,209500,-401.2
1484,-4.8364606238736165,2,209600,-401.2
1484,-4.8364606238736165,2,209700,-401.2
1485,-4.813128276623886,2,209800,-395.2
1485,-4.813128276623886,2,209900,-395.2
1485,-4.813128276623886,2,210000,-395.2
1486,-4.813384778231321,2,210100,-395.2
1487,-4.874085971275291,2,210200,-400.5
1487,-4.874085971275291,2,210300,-400.5
1487,-4.874085971275291,2,210400,-400.5
1489,-5.020109910316372,2,210500,-406.2
1490,-5.060008294797239,2,210600,-406.2
1490,-5.060008294797239,2,210700,-406.2
1491,-5.071497668449027,2,210800,-406.0
1491,-5.071497668449027,2,210900,-406.0
1493,-5.175048722234708,2,211000,-411.5
1493,-5.175048722234708,2,211100,-411.5
1493,-5.175048722234708,2,211200,-411.5
1494,-5.174591721202864,2,211300,-411.3
1494,-5.174591721202864,2,211400,-411.3
1495,-5.1923995444985165,2,211500,-411.3
1495,-5.1923995444985165,2,211600,-411.3
1496,-5.184784425347967,2,211700,-411.3
1497,-5.198715278712675,2,211800,-411.2
1497,-5.198715278712675,2,211900,-411.2
1497,-5.198715278712675,2,212000,-411.2
1499,-5.120005790489863,2,212100,-417.2
1499,-5.120005790489863,2,212200,-417.2
1499,-5.120005790489863,2,212300,-417.2
1500,-5.0822743820677685,2,212400,-411.6
1500,-5.0822743820677685,2,212500,-411.6
1501,-5.113496557807792,2,212600,-411.5
1501,-5.113496557807792,2,212700,-411.5
1503,-5.211309924299293,2,212800,-417.3
1504,-5.2467709401392195,2,212900,-417.2
1506,-5.174978442376045,2,213000,-422.8
1506,-5.174978442376045,2,213100,-422.8
1506,-5.174978442376045,2,213200,-422.8
1507,-5.129215947815078,2,213300,-417.0
1507,-5.129215947815078,2,213400,-417.0
1507,-5.129215947815078,2,213500,-417.0
1508,-5.127697577241666,2,213600,-416.5
1508,-5.127697577241666,2,213700,-416.5
1508,-5.127697577241666,2,213800,-416.5
1509,-5.127697418521515,2,213900,-416.5
1509,-5.127697418521515,2,214000,-416.5
1509,-5.127697418521515,2,214100,-416.5
1510,-5.124017577735369,2,214200,-416.6
1510,-5.124017577735369,2,214300,-416.6
1510,-5.124017577735369,2,214400,-416.6
1511,-5.092390856486088,2,214500,-410.7
1512,-4.987006743302744,2,214600,-410.7
1512,-4.987006743302744,2,214700,-410.7
1513,-5.015264965791051,2,214800,-416.7
1513,-5.015264965791051,2,214900,-416.7
1514,-5.053640301919417,2,215000,-422.3
1515,-5.069601838804122,2,215100,-422.1
1516,-5.018474007120532,2,215200,-422.2
1516,-5.018474007120532,2,215300,-422.2
1516,-5.018474007120532,2,215400,-422.2
1517,-5.016581792360151,2,215500,-421.7
1518,-5.0630488519281185,2,215600,-421.4
1518,-5.0630488519281185,2,215700,-421.4
1519,-5.009187945653902,2,215800,-421.5
1521,-5.184005606238967,2,215900,-427.2
1523,-5.191274413256593,2,216000,-433.3
1523,-5.191274413256593,2,216100,-433.3
1523,-5.191274413256593,2,216200,-433.3
1524,-5.160570436239974,2,216300,-433.4
1524,-5.160570436239974,2,216400,-433.4
1524,-5.160570436239974,2,216500,-433.4
1525,-5.160074900343478,2,216600,-433.2
1525,-5.160074900343478,2,216700,-433.2
1525,-5.160074900343478,2,216800,-433.2
1526,-5.180067644395197,2,216900,-439.1
1526,-5.180067644395197,2,217000,-439.1
1526,-5.180067644395197,2,217100,-439.1
1527,-5.179735537530291,2,217200,-439.0
1528,-5.250691513750256,2,217300,-444.4
1529,-5.171279050148636,2,217400,-444.4
1530,-5.473304082502593,2,217500,-450.1
1532,-5.587934105313142,2,217600,-455.8
1532,-5.587934105313142,2,217700,-455.8
1532,-5.587934105313142,2,217800,-455.8
1533,-5.491333566444779,2,217900,-450.3
1533,-5.491333566444779,2,218000,-450.3
1534,-5.290930645527774,2,218100,-450.4
1534,-5.290930645527774,2,218200,-450.4
1534,-5.290930645527774,2,218300,-450.4
1536,-5.236160915221358,2,218400,-444.5
1536,-5.236160915221358,2,218500,-444.5
1536,-5.236160915221358,2,218600,-444.5
1537,-5.223141905570667,2,218700,-444.8
1537,-5.223141905570667,2,218800,-444.8
1537,-5.223141905570667,2,218900,-444.8
1538,-5.223212456636061,2,219000,-444.8
1539,-5.242513476954303,2,219100,-444.8
1539,-5.242513476954303,2,219200,-444.8
1539,-5.242513476954303,2,219300,-444.8
1540,-5.195461094567399,2,219400,-439.1
1541,-5.263595051606327,2,219500,-444.8
1541,-5.263595051606327,2,219600,-444.8
1543,-5.640618665698777,2,219700,-444.3
1543,-5.640618665698777,2,219800,-444.3
1543,-5.640618665698777,2,219900,-444.3
1544,-5.640176294662478,2,220000,-444.1
1544,-5.640176294662478,2,220100,-444.1
1544,-5.640176294662478,2,220200,-444.1
1545,-5.6413387220688636,2,220300,-444.5
1545,-5.6413387220688636,2,220400,-444.5
1545,-5.6413387220688636,2,220500,-444.5
1546,-5.612734940453272,2,220600,-438.3
1546,-5.612734940453272,2,220700,-438.3
1547,-5.607104208479947,2,220800,-438.4
1549,-5.935853844727533,2,220900,-449.5
1549,-5.935853844727533,2,221000,-449.5
1550,-5.935138964629821,2,221100,-449.2
1550,-5.935138964629821,2,221200,-449.2
1551,-5.967522466500951,2,221300,-455.2
1551,-5.967522466500951,2,221400,-455.2
1552,-5.999054096164201,2,221500,-460.9
1553,-6.04135979996504,2,221600,-466.4
1553,-6.04135979996504,2,221700,-466.4
1554,-6.046496452162026,2,221800,-466.4
1556,-6.082826778870509,2,221900,-466.1
1556,-6.082826778870509,2,222000,-466.1
1557,-5.934533637110697,2,222100,-466.4
1559,-6.488999919653841,2,222200,-477.8
1559,-6.488999919653841,2,222300,-477.8
1559,-6.488999919653841,2,222400,-477.8
1561,-6.531733336032341,2,222500,-471.7
1562,-6.628767202520405,2,222600,-471.7
1562,-6.628767202520405,2,222700,-471.7
1562,-6.628767202520405,2,222800,-471.7
1563,-6.590571548392701,2,222900,-465.8
1564,-6.584232483217403,2,223000,-465.8
1564,-6.584232483217403,2,223100,-465.8
1564,-6.584232483217403,2,223200,-465.8
1565,-6.583182767670134,2,223300,-465.5
1566,-6.637974068752044,2,223400,-465.5
1566,-6.637974068752044,2,223500,-465.5
1567,-6.597323722096234,2,223600,-465.5
1567,-6.597323722096234,2,223700,-465.5
1567,-6.597323722096234,2,223800,-465.5
1569,-6.49729405328513,2,223900,-459.7
1570,-6.390696862799534,2,224000,-459.7
1570,-6.390696862799534,2,224100,-459.7
1570,-6.390696862799534,2,224200,-459.7
1571,-6.317364686558421,2,224300,-453.8
1571,-6.317364686558421,2,224400,-453.8
1572,-6.078479995912188,2,224500,-453.9
1572,-6.078479995912188,2,224600,-453.9
1572,-6.078479995912188,2,224700,-453.9
1573,-6.037288208416247,2,224800,-447.9
1573,-6.037288208416247,2,224900,-447.9
1574,-6.061531788823464,2,225000,-453.9
1575,-6.176428817232882,2,225100,-459.8
1575,-6.176428817232882,2,225200,-459.8
1576,-6.209408638908772,2,225300,-465.8
1576,-6.209408638908772,2,225400,-465.8
1577,-6.19546369538283,2,225500,-465.7
1577,-6.19546369538283,2,225600,-465.7
1577,-6.19546369538283,2,225700,-465.7
1578,-6.149148976561915,2,225800,-459.9
1578,-6.149148976561915,2,225900,-459.9
1580,-6.19932587162209,2,226000,-460.1
1580,-6.19932587162209,2,226100,-460.1
1580,-6.19932587162209,2,226200,-460.1
1581,-6.138023741634828,2,226300,-454.1
1582,-6.500312903135808,2,226400,-454.0
1582,-6.500312903135808,2,226500,-454.0
1582,-6.500312903135808,2,226600,-454.0
1584,-6.860929527589605,2,226700,-454.2
1584,-6.860929527589605,2,226800,-454.2
1585,-6.885513073424075,2,226900,-460.5
1585,-6.885513073424075,2,227000,-460.5
1586,-6.9341816957473394,2,227100,-466.1
1586,-6.9341816957473394,2,227200,-466.1
1586,-6.9341816957473394,2,227300,-466.1
1587,-6.872063958076815,2,227400,-460.4
1587,-6.872063958076815,2,227500,-460.4
1587,-6.872063958076815,2,227600,-460.4
1589,-6.828363849542642,2,227700,-460.2
1589,-6.828363849542642,2,227800,-460.2
1589,-6.828363849542642,2,227900,-460.2
1590,-6.751161890238713,2,228000,-454.2
1590,-6.751161890238713,2,228100,-454.2
1590,-6.751161890238713,2,228200,-454.2
1591,-6.71724888950293,2,228300,-448.4
1592,-6.8102435228888485,2,228400,-448.2
1592,-6.8102435228888485,2,228500,-448.2
1592,-6.8102435228888485,2,228600,-448.2
1593,-6.711782964698159,2,228700,-442.5
1594,-6.762017834119456,2,228800,-448.3
1594,-6.762017834119456,2,228900,-448.3
1594,-6.762017834119456,2,229000,-448.3
1597,-7.164633958596434,2,229100,-442.4
1597,-7.164633958596434,2,229200,-442.4
1598,-7.192502029767514,2,229300,-442.4
1598,-7.192502029767514,2,229400,-442.4
1598,-7.192502029767514,2,229500,-442.4
1599,-7.13017359457288,2,229600,-436.5
1600,-7.162464067852492,2,229700,-442.0
1600,-7.162464067852492,2,229800,-442.0
1600,-7.162464067852492,2,229900,-442.0
1601,-7.1062154402284685,2,230000,-436.4
1601,-7.1062154402284685,2,230100,-436.4
1601,-7.1062154402284685,2,230200,-436.4
1602,-7.078457896113023,2,230300,-430.7
1602,-7.078457896113023,2,230400,-430.7
1602,-7.078457896113023,2,230500,-430.7
1604,-7.319419317830288,2,230600,-424.8
1604,-7.319419317830288,2,230700,-424.8
1606,-7.104500234736815,2,230800,-425.0
1607,-7.281117170009135,2,230900,-430.7
1607,-7.281117170009135,2,231000,-430.7
1608,-7.3141225831799295,2,231100,-436.6
1609,-7.355790448067918,2,231200,-442.5
1610,-7.434351009249708,2,231300,-442.2
1611,-7.496410802443946,2,231400,-448.0
1611,-7.496410802443946,2,231500,-448.0
1612,-7.463969295588966,2,231600,-448.3
1612,-7.463969295588966,2,231700,-448.3
1612,-7.463969295588966,2,231800,-448.3
1613,-7.43563475204909,2,231900,-442.3
1613,-7.43563475204909,2,232000,-442.3
1614,-7.42587866627853,2,232100,-442.2
1614,-7.42587866627853,2,232200,-442.2
1615,-7.4108078185025,2,232300,-442.4
1615,-7.4108078185025,2,232400,-442.4
1615,-7.4108078185025,2,232500,-442.4
1616,-7.365211770364579,2,232600,-436.6
1617,-7.433746492680826,2,232700,-442.4
1617,-7.433746492680826,2,232800,-442.4
1618,-7.392004236013808,2,232900,-442.6
1618,-7.392004236013808,2,233000,-442.6
1618,-7.392004236013808,2,233100,-442.6
1619,-7.353238241129495,2,233200,-436.9
1619,-7.353238241129495,2,233300,-436.9
1620,-7.323806146087363,2,233400,-437.0
1621,-7.213441198914364,2,233500,-437.1
1621,-7.213441198914364,2,233600,-437.1
1622,-7.133431492056361,2,233700,-437.2
1623,-7.1029038509857925,2,233800,-437.4
1624,-7.13437612038957,2,233900,-437.5
1624,-7.13437612038957,2,234000,-437.5
1625,-7.16389300076504,2,234100,-443.6
1626,-7.194997529436495,2,234200,-443.5
1626,-7.194997529436495,2,234300,-443.5
1628,-7.337509811607501,2,234400,-449.4
1629,-7.375238621770231,2,234500,-449.4
1629,-7.375238621770231,2,234600,-449.4
1629,-7.375238621770231,2,234700,-449.4
1630,-7.073562682976599,2,234800,-443.7
1630,-7.073562682976599,2,234900,-443.7
1631,-7.038448789223658,2,235000,-443.8
1631,-7.038448789223658,2,235100,-443.8
1633,-7.2596307816972185,2,235200,-449.4
1633,-7.2596307816972185,2,235300,-449.4
1634,-7.247944713270056,2,235400,-449.5
1634,-7.247944713270056,2,235500,-449.5
1635,-7.27394881042436,2,235600,-455.3
1635,-7.27394881042436,2,235700,-455.3
1636,-7.243387713556823,2,235800,-455.4
1637,-7.439038212221879,2,235900,-454.9
1638,-7.492814181177456,2,236000,-460.4
1638,-7.492814181177456,2,236100,-460.4
1638,-7.492814181177456,2,236200,-460.4
1639,-7.4354713135152295,2,236300,-454.8
1639,-7.4354713135152295,2,236400,-454.8
1639,-7.4354713135152295,2,236500,-454.8
1640,-7.43525811979727,2,236600,-454.8
1640,-7.43525811979727,2,236700,-454.8
1640,-7.43525811979727,2,236800,-454.8
1641,-7.366953830192782,2,236900,-449.0
1641,-7.366953830192782,2,237000,-449.0
1641,-7.366953830192782,2,237100,-449.0
1642,-7.354418884425402,2,237200,-449.1
1643,-6.9963471701199875,2,237300,-449.4
1643,-6.9963471701199875,2,237400,-449.4
1643,-6.9963471701199875,2,237500,-449.4
1644,-7.017907804796542,2,237600,-455.3
1644,-7.017907804796542,2,237700,-455.3
1645,-7.051973821201277,2,237800,-461.0
1646,-7.087830796011717,2,237900,-466.9
1647,-7.218724132429781,2,238000,-466.7
1647,-7.218724132429781,2,238100,-466.7
1647,-7.218724132429781,2,238200,-466.7
1648,-7.011520828462242,2,238300,-461.2
1648,-7.011520828462242,2,238400,-461.2
1649,-6.911176400891175,2,238500,-461.4
1650,-7.142827753803155,2,238600,-461.3
1650,-7.142827753803155,2,238700,-461.3
1650,-7.142827753803155,2,238800,-461.3
1652,-7.145456777603771,2,238900,-455.4
1652,-7.145456777603771,2,239000,-455.4
1653,-7.142410472069623,2,239100,-455.4
1653,-7.142410472069623,2,239200,-455.4
1653,-7.142410472069623,2,239300,-455.4
1654,-7.106737676288883,2,239400,-449.6
1655,-7.079228550889186,2,239500,-449.6
1655,-7.079228550889186,2,239600,-449.6
1655,-7.079228550889186,2,239700,-449.6
1656,-6.884414801345101,2,239800,-444.0
1656,-6.884414801345101,2,239900,-444.0
1656,-6.884414801345101,2,240000,-444.0
1657,-6.880378962368359,2,240100,-444.0
1657,-6.880378962368359,2,240200,-444.0
1657,-6.880378962368359,2,240300,-444.0
1658,-6.527651311220613,2,240400,-438.5
1659,-6.362416195098312,2,240500,-438.6
1659,-6.362416195098312,2,240600,-438.6
1659,-6.362416195098312,2,240700,-438.6
1660,-6.361710753935208,2,240800,-438.4
1660,-6.361710753935208,2,240900,-438.4
1661,-6.293001255184283,2,241000,-438.7
1662,-6.388523001492505,2,241100,-438.7
1662,-6.388523001492505,2,241200,-438.7
1664,-6.732556367958718,2,241300,-444.6
1664,-6.732556367958718,2,241400,-444.6
1664,-6.732556367958718,2,241500,-444.6
1666,-7.031608376203,2,241600,-444.6
