total timesteps,episodes,current_lr,n_updates,eplenmean,fps,time_elapsed,mean 100 episode reward,ep_rewmean,value_loss,qf2_loss,ent_coef_loss,entropy,ent_coef,qf1_loss,policy_loss
293190,1312,0.0003,293090,260.99,40,7243,-269.5,-269.53326903,7.4206486,118.173,-0.5821905,-0.08501783,0.06412658,142.05815,118.662186
293490,1313,0.0003,293390,260.99,40,7251,-269.8,-269.79729442,2.7324893,84.837204,0.024576575,0.22473094,0.0648685,90.41324,111.801216
293790,1314,0.0003,293690,260.99,40,7258,-269.6,-269.57351225,4.140809,3.9410293,-1.525558,0.17969562,0.06633254,3.743661,108.50755
294090,1315,0.0003,293990,260.99,40,7266,-269.3,-269.28666382000006,2.3405771,2.546736,-0.3848701,0.3813148,0.066147655,3.703629,109.03664
294390,1316,0.0003,294290,260.99,40,7274,-269.4,-269.38746884,3.194415,25.121395,-2.0991774,0.4091938,0.06550214,24.663406,110.0199
294431,1317,0.0003,294331,258.4,40,7275,-274.1,-274.09264774,4.2173967,6.8431797,-0.7211981,0.17402893,0.06566155,7.0779247,109.42856
294731,1318,0.0003,294631,258.4,40,7282,-273.2,-273.24083105,3.7419605,8.6101265,-0.24409364,0.039088123,0.066308066,7.2898417,110.9925
295031,1319,0.0003,294931,258.4,40,7290,-272.5,-272.5119334599999,1.3948481,5.3714337,-0.7138982,0.39434052,0.06557145,7.388685,108.738045
295331,1320,0.0003,295231,258.4,40,7298,-272.5,-272.48779138,2.9787493,3.5090194,0.49584174,0.29906905,0.06698127,3.9604516,107.80881
295380,1321,0.0003,295280,255.89,40,7299,-277.5,-277.47146813,4.7214546,10.459034,1.2385044,0.14177078,0.0673544,6.823388,114.67756
295680,1322,0.0003,295580,255.89,40,7307,-277.3,-277.27923099,22.345156,94.44102,1.201074,-0.15650907,0.067477345,49.932262,116.75305
295980,1323,0.0003,295880,255.89,40,7314,-276.8,-276.80402181,15.429214,105.362114,0.2812416,0.06510495,0.067163125,106.82877,113.386795
296086,1324,0.0003,295986,253.95,40,7316,-283.0,-283.00201829,4.2702827,4.735242,-0.23561475,0.42739278,0.066994146,9.463223,111.36426
296386,1325,0.0003,296286,253.95,40,7324,-284.3,-284.32466053,1.5808351,1.6530987,-1.0665568,0.33983994,0.06623647,2.6161513,108.69479
296566,1326,0.0003,296466,252.75,40,7328,-289.7,-289.74154490999996,5.3173594,4.190777,-0.8894559,0.053766146,0.06591625,13.720892,111.30466
296866,1327,0.0003,296766,252.75,40,7335,-282.5,-282.5063706,4.950691,38.8352,0.8477546,0.1406613,0.06632808,31.88155,112.30237
297166,1328,0.0003,297066,252.75,40,7343,-282.5,-282.52362644,2.484328,20.564877,0.21545163,0.31882876,0.06751886,14.759193,109.74901
297466,1329,0.0003,297366,254.67,40,7350,-277.0,-277.00588768,5.3312154,18.734613,-0.79831356,0.2079078,0.06793747,17.367867,111.90334
297766,1330,0.0003,297666,254.67,40,7358,-278.1,-278.08163052,2.9753325,9.340142,0.0079420805,0.0481895,0.06694936,17.43005,112.52447
297801,1331,0.0003,297701,252.02,40,7358,-282.7,-282.73347681,2.2246938,2.4317334,1.0942528,0.056195736,0.066978715,5.477806,108.2977
298101,1332,0.0003,298001,252.02,40,7366,-286.5,-286.53570335999996,113.05565,209.75726,0.42490208,0.1095174,0.06704021,147.6442,113.12906
298401,1333,0.0003,298301,252.02,40,7373,-286.8,-286.81823794,14.985598,8.236147,2.3247604,0.1432775,0.06792301,7.245488,111.31375
298701,1334,0.0003,298601,252.8,40,7381,-281.1,-281.09563167000005,1.9668356,104.054855,-1.4229327,0.31266803,0.06861278,97.381645,107.58928
299001,1335,0.0003,298901,252.8,40,7388,-282.3,-282.34969353,4.182283,4.136446,-0.35001382,0.11841454,0.06740849,7.2389016,111.1653
299301,1336,0.0003,299201,252.8,40,7396,-282.5,-282.52425332,2.613093,11.717995,0.09228903,-0.054728553,0.06641306,10.958716,109.22594
299601,1337,0.0003,299501,252.8,40,7403,-271.9,-271.9350227,2.0864596,92.60522,-1.0559475,0.09830699,0.06553788,93.223755,108.46836
299838,1338,0.0003,299738,252.17,40,7409,-277.4,-277.35582709000005,4.946909,8.125096,0.49270606,0.12961638,0.06589096,8.540051,108.6889
300138,1339,0.0003,300038,252.5,40,7416,-271.4,-271.35569662,1.668423,1.6634266,-0.019038022,0.1275214,0.06657024,4.1843376,107.71752
300438,1340,0.0003,300338,254.56,40,7424,-266.3,-266.31004862000003,2.6966681,2.534998,0.7867839,0.14502433,0.06664246,2.686789,108.41156
300738,1341,0.0003,300638,254.56,40,7431,-266.1,-266.11441087,1.5058849,3.857769,0.21762377,0.0834375,0.06768421,6.2586575,106.098076
301038,1342,0.0003,300938,254.56,40,7438,-265.5,-265.47096523000005,3.257404,165.39381,-0.3370208,0.22770616,0.06695202,162.30301,111.28172
301338,1343,0.0003,301238,254.56,40,7446,-269.7,-269.71731264000005,6.9431353,7.398841,0.7298844,0.07884019,0.06528179,16.820805,108.331665
301638,1344,0.0003,301538,254.56,40,7453,-270.1,-270.12598101000003,5.527133,4.26383,0.6553043,-0.033052746,0.06456302,6.8272247,113.203125
301707,1345,0.0003,301607,252.25,40,7455,-275.1,-275.08462828,14.082202,6.069545,1.2668357,0.111328565,0.06455837,5.0516977,108.360176
302007,1346,0.0003,301907,252.25,40,7462,-278.2,-278.21624557,14.66081,2.326335,0.62321275,-0.02924274,0.06509709,5.956435,107.44998
302307,1347,0.0003,302207,252.25,40,7470,-278.6,-278.64808182,2.090353,2.9202118,-1.1021539,0.1451124,0.06464717,4.822863,106.52619
302411,1348,0.0003,302311,250.29,40,7473,-283.6,-283.62906595,3.7020767,5.064961,0.09725124,0.33374548,0.064429805,2.1262844,105.23064
302711,1349,0.0003,302611,250.29,40,7480,-283.7,-283.72951768999997,146.45906,10.017591,0.7618859,-0.14518327,0.062891945,10.853275,104.295555
303011,1350,0.0003,302911,250.29,40,7488,-285.8,-285.76557196,4.037771,119.5607,-0.34363958,-0.196033,0.061676595,77.15572,107.00166
303118,1351,0.0003,303018,250.67,40,7490,-285.8,-285.81044283,3.7350383,4.5383096,0.17576283,0.14741147,0.060887244,2.8758,110.83746
303357,1352,0.0003,303257,250.06,40,7496,-293.3,-293.25690506,10.409731,4.985531,0.52834994,-0.05039742,0.05994186,5.2472014,104.99048
303451,1353,0.0003,303351,248.0,40,7499,-297.0,-296.95828745,4.79383,3.1169412,-0.044729084,0.038513117,0.06071176,10.770199,106.398796
303751,1354,0.0003,303651,248.0,40,7506,-298.2,-298.23470653999993,4.2560763,72.19196,-0.07066429,-0.109507166,0.06241106,79.60362,107.10297
304051,1355,0.0003,303951,248.0,40,7513,-300.5,-300.45100742,5.3861094,15.163195,1.6083438,-0.03147029,0.061277114,50.474678,109.90869
304351,1356,0.0003,304251,248.0,40,7520,-301.0,-301.01396736000004,6.060254,21.088945,0.8861987,-0.04355046,0.06099027,15.476006,105.78557
304651,1357,0.0003,304551,248.0,40,7528,-302.7,-302.68292073,2.8825774,4.0954943,0.37746295,-0.05976256,0.060141813,6.9951334,105.97828
304808,1358,0.0003,304708,246.57,40,7532,-307.6,-307.59909725000006,23.45698,69.04758,0.98293614,0.0705992,0.06023424,78.4103,109.5945
305108,1359,0.0003,305008,249.08,40,7540,-302.3,-302.30198207,1.7641563,4.4430265,-0.075228706,0.17245,0.0594181,6.876821,104.56601
305408,1360,0.0003,305308,250.83,40,7547,-300.9,-300.92828603,2.3997526,7.031342,0.90984523,0.13071649,0.057448227,5.588312,104.49878
305708,1361,0.0003,305608,250.83,40,7555,-300.8,-300.8244237,3.8629832,3.7458007,0.045259282,-0.047021903,0.057362113,24.66116,109.39188
305808,1362,0.0003,305708,248.83,40,7557,-306.0,-306.01149530000004,7.5449243,55.1849,0.5874334,-0.09896022,0.056596868,49.30788,108.088524
306108,1363,0.0003,306008,250.91,40,7565,-300.4,-300.42173091,3.603656,67.72991,-0.5224136,-0.1255011,0.056131613,73.38712,104.98087
306408,1364,0.0003,306308,250.91,40,7573,-300.7,-300.69362827000003,6.3117156,6.5389156,1.3534386,-0.21988282,0.05538998,6.624572,107.81685
306514,1365,0.0003,306414,251.48,40,7576,-300.8,-300.78124366,2.949753,4.633811,1.3160951,-0.19049227,0.055252217,10.67181,104.775665
306557,1366,0.0003,306457,250.81,40,7577,-300.7,-300.65062974999995,4.640393,141.84123,-0.13748276,0.12470363,0.055436883,118.730156,110.219604
306857,1367,0.0003,306757,250.81,40,7584,-300.6,-300.56100473,1.9146736,4.1231623,-0.0137860775,0.0021265373,0.055143576,4.558672,103.00818
307157,1368,0.0003,307057,250.81,40,7592,-300.7,-300.65421577999996,18.528456,10.857023,-0.43251303,-0.093450665,0.05524052,13.355866,107.51343
307354,1369,0.0003,307254,249.78,40,7597,-306.5,-306.4591198,5.7460747,120.91326,-1.2041476,-0.17371196,0.05512298,277.63712,106.940765
307494,1370,0.0003,307394,248.18,40,7600,-312.3,-312.27481221,1.2183537,7.5851007,0.26657188,0.10786748,0.055689495,92.5084,104.17533
307794,1371,0.0003,307694,248.18,40,7608,-312.7,-312.68931759,13.142418,34.960598,1.1169351,-0.2201809,0.056012485,8.062387,107.050186
307919,1372,0.0003,307819,247.81,40,7611,-312.7,-312.70453001000004,3.3487682,38.163208,1.7440103,-0.086164236,0.05632605,10.3520155,106.10376
308219,1373,0.0003,308119,247.81,40,7619,-312.1,-312.06977515,41.241222,356.12305,0.3555234,-0.020452311,0.055919588,480.84442,104.470116
308519,1374,0.0003,308419,247.81,40,7627,-313.0,-313.02208093999997,3.7702084,6.160449,-0.10309717,-0.022453234,0.05565952,3.8265045,106.42076
308819,1375,0.0003,308719,247.81,40,7634,-311.2,-311.1612127,131.28168,79.72472,0.007128477,-0.13793667,0.05467375,93.73282,103.91332
309080,1376,0.0003,308980,247.42,40,7641,-316.2,-316.17395990000006,4.7653337,5.3598676,0.032490432,-0.09578399,0.056016583,8.8580265,118.991425
309205,1377,0.0003,309105,245.67,40,7644,-321.7,-321.72949832,5.453355,5.609436,0.7393385,0.0023208112,0.056686904,4.5547657,105.30778
309505,1378,0.0003,309405,247.11,40,7652,-316.3,-316.31616611,10.976221,10.573565,0.48743826,-0.40458697,0.057361044,10.468005,117.15962
309805,1379,0.0003,309705,247.11,40,7659,-316.5,-316.51093513,4.6414356,3.9251409,-0.06505574,-0.20191847,0.05765725,3.7901275,104.35079
310105,1380,0.0003,310005,247.11,40,7667,-316.4,-316.3920336599999,1.5875833,5.626861,-0.5758266,-0.071009144,0.058300745,6.0686607,103.74698
310293,1381,0.0003,310193,245.99,40,7671,-322.3,-322.3043141999999,32.593338,424.40125,1.276712,-0.15859178,0.0584774,446.82886,109.51955
310593,1382,0.0003,310493,247.7,40,7679,-316.9,-316.94064165,10.809483,4.571752,1.3230782,0.048554003,0.059229888,5.3861756,103.30182
310634,1383,0.0003,310534,246.66,40,7680,-316.1,-316.05131924,16.500511,15.273867,-0.016014338,0.09068269,0.059530504,5.5092974,103.91841
310880,1384,0.0003,310780,246.12,40,7686,-321.7,-321.72922060999997,12.808961,126.108055,-0.6345297,-0.1825831,0.059410226,76.51081,107.702515
311180,1385,0.0003,311080,246.12,40,7693,-320.6,-320.56552468999996,2.2392902,1.2555717,0.82926685,-0.20063359,0.05928079,3.3905053,103.08281
311480,1386,0.0003,311380,248.71,40,7701,-315.4,-315.3840806,9.489088,3.0564864,0.66979086,-0.1860973,0.060037274,7.952397,110.78642
311780,1387,0.0003,311680,248.71,40,7709,-317.2,-317.23949337999994,13.513342,84.45549,-0.074583724,-0.13629657,0.061689507,81.89926,108.0462
312080,1388,0.0003,311980,248.71,40,7716,-317.6,-317.64187388000005,2.3779383,2.6776133,-0.072080165,-0.14059731,0.06281867,3.5476124,101.29922
312380,1389,0.0003,312280,248.71,40,7724,-318.5,-318.46680295,11.666305,9.489691,-0.035636276,-0.056065932,0.06399305,14.234177,102.51819
312680,1390,0.0003,312580,248.71,40,7731,-318.6,-318.62215245999994,3.7983868,4.5520782,-1.8575623,-0.008550547,0.065371715,4.097268,105.36813
312980,1391,0.0003,312880,248.71,40,7739,-321.1,-321.11991999,41.076256,4.4385395,0.013697505,0.08057403,0.06380557,21.70295,106.072235
313280,1392,0.0003,313180,249.63,40,7747,-316.9,-316.88070975000005,18.332535,92.77568,-1.2444144,-0.15780365,0.062326908,87.54157,107.28009
313580,1393,0.0003,313480,249.63,40,7754,-317.0,-316.99408213,3.4997363,2.7257905,-0.7422751,-0.10939072,0.060417376,5.244585,101.44455
313880,1394,0.0003,313780,249.63,40,7762,-316.1,-316.09163885,5.134735,29.663204,1.1351033,-0.24475205,0.05992744,24.71825,106.48643
314011,1395,0.0003,313911,250.31,40,7765,-316.1,-316.14331429,13.220905,9.56391,-0.5747583,-0.15065172,0.060390215,13.10673,104.071335
314097,1396,0.0003,313997,248.17,40,7767,-320.7,-320.73006411,2.0790606,5.247251,-0.07342219,-0.08091295,0.06022419,3.1346161,104.215614
314397,1397,0.0003,314297,248.17,40,7774,-319.9,-319.89027744,3.197535,82.587875,0.7641413,-0.23242427,0.06018202,83.15628,101.301956
314697,1398,0.0003,314597,249.07,40,7781,-314.4,-314.35644995,1.2721629,82.82564,-0.34911317,0.044028923,0.06014012,83.85364,102.820724
314997,1399,0.0003,314897,249.07,40,7789,-314.1,-314.11438621,3.7072568,4.005016,-0.060533658,0.09262493,0.06102077,6.089141,104.08731
315297,1400,0.0003,315197,249.07,40,7796,-314.2,-314.15458914000004,3.9106343,1.6947794,-1.7157615,0.36866602,0.06020788,2.633314,103.0359
315516,1401,0.0003,315416,248.26,40,7802,-319.7,-319.65836358,4.8291264,21.284393,0.52031577,0.06784923,0.06013695,17.527039,112.99754
315816,1402,0.0003,315716,248.26,40,7809,-317.7,-317.69227929,4.083247,101.14204,0.55279744,-0.0776086,0.061172336,95.33258,99.96749
316116,1403,0.0003,316016,250.71,40,7817,-312.6,-312.6364933,26.9959,75.51719,0.27628648,0.2176767,0.06136277,49.227215,112.83525
316416,1404,0.0003,316316,250.71,40,7824,-313.0,-313.02065174,5.996074,36.51357,-0.3029266,-0.06144985,0.0617428,39.642902,110.203964
316716,1405,0.0003,316616,251.9,40,7832,-307.5,-307.48766651,6.314842,1899.1327,-0.0042206645,0.0955499,0.0596388,1822.9559,100.462585
316781,1406,0.0003,316681,249.55,40,7833,-312.8,-312.84815841,3.8823617,4.3191977,-0.22551243,0.08087921,0.059680074,5.353165,102.97443
317081,1407,0.0003,316981,250.11,40,7841,-306.9,-306.8582674,24.465523,86.341064,-0.8481742,-0.081036486,0.05985759,87.505104,102.5022
317381,1408,0.0003,317281,252.1,40,7848,-301.4,-301.43379073,1.4822228,6.3069777,0.2818761,-0.10272203,0.059173655,8.652433,104.01718
317660,1409,0.0003,317560,253.7,40,7855,-302.2,-302.23311342,1.7147396,2.1334682,-2.3658905,0.27733153,0.058535904,3.912668,101.09657
317722,1410,0.0003,317622,251.32,40,7857,-307.6,-307.63647380000003,2.3328638,81.58581,1.0749547,-0.16180842,0.058421757,84.31965,101.843315
318022,1411,0.0003,317922,251.32,40,7864,-308.4,-308.41984622,3.45477,89.365105,0.372303,0.15763772,0.05793296,85.218414,100.89749
318196,1412,0.0003,318096,250.06,40,7868,-313.6,-313.61334371,30.546371,11.037613,-0.52205354,-0.064433075,0.05708129,12.599285,102.26666
318434,1413,0.0003,318334,249.44,40,7874,-319.1,-319.13198050999995,15.940681,5.1048565,-0.6213936,-0.15312758,0.05695811,34.975246,103.15555
318734,1414,0.0003,318634,249.44,40,7882,-319.0,-319.01467772,1.0948824,1.6718659,-1.1597757,0.07091935,0.05605481,0.8812369,100.800995
319034,1415,0.0003,318934,249.44,40,7889,-318.8,-318.81964752,39.887913,184.33533,-0.051199317,-0.2064324,0.055160858,153.88812,105.151276
319334,1416,0.0003,319234,249.44,40,7897,-319.5,-319.45644116,9.435788,92.930595,0.7262512,0.01806432,0.05575059,97.03535,105.26468
319634,1417,0.0003,319534,252.03,40,7905,-314.0,-314.01525150000003,50.178722,1829.6602,2.0541253,-0.05536983,0.055577956,1836.6283,107.682526
319934,1418,0.0003,319834,252.03,40,7912,-314.0,-313.95536705,1.9216585,5.591257,-1.8780543,0.2553024,0.05484108,5.713973,100.686264
320234,1419,0.0003,320134,252.03,40,7920,-312.7,-312.65156692,7.5391283,6.211978,-0.47306156,-0.30302066,0.055708602,3.0864198,108.37735
320534,1420,0.0003,320434,252.03,40,7928,-312.5,-312.47066915999994,2.6198385,767.2271,-1.0893044,0.14461066,0.055226624,976.29565,100.92932
320834,1421,0.0003,320734,254.54,40,7935,-307.3,-307.34884467999996,1.583403,1.7209237,-0.44413808,0.013278417,0.05591416,2.6255913,101.131485
320984,1422,0.0003,320884,253.04,40,7939,-312.6,-312.61165669999997,9.177032,87.81671,0.50142854,-0.21803075,0.055507902,85.74466,107.390396
321265,1423,0.0003,321165,252.85,40,7946,-318.3,-318.28936577,33.281956,1.8914008,-0.42440546,-0.12490681,0.056175873,19.655083,107.34739
321565,1424,0.0003,321465,254.79,40,7954,-311.9,-311.86620137,4.7168765,164.81036,0.12531093,-0.19266677,0.05458065,168.4983,102.24263
321676,1425,0.0003,321576,252.9,40,7956,-315.8,-315.7544754,1.5656109,2.4038506,-1.0855142,-0.27366963,0.055431478,3.2316606,101.435486
321976,1426,0.0003,321876,254.1,40,7964,-310.5,-310.45684860999995,3.8619175,6.7811666,-0.24575907,-0.19690487,0.05545018,5.8326025,100.775856
322276,1427,0.0003,322176,254.1,40,7971,-312.0,-311.99717665,15.551781,45.44523,-0.7333003,-0.08339587,0.055653602,31.24769,108.043655
322576,1428,0.0003,322476,254.1,40,7979,-311.8,-311.8152238,7.496414,2.4570484,0.03664106,0.06400211,0.056632422,37.79565,102.38676
322876,1429,0.0003,322776,254.1,40,7987,-311.8,-311.77236715,1.7418656,87.21014,0.8567842,-0.037367363,0.05676103,89.1825,101.82385
323117,1430,0.0003,323017,253.51,40,7993,-316.3,-316.29992262999997,12.661545,7.1388626,1.3593159,-0.01869157,0.05595094,33.914536,108.545425
323417,1431,0.0003,323317,256.16,40,8000,-311.0,-311.00382154,45.834354,34.371044,1.6045865,0.03009047,0.055129986,58.642807,106.36136
323717,1432,0.0003,323617,256.16,40,8008,-307.3,-307.33831724,2.1892123,15.668215,-0.29608178,-0.20769762,0.055527743,12.786112,102.17327
324017,1433,0.0003,323917,256.16,40,8015,-310.3,-310.32898424,3.384976,126.64566,1.230952,-0.23080747,0.055092484,120.8129,105.69021
324199,1434,0.0003,324099,254.98,40,8020,-315.3,-315.34435747,2.5850108,17.57683,1.9980589,-0.3697135,0.055345614,6.9865456,106.45012
324404,1435,0.0003,324304,254.03,40,8025,-319.4,-319.40875003,2.1160164,2.2309496,0.20688744,-0.36345756,0.05622825,2.5881355,100.27446
324560,1436,0.0003,324460,252.59,40,8029,-324.6,-324.62630178,6.691929,70.09592,0.10266116,-0.27793595,0.057288583,75.17763,103.73889
324820,1437,0.0003,324720,252.19,40,8035,-330.4,-330.39329985999996,9.896854,4.0953026,0.4804387,-0.0273549,0.05825742,3.7705874,105.55319
325120,1438,0.0003,325020,252.82,40,8043,-324.8,-324.82152324,4.8719296,9.530844,0.096915625,-0.10508768,0.059170227,11.906236,102.26959
325420,1439,0.0003,325320,252.82,40,8050,-324.5,-324.50558964,10.821112,7.7195625,0.5269669,-0.08521561,0.06086672,3.4907799,103.85405
325720,1440,0.0003,325620,252.82,40,8058,-324.3,-324.31882263,26.193594,11.338917,-0.4918893,-0.18124968,0.06133102,13.779205,108.60341
326020,1441,0.0003,325920,252.82,40,8067,-324.6,-324.61505067999997,5.862154,61.175632,1.2122107,-0.3771108,0.06307178,69.11554,118.3525
326119,1442,0.0003,326019,250.81,40,8070,-330.1,-330.10534141999995,12.010028,52.966583,-0.19496618,0.0032816157,0.06398545,12.059683,105.116104
326419,1443,0.0003,326319,250.81,40,8077,-328.9,-328.8609419999999,6.873891,4.051903,-0.9990202,-0.21396661,0.063299105,4.268297,104.46513
326719,1444,0.0003,326619,250.81,40,8085,-327.6,-327.61585751999996,18.047333,7.4217796,-0.31569475,-0.20567718,0.064987995,95.294815,105.58652
327019,1445,0.0003,326919,253.12,40,8092,-322.5,-322.45274192,10.777677,31.726505,0.8584953,-0.08969009,0.06555285,31.066078,104.92117
327080,1446,0.0003,326980,250.73,40,8094,-325.5,-325.46162531000004,6.705095,10.078802,0.9899169,-0.30163464,0.06583558,21.245745,106.37256
327326,1447,0.0003,327226,250.19,40,8100,-330.9,-330.87231151,3.8458555,6.597142,0.6736741,-0.20913135,0.06582276,9.816311,103.55716
327566,1448,0.0003,327466,251.55,40,8106,-331.3,-331.28011889000004,7.401002,5.503557,-0.57982415,-0.09291634,0.06629877,18.517818,106.9136
327866,1449,0.0003,327766,251.55,40,8114,-331.1,-331.10608830000007,10.436369,35.66389,-0.37020528,-0.08664428,0.06772744,41.342243,107.84265
328166,1450,0.0003,328066,251.55,40,8122,-328.6,-328.55237822999993,19.083021,20.018827,0.11680792,-0.39522886,0.06772095,9.24752,104.7312
328466,1451,0.0003,328366,253.48,40,8129,-323.3,-323.33221789,6.2882957,4.722058,-0.7778541,0.03102364,0.0680423,10.2221575,105.73422
328766,1452,0.0003,328666,254.09,40,8136,-318.3,-318.25180817,6.7223997,39.063225,0.6541177,0.06022215,0.06786234,11.176078,105.752235
329066,1453,0.0003,328966,256.15,40,8144,-313.0,-312.95520985,12.170522,65.261055,1.6394504,-0.2802196,0.06945892,89.43775,113.79105
329366,1454,0.0003,329266,256.15,40,8152,-314.3,-314.33508926999997,10.481016,8.819299,0.7801733,0.00077397376,0.07082016,29.19069,114.05199
329666,1455,0.0003,329566,256.15,40,8159,-313.6,-313.57286529,11.818924,24.504675,0.15711933,-0.1574312,0.070462964,18.1862,110.55003
329966,1456,0.0003,329866,256.15,40,8167,-312.7,-312.66037631999995,5.735024,98.66939,-0.11476134,0.01834172,0.07090801,113.540375,102.95656
