steps,mean 100 episode reward per step,episodes,% time spent exploring,mean 100 episode reward
63200,-0.028382943592873144,501,2,-1.7
63300,-0.028337873327531394,502,2,-1.7
63400,-0.028337873327531394,502,2,-1.7
63500,-0.027625614866070354,503,2,-1.6
63600,-0.028219490753245983,504,2,-1.7
63700,-0.028219490753245983,504,2,-1.7
63800,-0.028280129607581937,505,2,-1.7
63900,-0.02700421984521511,506,2,-1.7
64000,-0.02638800453210631,507,2,-1.6
64100,-0.025850165948127782,508,2,-1.5
64200,-0.02720012014474642,509,2,-1.5
64300,-0.028168479551883868,511,2,-1.6
64400,-0.029300296710636768,512,2,-1.7
64500,-0.02966619462748652,513,2,-1.7
64600,-0.02966619462748652,513,2,-1.7
64700,-0.02685577525391038,514,2,-1.4
64800,-0.02573907768805007,515,2,-1.3
64900,-0.02573907768805007,515,2,-1.3
65000,-0.024930652425621556,516,2,-1.1
65100,-0.025570195998016146,517,2,-1.2
65200,-0.027148024580642246,518,2,-1.2
65300,-0.027148024580642246,518,2,-1.2
65400,-0.02804583978726438,520,2,-1.2
65500,-0.02752081796461174,521,2,-1.2
65600,-0.02752081796461174,521,2,-1.2
65700,-0.027863359400127054,522,2,-1.2
65800,-0.02944080562329085,524,2,-1.3
65900,-0.02944080562329085,524,2,-1.3
66000,-0.027626959909926137,526,2,-1.0
66100,-0.030256319580644436,528,2,-1.0
66200,-0.02978313517490749,529,2,-1.0
66300,-0.02876808578162932,530,2,-0.8
66400,-0.02876808578162932,530,2,-0.8
66500,-0.02858139824080079,531,2,-0.8
66600,-0.029088414188321515,533,2,-0.8
66700,-0.029088414188321515,533,2,-0.8
66800,-0.027877938728925813,534,2,-0.6
66900,-0.027256184651051885,535,2,-0.5
67000,-0.026371296910291178,536,2,-0.5
67100,-0.026371296910291178,536,2,-0.5
67200,-0.02636783301108145,537,2,-0.5
67300,-0.02636783301108145,537,2,-0.5
67400,-0.0263673760777415,538,2,-0.5
67500,-0.0263673760777415,538,2,-0.5
67600,-0.026387083447797343,540,2,-0.3
67700,-0.026091504986851657,541,2,-0.2
67800,-0.026091504986851657,541,2,-0.2
67900,-0.02665115352921028,543,2,-0.1
68000,-0.02601263771385641,544,2,-0.1
68100,-0.025333484772176163,545,2,0.0
68200,-0.025333484772176163,545,2,0.0
68300,-0.022979440976664555,546,2,0.5
68400,-0.022979440976664555,546,2,0.5
68500,-0.02021548252857727,547,2,0.7
68600,-0.01851331133088653,548,2,0.8
68700,-0.01851331133088653,548,2,0.8
68800,-0.01702902253592069,549,2,1.1
68900,-0.016496445181277093,550,2,1.1
69000,-0.014899520431732795,551,2,1.3
69100,-0.014899520431732795,551,2,1.3
69200,-0.014953062591110431,552,2,1.3
69300,-0.014953062591110431,552,2,1.3
69400,-0.013264488716918082,553,2,1.6
69500,-0.013264488716918082,553,2,1.6
69600,-0.012454622598692653,554,2,1.8
69700,-0.011692208158885848,555,2,1.9
69800,-0.012637456449895881,556,2,1.8
69900,-0.012637456449895881,556,2,1.8
70000,-0.013049369890731632,558,2,1.8
70100,-0.01399090901414092,559,2,1.7
70200,-0.01399090901414092,559,2,1.7
70300,-0.012530503121193613,560,2,1.8
70400,-0.012530503121193613,560,2,1.8
70500,-0.011855427457232679,562,2,1.8
70600,-0.011793932966759246,563,2,1.8
70700,-0.011118856795022367,564,2,1.9
70800,-0.014222967408297909,566,2,1.8
70900,-0.015276521926063612,567,2,1.7
71000,-0.014589510991332637,568,2,1.8
71100,-0.014589510991332637,568,2,1.8
71200,-0.01464611655829956,569,2,1.8
71300,-0.013832247610850903,570,2,1.9
71400,-0.013030096179170276,571,2,2.0
71500,-0.013030096179170276,571,2,2.0
71600,-0.010224707257066883,572,2,2.2
71700,-0.010224707257066883,572,2,2.2
71800,-0.010084390523613176,574,2,2.3
71900,-0.010084390523613176,574,2,2.3
72000,-0.009349530613533273,575,2,2.4
72100,-0.009349530613533273,575,2,2.4
72200,-0.008442359454905245,576,2,2.5
72300,-0.008442359454905245,576,2,2.5
72400,-0.008180551214640583,577,2,2.5
72500,-0.007698451310391964,578,2,2.6
72600,-0.007698451310391964,578,2,2.6
72700,-0.007714845685468302,579,2,2.6
72800,-0.007714845685468302,579,2,2.6
72900,-0.0076439352978799335,580,2,2.6
73000,-0.0076439352978799335,580,2,2.6
73100,-0.008582293602188396,582,2,2.6
73200,-0.008582293602188396,582,2,2.6
73300,-0.008677195108951256,583,2,2.6
73400,-0.008677195108951256,583,2,2.6
73500,-0.00812307503861073,584,2,2.7
73600,-0.00812307503861073,584,2,2.7
73700,-0.007042075777862682,585,2,2.7
73800,-0.007042075777862682,585,2,2.7
73900,-0.005175954971483736,586,2,3.1
74000,-0.006158530827801212,588,2,3.1
74100,-0.006158530827801212,588,2,3.1
74200,-0.006222458651880158,589,2,3.1
74300,-0.0059340355371877065,590,2,3.1
74400,-0.0059340355371877065,590,2,3.1
74500,-0.005057191037764089,591,2,3.2
74600,-0.006750722314088683,592,2,2.9
74700,-0.009812226580309343,594,2,2.5
74800,-0.009812226580309343,594,2,2.5
74900,-0.009542079506453756,595,2,2.6
75000,-0.011746202536555781,596,2,2.4
75100,-0.011746202536555781,596,2,2.4
75200,-0.011108584492293915,597,2,2.5
75300,-0.011108584492293915,597,2,2.5
75400,-0.012941484246288625,599,2,2.3
75500,-0.012941484246288625,599,2,2.3
75600,-0.013875392794574653,600,2,2.1
75700,-0.013875392794574653,600,2,2.1
75800,-0.013644256712156222,601,2,2.1
75900,-0.013644256712156222,601,2,2.1
76000,-0.013634725392741836,602,2,2.1
76100,-0.0156689594422956,604,2,2.1
76200,-0.0156689594422956,604,2,2.1
76300,-0.015580295016514983,605,2,2.1
76400,-0.01545875912061,606,2,2.1
76500,-0.01545875912061,606,2,2.1
76600,-0.015836985526574098,607,2,2.0
76700,-0.017527851620668115,608,2,1.9
76800,-0.017527851620668115,608,2,1.9
76900,-0.015803687918033882,609,2,2.0
77000,-0.015803687918033882,609,2,2.0
77100,-0.017088996248042908,611,2,1.9
77200,-0.017088996248042908,611,2,1.9
77300,-0.01598473509281666,612,2,2.0
77400,-0.01598473509281666,612,2,2.0
77500,-0.015590962107928192,613,2,2.0
77600,-0.015590962107928192,613,2,2.0
77700,-0.01705602940052708,614,2,1.7
77800,-0.01705602940052708,614,2,1.7
77900,-0.020107640570483996,616,2,1.5
78000,-0.019286556209623936,618,2,1.5
78100,-0.020276138847807323,619,2,1.5
78200,-0.020276138847807323,619,2,1.5
78300,-0.019354437543550988,620,2,1.5
78400,-0.019442712548051536,621,2,1.5
78500,-0.019442712548051536,621,2,1.5
78600,-0.01910017111253623,622,2,1.6
78700,-0.01763126899088804,623,2,1.7
78800,-0.017640406629262015,624,2,1.7
78900,-0.019603897345574942,625,2,1.4
79000,-0.019603897345574942,625,2,1.4
79100,-0.01907158370739634,626,2,1.5
79200,-0.01907158370739634,626,2,1.5
79300,-0.017040779711804472,627,2,1.5
79400,-0.017040779711804472,627,2,1.5
79500,-0.015438684447982782,628,2,1.5
79600,-0.015418466152404421,629,2,1.6
79700,-0.015418466152404421,629,2,1.6
79800,-0.016445929559677643,630,2,1.4
79900,-0.016696136946864056,631,2,1.3
80000,-0.016696136946864056,631,2,1.3
80100,-0.017028062727045767,632,2,1.3
80200,-0.01671839225059843,633,2,1.3
80300,-0.01853087270512869,634,2,1.0
80400,-0.017132024960124538,635,2,1.2
80500,-0.01928689749980042,636,2,1.0
80600,-0.019114109362651534,637,2,1.0
80700,-0.019114109362651534,637,2,1.0
80800,-0.01917256744889425,638,2,1.0
80900,-0.020518922204623532,639,2,0.8
81000,-0.020518922204623532,639,2,0.8
81100,-0.01901965528448727,640,2,0.9
81200,-0.01901965528448727,640,2,0.9
81300,-0.021635905487320875,642,2,0.7
81400,-0.021635905487320875,642,2,0.7
81500,-0.019763474797793196,643,2,0.8
81600,-0.024767605844698018,645,2,0.5
81700,-0.024767605844698018,645,2,0.5
81800,-0.027095383807525,646,2,0.1
81900,-0.028055056946568208,647,2,-0.1
82000,-0.028055056946568208,647,2,-0.1
82100,-0.028675418709193032,648,2,-0.1
82200,-0.028675418709193032,648,2,-0.1
82300,-0.030152210781817228,649,2,-0.4
82400,-0.030337977729812574,650,2,-0.5
82500,-0.03221815717834466,651,2,-0.6
82600,-0.03305350049514031,652,2,-0.7
82700,-0.03305350049514031,652,2,-0.7
82800,-0.03405703362473715,653,2,-1.0
82900,-0.03405703362473715,653,2,-1.0
83000,-0.034684001037027096,654,2,-1.1
83100,-0.034684001037027096,654,2,-1.1
83200,-0.03567256687085518,655,2,-1.3
83300,-0.03567256687085518,655,2,-1.3
83400,-0.03499818177498089,656,2,-1.2
83500,-0.03573896850600172,658,2,-1.3
83600,-0.036203068810610285,659,2,-1.2
83700,-0.036203068810610285,659,2,-1.2
83800,-0.03633329511929707,660,2,-1.3
83900,-0.03633329511929707,660,2,-1.3
84000,-0.036104735790541145,661,2,-1.2
84100,-0.03597246499448696,662,2,-1.2
84200,-0.03597246499448696,662,2,-1.2
84300,-0.03547393182243905,663,2,-1.1
84400,-0.03683861022252275,664,2,-1.3
84500,-0.03683861022252275,664,2,-1.3
84600,-0.03505831820410997,665,2,-1.3
84700,-0.035181495717971495,666,2,-1.3
84800,-0.032744074502933346,667,2,-1.0
84900,-0.032744074502933346,667,2,-1.0
85000,-0.033406030362603006,668,2,-1.1
85100,-0.033406030362603006,668,2,-1.1
85200,-0.03334942479563608,669,2,-1.1
85300,-0.03334942479563608,669,2,-1.1
85400,-0.03451309302344843,670,2,-1.2
85500,-0.03451309302344843,670,2,-1.2
85600,-0.035328508950596464,671,2,-1.3
85700,-0.035328508950596464,671,2,-1.3
85800,-0.03622050552219117,672,2,-1.4
85900,-0.03737720611464288,674,2,-1.5
86000,-0.03737720611464288,674,2,-1.5
86100,-0.037205175069542684,675,2,-1.5
86200,-0.037726959187157676,676,2,-1.5
86300,-0.037726959187157676,676,2,-1.5
86400,-0.03733185790158045,677,2,-1.4
86500,-0.03884603584175011,678,2,-1.5
86600,-0.03924638272589976,679,2,-1.5
86700,-0.03924638272589976,679,2,-1.5
86800,-0.03793979455075067,680,2,-1.3
86900,-0.03793979455075067,680,2,-1.3
87000,-0.038304920519639477,681,2,-1.3
87100,-0.038304920519639477,681,2,-1.3
87200,-0.03692285341915039,682,2,-1.3
87300,-0.039478120865041745,684,2,-1.5
87400,-0.039478120865041745,684,2,-1.5
87500,-0.04265585822893961,686,2,-1.9
87600,-0.041607665050568225,687,2,-1.9
87700,-0.041607665050568225,687,2,-1.9
87800,-0.04010985454304414,688,2,-1.9
87900,-0.04010985454304414,688,2,-1.9
88000,-0.04040927416324267,689,2,-2.0
88100,-0.04040927416324267,689,2,-2.0
88200,-0.042793661447165975,691,2,-2.1
88300,-0.04352557640005169,692,2,-2.1
88400,-0.04352557640005169,692,2,-2.1
88500,-0.04381037044872927,693,2,-2.2
88600,-0.04381037044872927,693,2,-2.2
88700,-0.04267966554517519,694,2,-2.2
88800,-0.041187768716442925,695,2,-2.0
88900,-0.041187768716442925,695,2,-2.0
89000,-0.03946660387377767,696,2,-1.9
89100,-0.03882864975195803,697,2,-1.8
89200,-0.03882864975195803,697,2,-1.8
89300,-0.03901272049786054,698,2,-1.9
89400,-0.036874501091874866,699,2,-1.6
89500,-0.036874501091874866,699,2,-1.6
89600,-0.037016051003668206,700,2,-1.7
89700,-0.037886509082119955,701,2,-1.6
89800,-0.037886509082119955,701,2,-1.6
89900,-0.03794814432525583,702,2,-1.7
90000,-0.03794814432525583,702,2,-1.7
90100,-0.03656297736213779,703,2,-1.6
90200,-0.03656297736213779,703,2,-1.6
90300,-0.03748516185783644,705,2,-1.7
90400,-0.03748516185783644,705,2,-1.7
90500,-0.03721119441791163,706,2,-1.7
90600,-0.03721119441791163,706,2,-1.7
90700,-0.03759040839844344,707,2,-1.8
90800,-0.03759040839844344,707,2,-1.8
90900,-0.03634853451034517,708,2,-1.7
91000,-0.03634853451034517,708,2,-1.7
91100,-0.036456469644440395,709,2,-1.8
91200,-0.036456469644440395,709,2,-1.8
91300,-0.03650602332730355,711,2,-1.8
91400,-0.03650602332730355,711,2,-1.8
91500,-0.03646929068173451,712,2,-1.8
91600,-0.03646929068173451,712,2,-1.8
91700,-0.03656427965093639,713,2,-1.8
91800,-0.0363104675933848,714,2,-1.8
91900,-0.03814770216043383,715,2,-1.8
92000,-0.03814770216043383,715,2,-1.8
92100,-0.0364317797906596,716,2,-1.8
92200,-0.0364317797906596,716,2,-1.8
92300,-0.03620099831828956,717,2,-1.8
92400,-0.03620099831828956,717,2,-1.8
92500,-0.03420888631040183,718,2,-1.6
92600,-0.03420888631040183,718,2,-1.6
92700,-0.034594674083091755,720,2,-1.6
92800,-0.034594674083091755,720,2,-1.6
92900,-0.03529749342323332,721,2,-1.7
93000,-0.03529749342323332,721,2,-1.7
93100,-0.03521181392786966,722,2,-1.7
93200,-0.03521181392786966,722,2,-1.7
93300,-0.03607217039673641,723,2,-1.8
93400,-0.03510694630970389,724,2,-1.8
93500,-0.03510694630970389,724,2,-1.8
93600,-0.03483247571094823,725,2,-1.8
93700,-0.03483247571094823,725,2,-1.8
93800,-0.03485699711689038,726,2,-1.8
93900,-0.03485699711689038,726,2,-1.8
94000,-0.03486394165232837,727,2,-1.8
94100,-0.03486394165232837,727,2,-1.8
94200,-0.03461891776652373,728,2,-1.8
94300,-0.03461891776652373,728,2,-1.8
94400,-0.03216176085090925,729,2,-1.5
94500,-0.03216176085090925,729,2,-1.5
94600,-0.03229652395850338,730,2,-1.5
94700,-0.03229652395850338,730,2,-1.5
94800,-0.031458445338651546,731,2,-1.4
94900,-0.031458445338651546,731,2,-1.4
95000,-0.03141771187283196,732,2,-1.4
95100,-0.03141771187283196,732,2,-1.4
95200,-0.031221691494760364,733,2,-1.4
95300,-0.031221691494760364,733,2,-1.4
95400,-0.031031128780284117,734,2,-1.4
95500,-0.031031128780284117,734,2,-1.4
95600,-0.031852199751685795,735,2,-1.6
95700,-0.031852199751685795,735,2,-1.6
95800,-0.03074443360767566,736,2,-1.5
95900,-0.03074443360767566,736,2,-1.5
96000,-0.032491111314037126,738,2,-1.6
96100,-0.032491111314037126,738,2,-1.6
96200,-0.03215501489712744,739,2,-1.6
96300,-0.032652523012779065,740,2,-1.7
96400,-0.032652523012779065,740,2,-1.7
96500,-0.03355864202763716,741,2,-1.8
96600,-0.03193673197948841,742,2,-1.7
96700,-0.03193673197948841,742,2,-1.7
96800,-0.032065765126599116,743,2,-1.7
96900,-0.030450209476971083,744,2,-1.7
97000,-0.030450209476971083,744,2,-1.7
97100,-0.028903145580230386,745,2,-1.7
97200,-0.027615095440416994,746,2,-1.5
97300,-0.02843158780004541,747,2,-1.6
97400,-0.02854795025273758,748,2,-1.6
97500,-0.02854795025273758,748,2,-1.6
97600,-0.02871075025411121,749,2,-1.6
97700,-0.02871075025411121,749,2,-1.6
97800,-0.028284938349865972,750,2,-1.5
97900,-0.028284938349865972,750,2,-1.5
98000,-0.02753563825291511,751,2,-1.5
98100,-0.02753563825291511,751,2,-1.5
98200,-0.028905167830818503,753,2,-1.6
98300,-0.028905167830818503,753,2,-1.6
98400,-0.028991742632464117,754,2,-1.6
98500,-0.028991742632464117,754,2,-1.6
98600,-0.028997321501019496,755,2,-1.6
98700,-0.028997321501019496,755,2,-1.6
98800,-0.02878078426472336,756,2,-1.6
98900,-0.02878078426472336,756,2,-1.6
99000,-0.02852486508361957,757,2,-1.5
99100,-0.02812075273607857,758,2,-1.5
99200,-0.02812075273607857,758,2,-1.5
99300,-0.026864384500664144,759,2,-1.5
99400,-0.026864384500664144,759,2,-1.5
99500,-0.026878893819928588,760,2,-1.5
99600,-0.026878893819928588,760,2,-1.5
99700,-0.026864501231882238,761,2,-1.5
99800,-0.026864501231882238,761,2,-1.5
99900,-0.029193447203327214,763,2,-1.7
100000,-0.02935211495870135,764,2,-1.7
100100,-0.029517965456806898,765,2,-1.7
100200,-0.029517965456806898,765,2,-1.7
100300,-0.028045337912216386,766,2,-1.6
100400,-0.028045337912216386,766,2,-1.6
100500,-0.029416663583459665,767,2,-1.9
100600,-0.029416663583459665,767,2,-1.9
100700,-0.0298873377905133,768,2,-1.9
100800,-0.0298873377905133,768,2,-1.9
100900,-0.030174348104546635,769,2,-2.0
101000,-0.03063430069530382,770,2,-2.0
101100,-0.03063430069530382,770,2,-2.0
101200,-0.030885256824058505,771,2,-2.0
101300,-0.030885256824058505,771,2,-2.0
101400,-0.031796871808962686,772,2,-2.2
101500,-0.031796871808962686,772,2,-2.2
101600,-0.03145708987811079,773,2,-2.2
101700,-0.03145708987811079,773,2,-2.2
101800,-0.030680786344946583,774,2,-2.2
101900,-0.03259785879672898,775,2,-2.3
102000,-0.03259785879672898,775,2,-2.3
102100,-0.03260455088513183,776,2,-2.4
102200,-0.03370001468707645,778,2,-2.6
102300,-0.03370001468707645,778,2,-2.6
102400,-0.03637514690846133,780,2,-2.8
102500,-0.03637514690846133,780,2,-2.8
102600,-0.03690794064181083,781,2,-2.9
102700,-0.03690794064181083,781,2,-2.9
102800,-0.03697091703611201,782,2,-2.9
102900,-0.03697091703611201,782,2,-2.9
103000,-0.036262448189894256,783,2,-2.9
103100,-0.036262448189894256,783,2,-2.9
103200,-0.03520578543443211,784,2,-2.9
103300,-0.03520578543443211,784,2,-2.9
103400,-0.034842273391214144,785,2,-2.9
103500,-0.034842273391214144,785,2,-2.9
103600,-0.03394459013755774,786,2,-2.8
103700,-0.03394459013755774,786,2,-2.8
103800,-0.032815049908787114,787,2,-2.7
103900,-0.032815049908787114,787,2,-2.7
104000,-0.03280655000184768,788,2,-2.7
104100,-0.03280655000184768,788,2,-2.7
104200,-0.03322789449979821,789,2,-2.8
104300,-0.03322789449979821,789,2,-2.8
104400,-0.033721926809279566,792,2,-2.8
104500,-0.033721926809279566,792,2,-2.8
104600,-0.03319167164575607,793,2,-2.7
104700,-0.03319167164575607,793,2,-2.7
104800,-0.032958940652969955,794,2,-2.7
104900,-0.03507279516800545,795,2,-2.9
105000,-0.03507279516800545,795,2,-2.9
105100,-0.035747538929509284,796,2,-3.0
105200,-0.035747538929509284,796,2,-3.0
105300,-0.03692464145666238,797,2,-3.2
105400,-0.03873254932995409,798,2,-3.3
105500,-0.03873254932995409,798,2,-3.3
105600,-0.03998687390831602,799,2,-3.5
105700,-0.04023770871650132,800,2,-3.5
105800,-0.04023770871650132,800,2,-3.5
105900,-0.039245832680117054,801,2,-3.5
106000,-0.039245832680117054,801,2,-3.5
106100,-0.03926983969725128,802,2,-3.5
106200,-0.040160267338057165,803,2,-3.6
106300,-0.04083556369243452,804,2,-3.6
106400,-0.04083556369243452,804,2,-3.6
106500,-0.039258995393396286,805,2,-3.5
106600,-0.039258995393396286,805,2,-3.5
106700,-0.03916802292492685,806,2,-3.5
106800,-0.039375170657555386,807,2,-3.5
106900,-0.039375170657555386,807,2,-3.5
107000,-0.03938068725669285,808,2,-3.5
107100,-0.03938068725669285,808,2,-3.5
107200,-0.04041398666458487,810,2,-3.5
107300,-0.04041398666458487,810,2,-3.5
107400,-0.0386021119104367,811,2,-3.5
107500,-0.03964174869288496,812,2,-3.6
107600,-0.04228531207609285,814,2,-3.7
107700,-0.04228531207609285,814,2,-3.7
107800,-0.04036833438542117,815,2,-3.6
107900,-0.04036833438542117,815,2,-3.6
108000,-0.04055091412235302,816,2,-3.6
108100,-0.04055091412235302,816,2,-3.6
108200,-0.0435843156890136,818,2,-3.8
108300,-0.0435843156890136,818,2,-3.8
108400,-0.04356594688089386,819,2,-3.8
108500,-0.04346710351650944,820,2,-3.9
108600,-0.04346710351650944,820,2,-3.9
108700,-0.04328146411978154,821,2,-3.8
108800,-0.04328146411978154,821,2,-3.8
108900,-0.043450073690081664,822,2,-3.9
109000,-0.043450073690081664,822,2,-3.9
109100,-0.04331991500381004,823,2,-3.8
109200,-0.04331991500381004,823,2,-3.8
109300,-0.04250173048715679,824,2,-3.8
109400,-0.04331445388415407,825,2,-3.8
109500,-0.043111611043005586,826,2,-3.8
109600,-0.043111611043005586,826,2,-3.8
109700,-0.043173271212966435,827,2,-3.8
109800,-0.04535901833117775,828,2,-3.9
109900,-0.04535901833117775,828,2,-3.9
110000,-0.046897159598786944,829,2,-4.2
110100,-0.046897159598786944,829,2,-4.2
110200,-0.04674357697765617,830,2,-4.1
110300,-0.04674357697765617,830,2,-4.1
110400,-0.048921464747824606,832,2,-4.3
110500,-0.048921464747824606,832,2,-4.3
110600,-0.0487476895238791,833,2,-4.3
110700,-0.0487476895238791,833,2,-4.3
110800,-0.04852128394470135,834,2,-4.2
110900,-0.04852128394470135,834,2,-4.2
111000,-0.04831549409824846,835,2,-4.2
111100,-0.048879667928607894,836,2,-4.2
111200,-0.048879667928607894,836,2,-4.2
111300,-0.048935840116923174,837,2,-4.2
111400,-0.0507596436475591,839,2,-4.3
111500,-0.0507596436475591,839,2,-4.3
111600,-0.0502635466319623,840,2,-4.2
111700,-0.0502635466319623,840,2,-4.2
111800,-0.04947976652762848,841,2,-4.1
111900,-0.04947976652762848,841,2,-4.1
112000,-0.049200657517721506,842,2,-4.1
112100,-0.049200657517721506,842,2,-4.1
112200,-0.04915145658842412,843,2,-4.1
112300,-0.04915145658842412,843,2,-4.1
112400,-0.05034043673370576,845,2,-4.0
112500,-0.05034043673370576,845,2,-4.0
112600,-0.051771841256837765,846,2,-4.3
112700,-0.052261880032721274,847,2,-4.3
112800,-0.05278067018055243,848,2,-4.4
112900,-0.053237963262350994,849,2,-4.4
113000,-0.053237963262350994,849,2,-4.4
113100,-0.053201610521883096,850,2,-4.4
113200,-0.05362042706068069,851,2,-4.4
113300,-0.053925140098840744,852,2,-4.5
113400,-0.053925140098840744,852,2,-4.5
113500,-0.05244446013270248,853,2,-4.4
113600,-0.05244446013270248,853,2,-4.4
113700,-0.052421241032556055,854,2,-4.4
113800,-0.05400310438439176,855,2,-4.4
113900,-0.05400310438439176,855,2,-4.4
114000,-0.05398329991156144,856,2,-4.4
114100,-0.05398329991156144,856,2,-4.4
114200,-0.05404701771212934,857,2,-4.4
114300,-0.05404701771212934,857,2,-4.4
114400,-0.05356646700709792,858,2,-4.4
114500,-0.05380929689327847,859,2,-4.4
114600,-0.05380929689327847,859,2,-4.4
114700,-0.053678071501972104,860,2,-4.4
114800,-0.053678071501972104,860,2,-4.4
114900,-0.054381183578245576,861,2,-4.5
115000,-0.054381183578245576,861,2,-4.5
115100,-0.05418205145579998,862,2,-4.4
115200,-0.05418205145579998,862,2,-4.4
115300,-0.05237759294586117,863,2,-4.4
115400,-0.05152932296216002,864,2,-4.3
115500,-0.05225627869349284,865,2,-4.3
115600,-0.05225627869349284,865,2,-4.3
115700,-0.05226299711601819,866,2,-4.3
115800,-0.05226299711601819,866,2,-4.3
115900,-0.05217355172835104,867,2,-4.3
116000,-0.05196519402055753,868,2,-4.2
116100,-0.05329805556408439,869,2,-4.3
